Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Christalino Atemona,de GER,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,hertha bsc
Oliver Christensen,dk DEN,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,hertha bsc
Nils-Jonathan Körber,de GER,GK,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,hertha bsc
Jonas Michel Dirkner,de GER,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,hertha bsc
Joakim Nilsson,se SWE,DF,27.0,31,31,2735.0,30.4,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.4,0.4,0.3,0.8,12.0,68.0,2.0,0.07,0.0,0.07,0.07,0.07,0.01,0.01,0.03,0.01,0.03,Matches,arminia
Masaya Okugawa,jp JPN,"MF,FW",25.0,33,30,2531.0,28.1,8.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,3.9,3.9,1.4,5.3,40.0,47.0,121.0,0.28,0.04,0.32,0.28,0.32,0.14,0.05,0.19,0.14,0.19,Matches,arminia
Alessandro Schöpf,at AUT,MF,27.0,31,27,2397.0,26.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.6,4.6,57.0,96.0,91.0,0.04,0.0,0.04,0.04,0.04,0.07,0.1,0.17,0.07,0.17,Matches,arminia
Amos Pieper,de GER,DF,23.0,27,27,2379.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.3,1.1,7.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,arminia
Patrick Wimmer,at AUT,"FW,MF",20.0,31,27,2052.0,22.8,3.0,6.0,9.0,3.0,0.0,0.0,7.0,0.0,3.7,3.7,3.8,7.5,64.0,76.0,105.0,0.13,0.26,0.39,0.13,0.39,0.16,0.17,0.33,0.16,0.33,Matches,arminia
Cédric Brunner,ch SUI,DF,27.0,27,26,2183.0,24.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,1.2,1.5,23.0,82.0,45.0,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,arminia
Manuel Prietl,at AUT,MF,29.0,26,23,2123.0,23.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.7,1.7,15.0,46.0,8.0,0.0,0.04,0.04,0.0,0.04,0.04,0.03,0.07,0.04,0.07,Matches,arminia
Jacob Barrett Laursen,dk DEN,DF,26.0,24,20,1632.0,18.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.7,25.0,42.0,24.0,0.11,0.0,0.11,0.11,0.11,0.01,0.02,0.04,0.01,0.04,Matches,arminia
Sebastian Vasiliadis,gr GRE,MF,23.0,19,16,1193.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,10.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,arminia
Janni Serra,de GER,FW,23.0,26,15,1117.0,12.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,3.2,3.2,0.8,4.0,7.0,14.0,62.0,0.24,0.16,0.4,0.24,0.4,0.26,0.06,0.32,0.26,0.32,Matches,arminia
Fabian Klos,de GER,FW,33.0,25,14,1420.0,15.8,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,4.6,3.0,1.0,4.0,13.0,43.0,74.0,0.19,0.06,0.25,0.06,0.13,0.29,0.07,0.36,0.19,0.26,Matches,arminia
Robin Hack,de GER,"FW,MF",22.0,30,13,1364.0,15.2,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.9,1.9,1.4,3.3,32.0,55.0,83.0,0.0,0.2,0.2,0.0,0.2,0.12,0.09,0.22,0.12,0.22,Matches,arminia
Fabian Kunze,de GER,MF,23.0,22,13,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.4,0.4,0.3,0.7,4.0,58.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,arminia
Florian Krüger,de GER,"FW,MF",22.0,27,12,1129.0,12.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.3,2.4,21.0,19.0,72.0,0.08,0.16,0.24,0.08,0.24,0.1,0.1,0.2,0.1,0.2,Matches,arminia
Andrés Andrade Cedeño,pa PAN,DF,22.0,17,12,1046.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.4,18.0,44.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches,arminia
Guilherme Ramos,pt POR,DF,23.0,13,9,906.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,5.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,arminia
Bryan Lasme,fr FRA,FW,22.0,23,7,877.0,9.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,0.4,1.2,21.0,7.0,67.0,0.21,0.0,0.21,0.21,0.21,0.08,0.04,0.12,0.08,0.12,Matches,arminia
Nathan de Medina,be BEL,DF,23.0,19,7,775.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,arminia
Gonzalo Castro,de GER,"MF,FW",34.0,12,4,436.0,4.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.2,7.0,13.0,15.0,0.21,0.21,0.41,0.21,0.41,0.17,0.07,0.24,0.17,0.24,Matches,arminia
George Bello,us USA,DF,19.0,10,3,434.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,9.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,arminia
Edimilson Fernandes,ch SUI,"MF,FW",25.0,7,2,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,6.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,arminia
Burak İnce,tr TUR,FW,17.0,5,1,139.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.36,0.34,0.36,Matches,arminia
Lennart-Marten Czyborra,de GER,DF,22.0,4,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,arminia
Stefanos Kapino,gr GRE,GK,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,arminia
Mike van der Hoorn,nl NED,DF,28.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,arminia
Vladislav Cherny,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,arminia
Julian Frommann,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,arminia
Christian Gebauer,at AUT,"DF,FW",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,arminia
Sebastian Griesbeck,de GER,"DF,MF",30.0,29,28,2439.0,27.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.6,0.6,0.1,0.7,3.0,50.0,3.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.03,0.02,0.03,Matches,greuther furth
Marco Meyerhöfer,de GER,DF,25.0,26,25,2280.0,25.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,1.9,33.0,87.0,49.0,0.04,0.0,0.04,0.04,0.04,0.05,0.03,0.08,0.05,0.08,Matches,greuther furth
Nick Viergever,nl NED,DF,31.0,24,24,2133.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.8,5.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.02,0.03,Matches,greuther furth
Paul Seguin,de GER,MF,26.0,27,23,2108.0,23.4,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,2.0,2.5,28.0,118.0,48.0,0.0,0.13,0.13,0.0,0.13,0.02,0.08,0.1,0.02,0.1,Matches,greuther furth
Timothy Tillman,de GER,MF,22.0,29,23,2004.0,22.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,2.7,4.3,33.0,85.0,83.0,0.04,0.09,0.13,0.04,0.13,0.07,0.12,0.19,0.07,0.19,Matches,greuther furth
Max Christiansen,de GER,MF,24.0,27,22,2054.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.5,0.9,8.0,79.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,greuther furth
Jamie Leweling,de GER,"FW,MF",20.0,33,22,1959.0,21.8,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,4.0,4.0,1.7,5.8,76.0,34.0,153.0,0.23,0.05,0.28,0.23,0.28,0.18,0.08,0.26,0.18,0.26,Matches,greuther furth
Jetro Willems,nl NED,DF,27.0,24,20,1598.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,2.1,17.0,72.0,31.0,0.06,0.0,0.06,0.06,0.06,0.04,0.08,0.12,0.04,0.12,Matches,greuther furth
Maximilian Bauer,de GER,DF,21.0,26,18,1690.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.2,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,greuther furth
Gian-Luca Itter,de GER,DF,22.0,24,16,1455.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.8,1.1,28.0,57.0,40.0,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,Matches,greuther furth
Jeremy Dudziak,tn TUN,"MF,FW",25.0,22,15,1134.0,12.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,1.1,3.5,18.0,33.0,62.0,0.16,0.0,0.16,0.16,0.16,0.19,0.09,0.28,0.19,0.28,Matches,greuther furth
Håvard Nielsen,no NOR,"MF,FW",28.0,26,14,1367.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.1,2.1,21.0,43.0,76.0,0.13,0.0,0.13,0.13,0.13,0.13,0.01,0.14,0.13,0.14,Matches,greuther furth
Sascha Burchert,de GER,GK,31.0,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,greuther furth
Andreas Linde,se SWE,GK,28.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,greuther furth
Julian Green,us USA,MF,26.0,24,12,1054.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,29.0,44.0,46.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,greuther furth
Simon Asta,de GER,DF,20.0,13,9,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.6,7.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches,greuther furth
Marius Funk,de GER,GK,25.0,8,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,greuther furth
Hans Nunoo Sarpei,gh GHA,"DF,MF",22.0,8,7,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,greuther furth
Cedric Itten,ch SUI,FW,24.0,12,7,635.0,7.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.6,2.6,0.1,2.7,8.0,10.0,46.0,0.28,0.0,0.28,0.28,0.28,0.37,0.01,0.38,0.37,0.38,Matches,greuther furth
Tobias Raschl,de GER,MF,21.0,10,7,597.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,14.0,18.0,8.0,0.0,0.15,0.15,0.0,0.15,0.02,0.01,0.03,0.02,0.03,Matches,greuther furth
Dickson Abiama,ng NGA,FW,22.0,24,5,726.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.8,1.8,1.3,3.2,14.0,17.0,38.0,0.0,0.12,0.12,0.0,0.12,0.23,0.16,0.39,0.23,0.39,Matches,greuther furth
Jessic Ngankam,de GER,FW,21.0,6,4,341.0,3.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.8,1.8,0.2,1.9,4.0,2.0,11.0,0.53,0.26,0.79,0.53,0.79,0.47,0.04,0.51,0.47,0.51,Matches,greuther furth
Justin Hoogma,nl NED,DF,23.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,greuther furth
Abdourahmane Barry,fr FRA,DF,21.0,8,1,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,greuther furth
Gideon Jung,de GER,DF,26.0,5,1,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,greuther furth
Nils Seufert,de GER,MF,24.0,4,1,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,greuther furth
Afimico Pululu,fr FRA,"FW,MF",22.0,8,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,greuther furth
Adrian Fein,de GER,MF,22.0,3,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,greuther furth
Oliver Fobassam,de GER,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,greuther furth
