Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Jean-Ricner Bellegarde,fr FRA,MF,23.0,36,26,2332.0,25.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,2.7,4.6,75.0,107.0,90.0,0.08,0.12,0.19,0.08,0.19,0.07,0.1,0.18,0.07,0.18,Matches,strasbourg
Ibrahima Sissoko,fr FRA,"MF,DF",23.0,35,26,2303.0,25.6,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,2.6,2.6,4.3,6.8,50.0,100.0,103.0,0.08,0.2,0.27,0.08,0.27,0.1,0.17,0.27,0.1,0.27,Matches,strasbourg
Dimitri Liénard,fr FRA,"DF,MF",33.0,33,23,2044.0,22.7,2.0,3.0,5.0,2.0,0.0,0.0,8.0,0.0,1.4,1.4,3.0,4.4,44.0,114.0,166.0,0.09,0.13,0.22,0.09,0.22,0.06,0.13,0.19,0.06,0.19,Matches,strasbourg
Habib Diallo,sn SEN,FW,26.0,31,16,1541.0,17.1,11.0,1.0,12.0,9.0,2.0,2.0,2.0,0.0,8.8,7.2,2.8,10.0,19.0,27.0,132.0,0.64,0.06,0.7,0.53,0.58,0.51,0.16,0.68,0.42,0.59,Matches,strasbourg
Jean-Eudes Aholou,ci CIV,MF,27.0,25,11,1004.0,11.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,0.8,2.7,16.0,38.0,39.0,0.09,0.09,0.18,0.09,0.18,0.17,0.08,0.24,0.17,0.24,Matches,strasbourg
Maxime Le Marchand,fr FRA,DF,31.0,12,9,860.0,9.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.4,2.0,28.0,1.0,0.1,0.1,0.21,0.1,0.21,0.03,0.01,0.04,0.03,0.04,Matches,strasbourg
Karol Fila,pl POL,DF,23.0,16,7,560.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,10.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,strasbourg
Abdul Majeed Waris,gh GHA,"FW,MF",29.0,15,2,327.0,3.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.5,1.7,17.0,11.0,47.0,0.55,0.0,0.55,0.55,0.55,0.33,0.14,0.47,0.33,0.47,Matches,strasbourg
Mouhamadou Diarra,sn SEN,MF,17.0,4,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Eiji Kawashima,jp JPN,GK,38.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Dion Moise Sahi,ci CIV,"FW,MF",19.0,8,0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.43,0.04,0.48,0.43,0.48,Matches,strasbourg
Nordine Kandil,fr FRA,"MF,FW",19.0,5,0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,4.0,5.0,12.0,0.0,1.0,1.0,0.0,1.0,0.09,0.25,0.33,0.09,0.33,Matches,strasbourg
Ismaël Doukouré,fr FRA,DF,18.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Mahame Siby,ml MLI,DF,25.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Mehdi Chahiri,ma MAR,DF,25.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Lebo Mothiba,za RSA,FW,25.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,strasbourg
Aymeric Ahmed,km COM,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Alaa Bellaarouch,ma MAR,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Marvin Elimbi,fr FRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Dany Jean,ht HAI,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Kanfory Kaba,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Guemissongui Ouattara,,,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,strasbourg
Jonathan Gradit,fr FRA,DF,28.0,35,35,3067.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1,0.1,1.8,1.9,65.0,210.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06,Matches,lens
Jonathan Clauss,fr FRA,DF,28.0,37,35,3046.0,33.8,5.0,11.0,16.0,5.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,10.0,110.0,140.0,303.0,0.15,0.33,0.47,0.15,0.47,0.09,0.21,0.3,0.09,0.3,Matches,lens
Cheick Doucouré,ml MLI,MF,21.0,34,33,2946.0,32.7,1.0,4.0,5.0,1.0,0.0,0.0,7.0,1.0,1.6,1.6,3.6,5.1,54.0,266.0,32.0,0.03,0.12,0.15,0.03,0.15,0.05,0.11,0.16,0.05,0.16,Matches,lens
Kevin Danso,at AUT,DF,22.0,33,32,2790.0,31.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,2.0,1.7,1.7,0.5,2.2,9.0,91.0,1.0,0.06,0.06,0.13,0.06,0.13,0.06,0.02,0.07,0.06,0.07,Matches,lens
Facundo Medina,ar ARG,DF,22.0,31,30,2593.0,28.8,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,1.3,1.3,0.2,1.5,52.0,201.0,12.0,0.03,0.0,0.03,0.03,0.03,0.05,0.01,0.05,0.05,0.05,Matches,lens
Florian Sotoca,fr FRA,"FW,MF",30.0,35,28,2480.0,27.6,6.0,4.0,10.0,4.0,2.0,2.0,7.0,0.0,8.5,6.9,3.2,10.2,51.0,124.0,194.0,0.22,0.15,0.36,0.15,0.29,0.31,0.12,0.43,0.25,0.37,Matches,lens
Przemysław Frankowski,pl POL,DF,26.0,37,28,2448.0,27.2,6.0,5.0,11.0,6.0,0.0,0.0,5.0,0.0,2.4,2.4,3.7,6.0,53.0,89.0,223.0,0.22,0.18,0.4,0.22,0.4,0.09,0.13,0.22,0.09,0.22,Matches,lens
Jean-Louis Leca,fr FRA,GK,35.0,27,27,2313.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
Arnaud Kalimuendo,fr FRA,FW,19.0,32,27,2148.0,23.9,12.0,0.0,12.0,10.0,2.0,2.0,1.0,1.0,8.9,7.3,1.6,8.9,49.0,30.0,192.0,0.5,0.0,0.5,0.42,0.42,0.37,0.07,0.44,0.31,0.37,Matches,lens
Gaël Kakuta,cd COD,"MF,FW",30.0,29,20,1673.0,18.6,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,3.5,2.7,2.3,5.0,30.0,80.0,121.0,0.16,0.11,0.27,0.11,0.22,0.19,0.13,0.31,0.14,0.27,Matches,lens
David Pereira da Costa,pt POR,"MF,FW",20.0,33,16,1464.0,16.3,3.0,5.0,8.0,3.0,0.0,0.0,2.0,0.0,2.1,2.1,3.5,5.7,56.0,96.0,99.0,0.18,0.31,0.49,0.18,0.49,0.13,0.22,0.35,0.13,0.35,Matches,lens
Massadio Haïdara,ml MLI,DF,28.0,20,12,1076.0,12.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,0.7,0.7,0.1,0.8,22.0,40.0,45.0,0.08,0.08,0.17,0.08,0.17,0.06,0.01,0.07,0.06,0.07,Matches,lens
Wuilker Faríñez,ve VEN,GK,23.0,13,11,1105.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
Christopher Wooh,cm CMR,DF,19.0,14,11,1050.0,11.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4,1.4,16.0,36.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.03,0.12,0.09,0.12,Matches,lens
Ignatius Ganago,cm CMR,FW,22.0,28,11,1024.0,11.4,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,4.2,4.2,1.1,5.3,11.0,14.0,77.0,0.44,0.09,0.53,0.44,0.53,0.37,0.1,0.47,0.37,0.47,Matches,lens
Wesley Saïd,fr FRA,"FW,MF",26.0,21,7,654.0,7.3,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,4.3,4.3,0.9,5.2,21.0,32.0,49.0,0.69,0.0,0.69,0.69,0.69,0.6,0.12,0.72,0.6,0.72,Matches,lens
Yannick Cahuzac,fr FRA,MF,36.0,17,6,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,5.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,lens
Deiver Machado,co COL,"DF,MF",27.0,22,5,523.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.0,13.0,12.0,33.0,0.0,0.17,0.17,0.0,0.17,0.01,0.16,0.17,0.01,0.17,Matches,lens
Patrick Berg,no NOR,MF,23.0,14,2,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,lens
Corentin Jean,fr FRA,"FW,MF",26.0,17,1,255.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.3,1.3,4.0,11.0,21.0,0.35,0.0,0.35,0.35,0.35,0.35,0.11,0.46,0.35,0.46,Matches,lens
Simon Banza,fr FRA,FW,24.0,4,1,124.0,1.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.7,2.0,1.0,8.0,0.73,0.73,1.45,0.73,1.45,0.73,0.53,1.26,0.73,1.26,Matches,lens
Ismaëlben Boura,fr FRA,DF,20.0,5,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,lens
Steven Fortes,cv CPV,DF,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
Ibrahima Baldé,fr FRA,"FW,MF",18.0,4,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,lens
Charles Boli,fr FRA,"MF,DF",22.0,4,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
Brayann Pereira,fr FRA,"DF,MF",18.0,2,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51,Matches,lens
Jonathan Varane,fr FRA,MF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lens
Yacouba Barry,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Mamadou Camara,sn SEN,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Mohamed Cissé,sn SEN,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Adrien Louveau,fr FRA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Malcom Musquet,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Yannick Pandor,km COM,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lens
Lucas Paquetá,br BRA,"MF,FW",23.0,35,32,2699.0,30.0,9.0,6.0,15.0,8.0,1.0,1.0,3.0,0.0,9.8,9.0,4.5,13.5,59.0,168.0,219.0,0.3,0.2,0.5,0.27,0.47,0.33,0.15,0.48,0.3,0.45,Matches,lyon
Houssem Aouar,fr FRA,"MF,FW",23.0,36,29,2504.0,27.8,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,6.3,6.3,4.5,10.8,88.0,165.0,169.0,0.22,0.14,0.36,0.22,0.36,0.22,0.16,0.39,0.22,0.39,Matches,lyon
Maxence Caqueret,fr FRA,MF,21.0,31,26,2335.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,1.7,2.5,25.0,154.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches,lyon
Karl Toko Ekambi,cm CMR,FW,28.0,30,26,2296.0,25.5,12.0,5.0,17.0,10.0,2.0,2.0,3.0,0.0,12.6,11.0,5.0,16.0,89.0,55.0,268.0,0.47,0.2,0.67,0.39,0.59,0.49,0.2,0.69,0.43,0.63,Matches,lyon
Emerson Palmieri,it ITA,DF,26.0,29,26,2264.0,25.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,0.9,0.9,3.6,4.5,74.0,101.0,115.0,0.04,0.08,0.12,0.04,0.12,0.04,0.14,0.18,0.04,0.18,Matches,lyon
Moussa Dembélé,fr FRA,FW,25.0,30,25,2207.0,24.5,21.0,4.0,25.0,16.0,5.0,5.0,6.0,0.0,19.3,15.3,4.0,19.3,25.0,23.0,157.0,0.86,0.16,1.02,0.65,0.82,0.79,0.16,0.95,0.63,0.79,Matches,lyon
Castello Lukeba,fr FRA,DF,18.0,24,24,2095.0,23.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.7,1.7,0.2,1.9,12.0,80.0,0.0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches,lyon
Malo Gusto,fr FRA,DF,18.0,30,21,1884.0,20.9,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,4.2,4.7,70.0,87.0,153.0,0.0,0.19,0.19,0.0,0.19,0.03,0.2,0.23,0.03,0.23,Matches,lyon
Thiago Mendes,br BRA,"MF,DF",29.0,29,21,1863.0,20.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,1.4,2.1,8.0,112.0,21.0,0.05,0.05,0.1,0.05,0.1,0.03,0.07,0.1,0.03,0.1,Matches,lyon
Leo Dubois,fr FRA,DF,26.0,23,20,1742.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,1.0,1.9,44.0,108.0,124.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.1,0.04,0.1,Matches,lyon
Bruno Guimarães,br BRA,MF,23.0,20,19,1634.0,18.2,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.7,4.7,56.0,165.0,41.0,0.0,0.17,0.17,0.0,0.17,0.06,0.2,0.26,0.06,0.26,Matches,lyon
Jérôme Boateng,de GER,DF,32.0,24,19,1622.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.7,2.0,4.0,85.0,4.0,0.0,0.06,0.06,0.0,0.06,0.02,0.1,0.11,0.02,0.11,Matches,lyon
Damien Da Silva,fr FRA,DF,33.0,17,13,1126.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.5,0.8,12.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches,lyon
Henrique,br BRA,DF,27.0,18,12,1105.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.4,1.1,27.0,35.0,57.0,0.0,0.08,0.08,0.0,0.08,0.06,0.04,0.09,0.06,0.09,Matches,lyon
Jason Denayer,be BEL,DF,26.0,15,12,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.6,1.6,0.0,1.6,3.0,26.0,0.0,0.27,0.0,0.27,0.27,0.27,0.15,0.0,0.15,0.15,0.15,Matches,lyon
Romain Faivre,fr FRA,"FW,MF",23.0,14,9,889.0,9.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,2.3,4.1,63.0,84.0,72.0,0.3,0.0,0.3,0.3,0.3,0.18,0.23,0.41,0.18,0.41,Matches,lyon
Xherdan Shaqiri,ch SUI,"FW,MF",29.0,11,9,679.0,7.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.6,0.6,1.7,2.3,10.0,38.0,73.0,0.27,0.4,0.66,0.27,0.66,0.08,0.22,0.31,0.08,0.31,Matches,lyon
Tanguy Ndombele,fr FRA,MF,24.0,11,7,701.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,1.7,1.9,13.0,56.0,10.0,0.0,0.26,0.26,0.0,0.26,0.03,0.22,0.25,0.03,0.25,Matches,lyon
Tetê,br BRA,"FW,MF",21.0,9,7,583.0,6.5,2.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,2.3,4.5,28.0,37.0,48.0,0.31,0.77,1.08,0.31,1.08,0.35,0.35,0.7,0.35,0.7,Matches,lyon
Islam Slimani,dz ALG,FW,33.0,12,6,573.0,6.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.9,1.9,0.7,2.5,8.0,15.0,34.0,0.16,0.16,0.31,0.16,0.31,0.29,0.11,0.4,0.29,0.4,Matches,lyon
Sinaly Diomande,ci CIV,DF,20.0,11,5,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,lyon
Julian Pollersbeck,de GER,GK,26.0,6,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lyon
Tino Kadewere,zw ZIM,FW,25.0,15,3,506.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,2.5,1.1,3.6,12.0,14.0,48.0,0.18,0.0,0.18,0.18,0.18,0.45,0.2,0.64,0.45,0.64,Matches,lyon
Rayan Cherki,fr FRA,"FW,MF",17.0,16,3,440.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.7,1.3,30.0,23.0,51.0,0.0,0.2,0.2,0.0,0.2,0.12,0.15,0.27,0.12,0.27,Matches,lyon
Bradley Barcola,fr FRA,"FW,MF",18.0,11,2,263.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,1.0,9.0,9.0,27.0,0.0,0.34,0.34,0.0,0.34,0.11,0.22,0.33,0.11,0.33,Matches,lyon
Marcelo,br BRA,DF,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,lyon
Jeff Reine-Adélaïde,fr FRA,"MF,DF",23.0,10,1,198.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.1,7.0,16.0,15.0,0.0,0.45,0.45,0.0,0.45,0.08,0.42,0.5,0.08,0.5,Matches,lyon
Maxwel Cornet,ci CIV,DF,24.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,lyon
Habib Keita,ml MLI,"MF,FW",19.0,3,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,2.07,2.07,2.07,Matches,lyon
Malcolm Barcola,tg TOG,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Noam Bonnet,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Kayne Bonnevie,fr FRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Irvyn Lomami,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Gael Nsombi,fr FRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Florent da Silva,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lyon
Andrei Girotto,br BRA,"DF,MF",29.0,36,36,3146.0,35.0,6.0,1.0,7.0,6.0,0.0,0.0,8.0,0.0,2.9,2.9,1.2,4.1,9.0,108.0,15.0,0.17,0.03,0.2,0.17,0.2,0.08,0.03,0.12,0.08,0.12,Matches,nantes
Ludovic Blas,fr FRA,"MF,FW",23.0,35,35,2961.0,32.9,10.0,5.0,15.0,5.0,5.0,5.0,10.0,0.0,11.7,7.8,3.9,11.7,69.0,157.0,190.0,0.3,0.15,0.46,0.15,0.3,0.36,0.12,0.48,0.24,0.36,Matches,nantes
Randal Kolo Muani,fr FRA,"FW,MF",22.0,36,34,2948.0,32.8,12.0,4.0,16.0,12.0,0.0,0.0,2.0,0.0,10.7,10.7,4.4,15.0,81.0,28.0,206.0,0.37,0.12,0.49,0.37,0.49,0.33,0.13,0.46,0.33,0.46,Matches,nantes
Pedro Chirivella,es ESP,MF,24.0,31,31,2637.0,29.3,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,1.0,1.0,1.3,2.2,13.0,216.0,34.0,0.1,0.03,0.14,0.1,0.14,0.03,0.04,0.08,0.03,0.08,Matches,nantes
Nicolas Pallois,fr FRA,DF,33.0,30,29,2447.0,27.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.4,0.4,0.1,0.5,16.0,72.0,7.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.02,0.02,0.02,Matches,nantes
Moses Simon,ng NGA,"FW,MF",26.0,30,29,2332.0,25.9,6.0,8.0,14.0,6.0,0.0,0.0,3.0,0.0,4.6,4.6,8.7,13.3,146.0,49.0,242.0,0.23,0.31,0.54,0.23,0.54,0.18,0.33,0.51,0.18,0.51,Matches,nantes
Jean-Charles Castelletto,cm CMR,DF,26.0,28,28,2510.0,27.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,0.2,1.4,9.0,95.0,5.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,Matches,nantes
Dennis Appiah,fr FRA,DF,29.0,32,22,2099.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.3,0.3,25.0,69.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,nantes
Quentin Merlin,fr FRA,"DF,MF",19.0,28,21,1926.0,21.4,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.4,0.4,2.7,3.1,49.0,132.0,99.0,0.09,0.14,0.23,0.09,0.23,0.02,0.13,0.15,0.02,0.15,Matches,nantes
Fábio,br BRA,DF,31.0,27,21,1667.0,18.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,2.0,26.0,64.0,75.0,0.0,0.11,0.11,0.0,0.11,0.05,0.06,0.11,0.05,0.11,Matches,nantes
Wylan Cyprien,fr FRA,MF,26.0,24,17,1490.0,16.6,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,2.9,3.7,8.0,96.0,32.0,0.12,0.18,0.3,0.12,0.3,0.05,0.18,0.23,0.05,0.23,Matches,nantes
Samuel Moutoussamy,cd COD,MF,24.0,30,16,1509.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.8,1.8,0.4,2.2,13.0,66.0,16.0,0.0,0.06,0.06,0.0,0.06,0.11,0.03,0.13,0.11,0.13,Matches,nantes
Sébastien Corchia,fr FRA,DF,30.0,28,13,1324.0,14.7,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.6,1.0,29.0,57.0,72.0,0.0,0.2,0.2,0.0,0.2,0.03,0.04,0.07,0.03,0.07,Matches,nantes
Osman Bukari,gh GHA,"FW,MF",22.0,24,10,1012.0,11.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,2.8,4.2,46.0,20.0,91.0,0.18,0.36,0.53,0.18,0.53,0.12,0.25,0.37,0.12,0.37,Matches,nantes
Marcus Coco,fr FRA,"MF,FW",25.0,24,9,930.0,10.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,1.5,2.1,28.0,22.0,62.0,0.1,0.1,0.19,0.1,0.19,0.07,0.14,0.21,0.07,0.21,Matches,nantes
Kalifa Coulibaly,ml MLI,FW,29.0,21,9,850.0,9.4,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,4.7,4.7,1.3,6.0,5.0,13.0,29.0,0.53,0.0,0.53,0.53,0.53,0.5,0.13,0.63,0.5,0.63,Matches,nantes
