Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Darragh Lenihan,ie IRL,DF,27.0,41,41,3617.0,40.2,3.0,1.0,4.0,3.0,0.0,0.0,11.0,1.0,3.2,3.2,2.5,5.7,42.0,147.0,43.0,0.07,0.02,0.1,0.07,0.1,0.08,0.06,0.14,0.08,0.14,Matches,blackburn rovers
John Buckley,eng ENG,"MF,FW",21.0,42,39,3133.0,34.8,3.0,7.0,10.0,3.0,0.0,0.0,13.0,0.0,3.7,3.7,6.6,10.3,55.0,138.0,128.0,0.09,0.2,0.29,0.09,0.29,0.11,0.19,0.3,0.11,0.3,Matches,blackburn rovers
Joe Rothwell,eng ENG,MF,26.0,41,36,3153.0,35.0,3.0,10.0,13.0,3.0,0.0,0.0,8.0,0.0,3.1,3.1,7.8,10.8,105.0,188.0,40.0,0.09,0.29,0.37,0.09,0.37,0.09,0.22,0.31,0.09,0.31,Matches,blackburn rovers
Ben Brereton,cl CHI,FW,22.0,37,34,3066.0,34.1,22.0,3.0,25.0,18.0,4.0,4.0,8.0,0.0,20.0,16.8,2.8,19.6,83.0,51.0,198.0,0.65,0.09,0.73,0.53,0.62,0.59,0.08,0.67,0.49,0.58,Matches,blackburn rovers
Harry Pickering,eng ENG,"DF,MF",22.0,32,31,2749.0,30.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,2.3,3.3,22.0,89.0,58.0,0.07,0.07,0.13,0.07,0.13,0.03,0.08,0.11,0.03,0.11,Matches,blackburn rovers
Ryan Nyambe,na NAM,DF,23.0,31,31,2490.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.4,0.7,53.0,58.0,92.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,blackburn rovers
Scott Wharton,eng ENG,DF,23.0,30,30,2666.0,29.6,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.4,1.4,1.8,3.2,28.0,92.0,9.0,0.07,0.0,0.07,0.07,0.07,0.05,0.06,0.11,0.05,0.11,Matches,blackburn rovers
Jan Paul van Hecke,nl NED,DF,21.0,31,30,2646.0,29.4,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,1.6,1.6,1.0,2.6,18.0,76.0,11.0,0.03,0.03,0.07,0.03,0.07,0.06,0.03,0.09,0.06,0.09,Matches,blackburn rovers
Sam Gallagher,eng ENG,FW,25.0,37,28,2528.0,28.1,9.0,3.0,12.0,9.0,0.0,0.0,7.0,0.0,8.5,8.5,2.1,10.6,49.0,31.0,131.0,0.32,0.11,0.43,0.32,0.43,0.3,0.08,0.38,0.3,0.38,Matches,blackburn rovers
Tyrhys Dolan,eng ENG,"FW,MF",19.0,34,20,1785.0,19.8,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,4.8,4.8,2.8,7.6,58.0,37.0,151.0,0.2,0.15,0.35,0.2,0.35,0.24,0.14,0.38,0.24,0.38,Matches,blackburn rovers
Reda Khadra,de GER,"FW,MF",20.0,27,18,1458.0,16.2,4.0,2.0,6.0,4.0,0.0,1.0,2.0,0.0,4.6,3.8,1.4,5.2,60.0,23.0,115.0,0.25,0.12,0.37,0.25,0.37,0.28,0.09,0.37,0.23,0.32,Matches,blackburn rovers
Daniel Ayala,es ESP,DF,30.0,21,16,1445.0,16.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.9,1.0,24.0,6.0,0.12,0.0,0.12,0.12,0.12,0.04,0.01,0.06,0.04,0.06,Matches,blackburn rovers
Tayo Edun,eng ENG,"DF,MF",23.0,20,13,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.8,1.2,17.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,blackburn rovers
Bradley Johnson,eng ENG,MF,34.0,18,8,914.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.1,1.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,blackburn rovers
Ryan John Giles,eng ENG,"DF,FW",21.0,11,8,702.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.6,2.9,32.0,20.0,69.0,0.0,0.13,0.13,0.0,0.13,0.17,0.2,0.37,0.17,0.37,Matches,blackburn rovers
Joe Rankin-Costello,eng ENG,"DF,MF",22.0,10,6,575.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.3,0.6,8.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Matches,blackburn rovers
Hayden Carter,eng ENG,DF,21.0,9,5,584.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Matches,blackburn rovers
Ryan Hedges,wls WAL,"FW,MF",26.0,11,4,401.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.6,1.7,9.0,13.0,41.0,0.0,0.22,0.22,0.0,0.22,0.24,0.14,0.38,0.24,0.38,Matches,blackburn rovers
Ian Carlo Poveda,eng ENG,"FW,MF",21.0,10,4,375.0,4.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,1.4,2.2,17.0,14.0,26.0,0.24,0.48,0.72,0.24,0.72,0.21,0.33,0.54,0.21,0.54,Matches,blackburn rovers
Leighton Clarkson,eng ENG,MF,19.0,7,4,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.22,0.11,0.22,Matches,blackburn rovers
Deyovaisio Zeefuik,nl NED,"DF,MF",23.0,6,4,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,blackburn rovers
Jacob Davenport,eng ENG,MF,22.0,9,2,257.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,8.0,2.0,0.0,0.35,0.35,0.0,0.35,0.04,0.04,0.08,0.04,0.08,Matches,blackburn rovers
Aynsley Pears,eng ENG,GK,23.0,3,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,blackburn rovers
Daniel Butterworth,eng ENG,"FW,MF",21.0,11,1,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.2,8.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,0.4,0.21,0.4,Matches,blackburn rovers
Tyler Magloire,eng ENG,"DF,FW",22.0,4,1,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,blackburn rovers
James Brown,ie IRL,DF,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,blackburn rovers
Bradley Dack,eng ENG,"MF,FW",27.0,9,0,289.0,3.2,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.8,1.0,0.5,1.5,0.0,5.0,12.0,0.31,0.31,0.62,0.31,0.62,0.55,0.17,0.72,0.3,0.47,Matches,blackburn rovers
Dilan Markanday,eng ENG,FW,19.0,2,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.72,0.23,0.95,0.72,0.95,Matches,blackburn rovers
Harry Chapman,eng ENG,"MF,FW",23.0,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.26,0.12,0.26,Matches,blackburn rovers
Jack Vale,wls WAL,FW,20.0,2,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.92,0.92,0.92,Matches,blackburn rovers
Lenni Cirino,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,blackburn rovers
Jordan Eastham,eng ENG,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,blackburn rovers
Jake Garrett,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,blackburn rovers
Connor McBride,sct SCO,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,blackburn rovers
Dan Pike,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,blackburn rovers
Murray Wallace,sct SCO,DF,28.0,42,42,3711.0,41.2,4.0,1.0,5.0,4.0,0.0,0.0,7.0,0.0,4.2,4.2,1.6,5.7,57.0,164.0,47.0,0.1,0.02,0.12,0.1,0.12,0.1,0.04,0.14,0.1,0.14,Matches,millwall
Jake Cooper,eng ENG,DF,26.0,42,41,3678.0,40.9,4.0,0.0,4.0,4.0,0.0,0.0,10.0,0.0,3.2,3.2,1.6,4.8,12.0,102.0,16.0,0.1,0.0,0.1,0.1,0.1,0.08,0.04,0.12,0.08,0.12,Matches,millwall
Scott Malone,eng ENG,"DF,MF",30.0,39,36,3129.0,34.8,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,3.8,3.8,6.1,9.9,47.0,109.0,133.0,0.06,0.14,0.2,0.06,0.2,0.11,0.18,0.28,0.11,0.28,Matches,millwall
Billy Mitchell,eng ENG,MF,21.0,42,35,3158.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,1.1,2.0,37.0,127.0,46.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,millwall
Benik Afobe,cd COD,"FW,MF",28.0,38,34,3043.0,33.8,12.0,3.0,15.0,10.0,2.0,2.0,4.0,0.0,11.3,9.7,2.1,11.8,39.0,31.0,196.0,0.35,0.09,0.44,0.3,0.38,0.33,0.06,0.4,0.29,0.35,Matches,millwall
George Saville,nir NIR,MF,28.0,37,34,3018.0,33.5,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,3.8,3.8,2.3,6.1,33.0,136.0,45.0,0.06,0.06,0.12,0.06,0.12,0.11,0.07,0.18,0.11,0.18,Matches,millwall
Jed Wallace,eng ENG,"MF,FW",27.0,38,33,3069.0,34.1,6.0,12.0,18.0,5.0,1.0,3.0,3.0,0.0,7.9,5.5,9.9,15.4,123.0,125.0,247.0,0.18,0.35,0.53,0.15,0.5,0.23,0.29,0.52,0.16,0.45,Matches,millwall
Dan McNamara,ie IRL,DF,22.0,37,33,2960.0,32.9,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,2.4,2.4,2.2,4.6,83.0,113.0,129.0,0.06,0.06,0.12,0.06,0.12,0.07,0.07,0.14,0.07,0.14,Matches,millwall
Daniel Ballard,nir NIR,DF,21.0,31,30,2636.0,29.3,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,2.2,2.2,1.0,3.2,31.0,106.0,4.0,0.03,0.0,0.03,0.03,0.03,0.08,0.03,0.11,0.08,0.11,Matches,millwall
Shaun Hutchinson,eng ENG,DF,30.0,29,28,2493.0,27.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.1,2.1,14.0,79.0,7.0,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.08,0.04,0.08,Matches,millwall
Maikel Kieftenbeld,nl NED,MF,31.0,27,19,1815.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.5,0.5,0.5,1.0,7.0,69.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,millwall
Mason Bennett,eng ENG,"FW,MF",25.0,29,16,1383.0,15.4,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,3.3,3.3,1.6,4.9,44.0,23.0,76.0,0.2,0.0,0.2,0.2,0.2,0.21,0.11,0.32,0.21,0.32,Matches,millwall
Tom Bradshaw,wls WAL,"FW,MF",29.0,24,16,1346.0,15.0,9.0,1.0,10.0,9.0,0.0,0.0,2.0,0.0,6.3,6.3,1.0,7.3,14.0,25.0,108.0,0.6,0.07,0.67,0.6,0.67,0.42,0.07,0.49,0.42,0.49,Matches,millwall
George Evans,eng ENG,MF,26.0,23,12,1154.0,12.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.9,1.7,7.0,50.0,20.0,0.08,0.08,0.16,0.08,0.16,0.06,0.07,0.14,0.06,0.14,Matches,millwall
Sheyi Ojo,eng ENG,"MF,FW",24.0,18,12,932.0,10.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.1,41.0,27.0,66.0,0.0,0.19,0.19,0.0,0.19,0.1,0.2,0.3,0.1,0.3,Matches,millwall
Ryan Leonard,eng ENG,"DF,MF",29.0,19,11,1030.0,11.4,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,2.5,3.1,21.0,55.0,27.0,0.0,0.26,0.26,0.0,0.26,0.05,0.22,0.27,0.05,0.27,Matches,millwall
Oliver Burke,sct SCO,"FW,MF",24.0,14,10,806.0,9.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,1.3,3.6,18.0,25.0,74.0,0.22,0.11,0.33,0.22,0.33,0.26,0.14,0.4,0.26,0.4,Matches,millwall
Matt Smith,eng ENG,"FW,MF",32.0,21,6,708.0,7.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.4,2.4,0.4,2.8,1.0,12.0,64.0,0.13,0.13,0.25,0.13,0.25,0.31,0.06,0.36,0.31,0.36,Matches,millwall
Tyler Burey,eng ENG,"FW,MF",19.0,15,6,618.0,6.9,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.2,1.6,21.0,6.0,33.0,0.29,0.0,0.29,0.29,0.29,0.22,0.02,0.24,0.22,0.24,Matches,millwall
Alex Pearce,ie IRL,DF,32.0,6,3,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,millwall
Mahlon Romeo,ag ATG,DF,25.0,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,millwall
Connor Mahoney,eng ENG,"MF,FW",24.0,8,1,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.2,7.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.04,0.47,0.51,0.04,0.51,Matches,millwall
Ben Thompson,eng ENG,MF,25.0,2,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,millwall
Zak Lovelace,,FW,,5,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,millwall
Luke Freeman,eng ENG,"MF,FW",29.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,millwall
Nana Boateng,eng ENG,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
Tyrese Briscoe,eng ENG,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
Jón Daði Böðvarsson,is ISL,"FW,MF",29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
George Long,eng ENG,GK,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
Alex Mitchell,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
Hayden Muller,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,millwall
Karlan Grant,eng ENG,"FW,MF",23.0,44,41,3385.0,37.6,18.0,6.0,24.0,14.0,4.0,7.0,2.0,0.0,20.1,14.6,6.7,21.4,100.0,102.0,296.0,0.48,0.16,0.64,0.37,0.53,0.54,0.18,0.71,0.39,0.57,Matches,west bromwich albion
Kyle Bartley,eng ENG,DF,30.0,39,38,3439.0,38.2,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,4.8,4.8,0.7,5.5,4.0,82.0,4.0,0.05,0.03,0.08,0.05,0.08,0.13,0.02,0.14,0.13,0.14,Matches,west bromwich albion
Darnell Furlong,eng ENG,"DF,MF",25.0,41,38,3317.0,36.9,0.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,4.3,4.2,6.8,11.1,75.0,122.0,159.0,0.0,0.08,0.08,0.0,0.08,0.12,0.19,0.3,0.12,0.3,Matches,west bromwich albion
Jake Livermore,eng ENG,MF,31.0,37,37,3132.0,34.8,0.0,2.0,2.0,0.0,0.0,0.0,8.0,2.0,3.2,3.2,1.6,4.7,19.0,160.0,30.0,0.0,0.06,0.06,0.0,0.06,0.09,0.04,0.14,0.09,0.14,Matches,west bromwich albion
Sam Johnstone,eng ENG,GK,28.0,36,36,3239.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches,west bromwich albion
Alex Mowatt,eng ENG,MF,26.0,34,34,2884.0,32.0,4.0,2.0,6.0,4.0,0.0,0.0,5.0,1.0,1.9,1.9,4.4,6.3,23.0,203.0,44.0,0.12,0.06,0.19,0.12,0.19,0.06,0.14,0.2,0.06,0.2,Matches,west bromwich albion
Matthew Clarke,eng ENG,DF,24.0,33,33,2743.0,30.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,3.3,3.3,1.0,4.3,36.0,119.0,25.0,0.03,0.0,0.03,0.03,0.03,0.11,0.03,0.14,0.11,0.14,Matches,west bromwich albion
Semi Ajayi,ng NGA,DF,27.0,31,27,2476.0,27.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.9,2.9,1.3,4.1,44.0,78.0,17.0,0.04,0.07,0.11,0.04,0.11,0.1,0.05,0.15,0.1,0.15,Matches,west bromwich albion
Callum Robinson,ie IRL,"FW,MF",26.0,43,26,2394.0,26.6,7.0,9.0,16.0,7.0,0.0,0.0,2.0,0.0,10.3,10.3,6.7,17.0,59.0,78.0,207.0,0.26,0.34,0.6,0.26,0.6,0.39,0.25,0.64,0.39,0.64,Matches,west bromwich albion
Grady Diangana,eng ENG,"FW,MF",23.0,41,22,1915.0,21.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.7,3.7,4.0,7.7,74.0,92.0,161.0,0.09,0.05,0.14,0.09,0.14,0.17,0.19,0.36,0.17,0.36,Matches,west bromwich albion
Adam Reach,eng ENG,"MF,DF",28.0,34,21,2008.0,22.3,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,4.5,5.8,62.0,102.0,117.0,0.09,0.09,0.18,0.09,0.18,0.06,0.2,0.26,0.06,0.26,Matches,west bromwich albion
Matt Phillips,sct SCO,"FW,MF",30.0,28,18,1560.0,17.3,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,4.5,4.5,3.1,7.5,34.0,44.0,129.0,0.17,0.12,0.29,0.17,0.29,0.26,0.18,0.43,0.26,0.43,Matches,west bromwich albion
Jayson Molumby,ie IRL,MF,21.0,31,17,1722.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,1.5,2.6,33.0,88.0,36.0,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches,west bromwich albion
Taylor Gardner-Hickman,eng ENG,"MF,DF",19.0,19,14,1356.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.0,1.6,37.0,46.0,57.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Matches,west bromwich albion
Cédric Kipré,ci CIV,DF,24.0,14,14,1215.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.2,2.2,16.0,51.0,10.0,0.07,0.0,0.07,0.07,0.07,0.07,0.09,0.16,0.07,0.16,Matches,west bromwich albion
Dara O'Shea,ie IRL,DF,22.0,14,12,1047.0,11.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.3,1.3,0.7,2.0,6.0,34.0,8.0,0.17,0.0,0.17,0.17,0.17,0.11,0.06,0.17,0.11,0.17,Matches,west bromwich albion
Andy Carroll,eng ENG,FW,32.0,15,11,1034.0,11.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.9,3.9,1.0,4.9,2.0,17.0,50.0,0.26,0.0,0.26,0.26,0.26,0.34,0.09,0.43,0.34,0.43,Matches,west bromwich albion
David Button,eng ENG,GK,32.0,10,10,900.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.02,0.02,0.0,0.02,Matches,west bromwich albion
Jordan Hugill,eng ENG,FW,29.0,20,7,1010.0,11.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,6.0,0.4,6.4,11.0,19.0,70.0,0.09,0.0,0.09,0.09,0.09,0.54,0.04,0.57,0.54,0.57,Matches,west bromwich albion
Robert Snodgrass,sct SCO,MF,33.0,6,4,391.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,3.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21,Matches,west bromwich albion
Tom Fellows,eng ENG,"MF,FW",18.0,4,1,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,west bromwich albion
Daryl Dike,us USA,FW,21.0,2,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,0.12,0.92,0.8,0.92,Matches,west bromwich albion
Kean Bryan,eng ENG,"DF,FW",24.0,3,1,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49,Matches,west bromwich albion
Zachary Ashworth,wls WAL,DF,18.0,2,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west bromwich albion
Quevin Castro,,FW,,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,west bromwich albion
Caleb Taylor,eng ENG,DF,18.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,1.11,1.11,1.11,Matches,west bromwich albion
Kenneth Zohore,dk DEN,FW,27.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west bromwich albion
Rayhaan Tulloch,eng ENG,FW,20.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,west bromwich albion
Reyes Cleary,eng ENG,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west bromwich albion
Mo Faal,eng ENG,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west bromwich albion
Ethan Ingram,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,west bromwich albion
Robert Dickie,eng ENG,DF,25.0,38,38,3420.0,38.0,3.0,1.0,4.0,3.0,0.0,0.0,12.0,0.0,2.2,2.2,1.5,3.8,45.0,171.0,8.0,0.08,0.03,0.11,0.08,0.11,0.06,0.04,0.1,0.06,0.1,Matches,queens park rangers
Ilias Chair,ma MAR,"MF,FW",23.0,39,37,3148.0,35.0,9.0,5.0,14.0,9.0,0.0,0.0,5.0,0.0,7.0,7.0,7.1,14.1,132.0,170.0,219.0,0.26,0.14,0.4,0.26,0.4,0.2,0.2,0.4,0.2,0.4,Matches,queens park rangers
Jimmy Dunne,ie IRL,DF,23.0,38,34,3190.0,35.4,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,3.0,3.0,0.2,3.2,8.0,61.0,9.0,0.08,0.03,0.11,0.08,0.11,0.09,0.01,0.09,0.09,0.09,Matches,queens park rangers
Chris Willock,eng ENG,"MF,FW",23.0,35,33,2763.0,30.7,7.0,11.0,18.0,7.0,0.0,0.0,1.0,0.0,5.9,5.9,7.3,13.2,150.0,112.0,223.0,0.23,0.36,0.59,0.23,0.59,0.19,0.24,0.43,0.19,0.43,Matches,queens park rangers
Stefan Johansen,no NOR,MF,30.0,35,31,2751.0,30.6,1.0,5.0,6.0,1.0,0.0,0.0,8.0,0.0,1.6,1.6,4.8,6.5,36.0,185.0,83.0,0.03,0.16,0.2,0.03,0.2,0.05,0.16,0.21,0.05,0.21,Matches,queens park rangers
