Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Julen Lobete,es ESP,"FW,MF",20.0,3.2,0,0,0,9,11,5,0,1,3,0.0,0.0,0,16.0,4.0,8.0,33.3,Matches,real sociedad
Naïs Djouahra,fr FRA,"FW,MF",21.0,2.4,0,0,0,3,2,1,15,2,3,0.0,0.0,0,14.0,2.0,2.0,50.0,Matches,real sociedad
Beñat Turrientes,es ESP,MF,19.0,2.3,1,0,0,3,3,0,2,2,0,0.0,0.0,0,14.0,1.0,2.0,33.3,Matches,real sociedad
Jon Guridi,es ESP,MF,26.0,2.3,0,0,0,4,3,0,3,3,3,0.0,0.0,0,9.0,1.0,12.0,7.7,Matches,real sociedad
Ander Martin,es ESP,"FW,MF",20.0,1.0,0,0,0,4,0,0,5,3,0,0.0,0.0,0,4.0,2.0,2.0,50.0,Matches,real sociedad
Germán Valera,es ESP,FW,19.0,0.6,0,0,0,3,0,0,1,0,2,0.0,0.0,0,5.0,1.0,1.0,50.0,Matches,real sociedad
Jon Bautista,es ESP,MF,26.0,0.5,0,0,0,1,2,1,0,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0,Matches,real sociedad
Alex Sola,es ESP,"DF,FW",22.0,0.5,0,0,0,0,2,0,0,2,1,0.0,0.0,0,4.0,0.0,1.0,0.0,Matches,real sociedad
Gerónimo Rulli,ar ARG,GK,29.0,32.0,2,0,0,0,3,0,0,1,0,0.0,0.0,0,37.0,11.0,0.0,100.0,Matches,villarreal
Daniel Parejo,es ESP,MF,32.0,30.0,3,0,0,16,56,0,143,29,29,0.0,0.0,0,192.0,16.0,18.0,47.1,Matches,villarreal
Raúl Albiol,es ESP,DF,35.0,27.4,8,0,0,18,12,2,3,21,15,0.0,0.0,0,137.0,41.0,27.0,60.3,Matches,villarreal
Manu Trigueros,es ESP,"MF,FW",29.0,24.2,3,0,0,49,43,0,19,13,25,1.0,0.0,0,113.0,18.0,25.0,41.9,Matches,villarreal
Étienne Capoue,fr FRA,MF,33.0,25.4,9,0,0,44,44,0,5,35,26,0.0,0.0,0,135.0,52.0,24.0,68.4,Matches,villarreal
Juan Foyth,ar ARG,DF,23.0,21.4,6,1,1,39,22,0,7,20,49,0.0,1.0,0,125.0,36.0,24.0,60.0,Matches,villarreal
Yeremi Pino,es ESP,"MF,FW",18.0,18.6,2,0,0,29,34,10,15,6,14,0.0,0.0,0,83.0,16.0,27.0,37.2,Matches,villarreal
Alfonso Pedraza,es ESP,DF,25.0,18.9,2,0,0,35,26,2,101,31,16,0.0,0.0,0,119.0,14.0,14.0,50.0,Matches,villarreal
Pervis Estupiñán,ec ECU,DF,23.0,17.5,3,0,0,24,11,11,73,25,22,0.0,1.0,0,126.0,23.0,19.0,54.8,Matches,villarreal
Arnaut Danjuma,nl NED,FW,24.0,16.4,1,0,0,3,18,17,27,2,6,0.0,0.0,0,31.0,3.0,8.0,27.3,Matches,villarreal
Aïssa Mandi,dz ALG,DF,29.0,15.3,3,0,0,14,5,1,0,13,5,0.0,0.0,1,54.0,26.0,21.0,55.3,Matches,villarreal
Gerard Moreno,es ESP,FW,29.0,13.2,2,0,0,11,14,8,12,6,2,1.0,0.0,0,33.0,18.0,18.0,50.0,Matches,villarreal
Moi Gómez,es ESP,"MF,FW",27.0,14.3,2,0,0,22,11,1,33,6,7,0.0,0.0,0,76.0,11.0,14.0,44.0,Matches,villarreal
Boulaye Dia,sn SEN,FW,24.0,14.1,3,0,0,23,13,7,1,5,6,0.0,0.0,0,36.0,31.0,35.0,47.0,Matches,villarreal
Alberto Moreno,es ESP,"MF,DF",29.0,13.6,3,0,0,20,21,6,47,27,7,0.0,2.0,0,65.0,7.0,10.0,41.2,Matches,villarreal
Samuel Chukwueze,ng NGA,"MF,FW",22.0,14.8,4,0,0,11,16,12,16,5,9,0.0,0.0,0,57.0,7.0,18.0,28.0,Matches,villarreal
Vicente Iborra,es ESP,MF,33.0,11.5,4,0,0,19,10,0,0,11,10,0.0,0.0,0,69.0,26.0,15.0,63.4,Matches,villarreal
Giovani Lo Celso,ar ARG,"FW,MF",25.0,11.0,3,0,0,16,42,3,15,5,12,0.0,0.0,0,61.0,3.0,6.0,33.3,Matches,villarreal
Serge Aurier,ci CIV,DF,28.0,11.2,4,0,0,15,6,1,27,11,9,0.0,1.0,0,52.0,21.0,16.0,56.8,Matches,villarreal
Paco Alcácer,es ESP,FW,27.0,8.7,1,0,0,5,7,8,1,6,3,0.0,0.0,0,28.0,10.0,25.0,28.6,Matches,villarreal
Francis Coquelin,fr FRA,MF,30.0,9.2,3,0,0,23,13,0,1,19,17,0.0,0.0,0,57.0,15.0,10.0,60.0,Matches,villarreal
Mario Gaspar,es ESP,DF,30.0,6.9,1,0,0,8,2,0,4,6,4,0.0,0.0,0,30.0,8.0,11.0,42.1,Matches,villarreal
Sergio Asenjo,es ESP,GK,32.0,6.0,1,0,0,0,0,0,0,1,0,0.0,0.0,0,17.0,2.0,0.0,100.0,Matches,villarreal
Rubén Peña,es ESP,"MF,FW",30.0,1.5,1,0,0,8,4,0,6,5,0,0.0,0.0,0,11.0,3.0,5.0,37.5,Matches,villarreal
Nicolas Jackson,sn SEN,"FW,MF",20.0,1.8,1,0,0,2,5,1,1,1,0,1.0,0.0,0,6.0,13.0,6.0,68.4,Matches,villarreal
Dani Raba,es ESP,"MF,FW",25.0,1.0,1,0,0,4,5,1,10,0,0,0.0,0.0,0,5.0,2.0,2.0,50.0,Matches,villarreal
Carlo,es ESP,MF,20.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,villarreal
Iker Muniain,es ESP,MF,28.0,30.9,3,0,0,15,81,5,173,17,10,2.0,0.0,0,159.0,5.0,9.0,35.7,Matches,athletic club
Iñaki Williams,gh GHA,FW,27.0,30.9,4,0,0,24,40,29,48,3,5,0.0,0.0,0,58.0,49.0,56.0,46.7,Matches,athletic club
Unai Vencedor Paris,es ESP,MF,20.0,26.5,4,0,0,28,35,0,47,19,11,1.0,0.0,0,172.0,22.0,31.0,41.5,Matches,athletic club
Dani García,es ESP,MF,31.0,24.2,9,0,0,44,22,1,4,24,22,0.0,0.0,0,132.0,33.0,33.0,50.0,Matches,athletic club
Iñigo Martínez,es ESP,DF,30.0,26.0,9,2,1,33,27,2,11,39,13,0.0,1.0,0,175.0,69.0,46.0,60.0,Matches,athletic club
Álex Berenguer,es ESP,MF,26.0,24.1,8,0,0,44,46,14,145,16,26,0.0,0.0,0,105.0,49.0,58.0,45.8,Matches,athletic club
Raúl García,es ESP,FW,35.0,20.0,3,0,0,49,32,12,20,9,17,0.0,0.0,0,62.0,57.0,66.0,46.3,Matches,athletic club
Mikel Balenziaga,es ESP,DF,33.0,22.5,2,0,0,21,12,1,51,21,24,0.0,0.0,0,125.0,33.0,18.0,64.7,Matches,athletic club
Daniel Vivian,es ESP,DF,22.0,22.1,2,0,0,19,20,1,3,26,21,0.0,0.0,0,161.0,30.0,53.0,36.1,Matches,athletic club
Iñigo Lekue,es ESP,DF,28.0,21.4,3,0,0,19,9,0,66,23,23,0.0,0.0,0,144.0,18.0,17.0,51.4,Matches,athletic club
Yeray Álvarez,es ESP,DF,26.0,20.7,6,0,0,23,13,1,3,45,14,0.0,0.0,0,141.0,56.0,41.0,57.7,Matches,athletic club
Óscar de Marcos,es ESP,DF,32.0,18.7,5,0,0,25,8,3,48,19,37,0.0,0.0,0,120.0,22.0,16.0,57.9,Matches,athletic club
Mikel Vesga,es ESP,MF,28.0,15.1,7,2,2,34,17,0,12,20,14,0.0,1.0,0,98.0,39.0,22.0,63.9,Matches,athletic club
Oihan Sancet,es ESP,FW,21.0,15.8,2,0,0,20,27,5,10,5,7,0.0,0.0,0,48.0,17.0,31.0,35.4,Matches,athletic club
Nico Williams,es ESP,MF,19.0,14.9,4,0,0,24,23,10,58,5,10,1.0,0.0,0,85.0,10.0,11.0,47.6,Matches,athletic club
Yuri Berchiche,es ESP,DF,31.0,11.3,3,0,0,7,19,0,33,13,11,0.0,0.0,0,81.0,21.0,8.0,72.4,Matches,athletic club
Oier Zarraga,es ESP,MF,22.0,13.0,5,0,0,16,12,1,19,19,5,1.0,0.0,0,60.0,10.0,14.0,41.7,Matches,athletic club
Unai Núñez,es ESP,DF,24.0,6.9,2,0,0,10,7,0,1,8,4,0.0,1.0,0,46.0,12.0,11.0,52.2,Matches,athletic club
Julen Agirrezabala,es ESP,GK,20.0,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,Matches,athletic club
Asier Villalibre,es ESP,FW,23.0,6.1,0,0,0,10,13,3,4,1,3,0.0,0.0,0,18.0,19.0,14.0,57.6,Matches,athletic club
Nicolás Serrano,es ESP,"MF,FW",18.0,3.5,0,0,0,8,6,1,22,2,6,0.0,0.0,0,26.0,1.0,8.0,11.1,Matches,athletic club
Alex Petxa,es ESP,"DF,MF",24.0,4.6,4,0,0,11,12,0,13,4,9,0.0,0.0,0,28.0,6.0,8.0,42.9,Matches,athletic club
Jon Morcillo,es ESP,"MF,FW",22.0,0.6,2,0,0,2,1,0,7,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,athletic club
Ander Capa,es ESP,DF,29.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,athletic club
Carlos Soler,es ESP,MF,24.0,27.5,4,0,0,21,46,2,147,14,19,0.0,0.0,0,138.0,12.0,17.0,41.4,Matches,valencia
Omar Alderete,py PAR,DF,24.0,26.7,15,0,0,42,7,0,4,35,34,0.0,2.0,0,158.0,69.0,39.0,63.9,Matches,valencia
Hugo Guillamón,es ESP,"MF,DF",21.0,26.2,11,2,1,71,63,2,6,30,27,0.0,0.0,1,169.0,48.0,39.0,55.2,Matches,valencia
Dimitri Foulquier,fr FRA,DF,28.0,26.0,11,0,0,39,40,1,60,29,17,1.0,1.0,0,164.0,20.0,22.0,47.6,Matches,valencia
José Luis Gayà,es ESP,DF,26.0,20.8,8,2,1,34,21,4,94,19,21,1.0,1.0,0,111.0,8.0,15.0,34.8,Matches,valencia
Hugo Duro,es ESP,"FW,MF",21.0,20.4,3,1,1,29,44,7,12,4,19,2.0,1.0,0,64.0,39.0,68.0,36.4,Matches,valencia
Maxi Gómez,uy URU,FW,24.0,21.7,7,1,1,49,55,10,19,3,3,1.0,0.0,0,48.0,82.0,67.0,55.0,Matches,valencia
Mouctar Diakhaby,gn GUI,DF,24.0,21.6,11,0,0,26,16,1,5,30,24,0.0,1.0,2,144.0,33.0,29.0,53.2,Matches,valencia
Gabriel Paulista,br BRA,DF,30.0,17.7,2,0,0,11,12,1,0,39,12,0.0,0.0,0,125.0,38.0,19.0,66.7,Matches,valencia
Daniel Wass,dk DEN,MF,32.0,17.6,6,0,0,29,18,0,35,13,13,0.0,0.0,0,93.0,28.0,21.0,57.1,Matches,valencia
Giorgi Mamardashvili,ge GEO,GK,20.0,18.0,2,0,0,0,2,0,0,0,0,0.0,0.0,0,29.0,6.0,0.0,100.0,Matches,valencia
Thierry Correia,pt POR,DF,22.0,15.7,5,0,0,32,29,0,48,19,23,0.0,0.0,0,109.0,19.0,14.0,57.6,Matches,valencia
Jasper Cillessen,nl NED,GK,32.0,16.2,1,0,0,0,1,0,0,1,0,0.0,0.0,0,20.0,1.0,0.0,100.0,Matches,valencia
Yunus Musah,us USA,"MF,FW",18.0,14.0,5,0,0,24,16,0,29,14,13,0.0,1.0,0,50.0,16.0,21.0,43.2,Matches,valencia
Uroš Račić,rs SRB,MF,23.0,13.4,3,1,1,29,25,1,5,16,18,0.0,0.0,0,97.0,31.0,28.0,52.5,Matches,valencia
Hélder Costa,ao ANG,"MF,FW",27.0,12.4,3,0,0,28,14,1,46,3,16,0.0,0.0,0,60.0,8.0,12.0,40.0,Matches,valencia
Ilaix Moriba,gn GUI,MF,18.0,9.1,9,1,1,21,25,0,3,12,18,0.0,0.0,0,51.0,14.0,21.0,40.0,Matches,valencia
Bryan,es ESP,"MF,FW",20.0,8.4,3,0,0,13,20,7,44,1,8,0.0,0.0,0,54.0,1.0,7.0,12.5,Matches,valencia
Maranhão,br BRA,"FW,MF",24.0,10.8,3,0,0,23,22,4,3,7,11,1.0,0.0,0,34.0,41.0,51.0,44.6,Matches,valencia
Jesus Vazquez,es ESP,DF,18.0,9.0,0,0,0,14,8,0,24,9,13,0.0,0.0,0,61.0,12.0,19.0,38.7,Matches,valencia
Toni Lato,es ESP,DF,23.0,6.6,5,0,0,14,6,1,19,8,12,0.0,0.0,0,52.0,4.0,19.0,17.4,Matches,valencia
Denis Cheryshev,ru RUS,"MF,FW",30.0,6.3,1,0,0,15,7,4,27,9,5,1.0,0.0,0,35.0,5.0,13.0,27.8,Matches,valencia
Eray Cömert,ch SUI,DF,23.0,4.5,2,0,0,3,0,0,0,2,3,0.0,1.0,0,24.0,2.0,7.0,22.2,Matches,valencia
Jaume Doménech,es ESP,GK,30.0,3.8,1,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,Matches,valencia
Cristiano Piccini,it ITA,DF,28.0,3.6,1,0,0,10,3,0,8,1,8,0.0,0.0,0,25.0,2.0,1.0,66.7,Matches,valencia
Cristhian Mosquera,co COL,DF,17.0,2.4,1,0,0,4,0,0,0,3,2,0.0,0.0,0,12.0,1.0,3.0,25.0,Matches,valencia
Koba Koindredi,fr FRA,MF,19.0,2.0,1,0,0,8,6,0,2,4,3,0.0,0.0,0,8.0,5.0,7.0,41.7,Matches,valencia
Ruben Lendinez,es ESP,DF,18.0,1.5,2,0,0,2,0,0,0,2,3,0.0,0.0,0,8.0,0.0,1.0,0.0,Matches,valencia
Jason,es ESP,"MF,DF",27.0,0.8,2,0,0,3,4,0,7,1,1,0.0,0.0,0,7.0,0.0,2.0,0.0,Matches,valencia
Manu Vallejo,es ESP,"FW,MF",24.0,1.1,3,0,0,6,1,1,8,0,1,0.0,0.0,0,6.0,2.0,6.0,25.0,Matches,valencia
Jesús Santiago,es ESP,MF,17.0,0.9,0,0,0,1,1,0,0,0,2,0.0,0.0,0,9.0,0.0,0.0,,Matches,valencia
Mario Dominguez,es ESP,FW,17.0,0.3,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,Matches,valencia
David García,es ESP,DF,27.0,34.5,8,0,0,53,21,0,0,52,14,0.0,1.0,0,221.0,134.0,42.0,76.1,Matches,osasuna
Jon Moncayola,es ESP,MF,23.0,32.4,2,0,0,20,15,1,98,20,20,0.0,0.0,0,207.0,18.0,21.0,46.2,Matches,osasuna
Nacho Vidal,es ESP,DF,26.0,32.2,9,0,0,48,33,3,71,58,47,1.0,2.0,0,170.0,69.0,34.0,67.0,Matches,osasuna
Lucas Torró,es ESP,MF,27.0,30.3,10,0,0,55,48,1,7,47,40,0.0,0.0,1,207.0,131.0,58.0,69.3,Matches,osasuna
Rubén García,es ESP,"MF,FW",28.0,26.4,1,0,0,37,28,8,199,24,26,0.0,1.0,0,139.0,28.0,44.0,38.9,Matches,osasuna
Darko Brašanac,rs SRB,MF,29.0,26.7,8,0,0,52,24,9,27,25,22,0.0,0.0,0,143.0,33.0,59.0,35.9,Matches,osasuna
Manuel Sánchez,es ESP,DF,20.0,25.1,6,0,0,32,16,0,70,18,34,0.0,1.0,0,132.0,9.0,36.0,20.0,Matches,osasuna
Juan Cruz Armada,es ESP,DF,29.0,21.5,4,0,0,19,5,0,8,16,21,0.0,0.0,0,124.0,23.0,27.0,46.0,Matches,osasuna
Ezequiel Ávila,ar ARG,"FW,MF",27.0,20.8,9,1,1,31,40,13,79,13,7,0.0,1.0,0,77.0,50.0,70.0,41.7,Matches,osasuna
Ante Budimir,hr CRO,FW,30.0,19.3,3,0,0,37,32,16,7,3,10,1.0,0.0,0,50.0,106.0,99.0,51.7,Matches,osasuna
Kike,es ESP,FW,31.0,20.7,2,0,0,23,36,9,21,3,7,1.0,0.0,0,68.0,75.0,107.0,41.2,Matches,osasuna
Unai García,es ESP,DF,29.0,15.6,5,0,0,10,7,0,8,22,12,0.0,1.0,0,75.0,34.0,33.0,50.7,Matches,osasuna
Aridane Hernández,gq EQG,DF,32.0,12.9,1,0,0,5,4,3,1,20,9,0.0,0.0,1,67.0,22.0,20.0,52.4,Matches,osasuna
José Ángel,es ESP,DF,31.0,12.0,2,1,0,10,5,0,46,10,13,0.0,0.0,0,78.0,10.0,6.0,62.5,Matches,osasuna
Javi Martínez,es ESP,"MF,FW",21.0,9.8,1,0,0,15,9,0,31,9,14,0.0,0.0,0,62.0,9.0,16.0,36.0,Matches,osasuna
Kike Barja,es ESP,"MF,FW",24.0,9.6,2,0,0,17,23,0,55,9,11,0.0,0.0,0,65.0,9.0,11.0,45.0,Matches,osasuna
Oier Sanjurjo,es ESP,MF,35.0,8.4,3,0,0,17,6,2,11,1,6,0.0,0.0,0,54.0,21.0,16.0,56.8,Matches,osasuna
Roberto Torres,es ESP,"MF,FW",32.0,9.0,3,0,0,8,11,0,80,8,4,0.0,0.0,0,59.0,4.0,13.0,23.5,Matches,osasuna
Iñigo Pérez,es ESP,MF,33.0,3.8,0,0,0,0,3,0,31,0,2,0.0,0.0,0,22.0,2.0,11.0,15.4,Matches,osasuna
Jonás Ramalho,es ESP,DF,28.0,2.7,0,0,0,1,0,0,5,3,2,0.0,0.0,0,17.0,7.0,6.0,53.8,Matches,osasuna
Jesús Areso,es ESP,DF,22.0,2.1,1,0,0,3,4,0,2,0,3,0.0,0.0,0,6.0,3.0,6.0,33.3,Matches,osasuna
Juan Pérez,es ESP,GK,25.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,osasuna
Iker Benito,es ESP,"FW,MF",18.0,1.3,1,0,0,1,3,0,4,0,1,0.0,0.0,0,4.0,1.0,1.0,50.0,Matches,osasuna
Robert Ibáñez,es ESP,"MF,FW",28.0,1.0,0,0,0,0,5,1,0,1,3,0.0,0.0,0,8.0,0.0,2.0,0.0,Matches,osasuna
Unai Dufur,es ESP,DF,22.0,1.0,0,0,0,1,0,0,0,4,0,0.0,0.0,0,8.0,2.0,2.0,50.0,Matches,osasuna
Javier Ontiveros,es ESP,"FW,MF",23.0,0.4,0,0,0,1,1,0,3,1,0,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,osasuna
Barbero,es ESP,"FW,MF",22.0,0.2,0,0,0,2,1,0,0,0,0,0.0,0.0,0,0.0,2.0,2.0,50.0,Matches,osasuna
Javi Galán,es ESP,DF,26.0,36.6,8,0,0,54,75,11,173,45,66,0.0,0.0,0,234.0,25.0,48.0,34.2,Matches,celta vigo
Iago Aspas,es ESP,FW,33.0,34.3,9,0,0,22,50,20,108,11,7,0.0,1.0,0,113.0,22.0,32.0,40.7,Matches,celta vigo
Brais Méndez,es ESP,MF,24.0,33.6,8,0,0,75,54,9,41,37,35,0.0,0.0,0,199.0,45.0,50.0,47.4,Matches,celta vigo
Denis Suárez,es ESP,MF,27.0,31.3,4,0,0,47,39,1,129,16,29,0.0,1.0,0,186.0,13.0,21.0,38.2,Matches,celta vigo
Fran Beltrán,es ESP,MF,22.0,28.9,4,0,0,17,25,0,17,32,41,0.0,0.0,0,207.0,16.0,40.0,28.6,Matches,celta vigo
Joseph Aidoo,gh GHA,DF,25.0,29.3,1,0,0,10,18,1,3,38,26,0.0,0.0,1,164.0,62.0,47.0,56.9,Matches,celta vigo
Santi Mina,es ESP,FW,25.0,26.3,4,0,0,53,39,10,12,6,17,2.0,0.0,0,105.0,126.0,154.0,45.0,Matches,celta vigo
Néstor Araujo,mx MEX,DF,29.0,29.1,4,0,0,19,10,0,3,27,14,0.0,0.0,1,160.0,63.0,48.0,56.8,Matches,celta vigo
Hugo Mallo,es ESP,DF,30.0,20.3,5,2,1,38,4,6,73,20,25,0.0,1.0,0,97.0,41.0,28.0,59.4,Matches,celta vigo
Franco Cervi,ar ARG,MF,27.0,20.0,5,0,0,22,40,2,78,21,41,1.0,0.0,0,146.0,17.0,31.0,35.4,Matches,celta vigo
Kevin Vázquez,es ESP,DF,28.0,14.8,3,0,0,18,19,0,42,36,24,0.0,1.0,0,69.0,18.0,29.0,38.3,Matches,celta vigo
Nolito,es ESP,MF,34.0,15.4,2,0,0,21,11,6,18,9,15,0.0,1.0,0,75.0,12.0,13.0,48.0,Matches,celta vigo
Renato Tapia,pe PER,MF,26.0,15.7,10,0,0,35,26,0,3,28,31,0.0,0.0,0,107.0,30.0,23.0,56.6,Matches,celta vigo
Jeison Murillo,co COL,DF,29.0,12.4,5,1,0,13,13,0,1,17,10,0.0,1.0,0,61.0,31.0,33.0,48.4,Matches,celta vigo
Thiago Galhardo,br BRA,"FW,MF",32.0,12.8,5,0,0,21,13,16,9,6,6,0.0,0.0,0,31.0,48.0,66.0,42.1,Matches,celta vigo
Augusto Solari,ar ARG,"MF,DF",29.0,7.9,5,0,0,23,11,1,49,7,12,0.0,0.0,0,65.0,4.0,10.0,28.6,Matches,celta vigo
Carlos Dominguez,es ESP,DF,20.0,3.8,1,0,0,3,4,0,0,4,1,0.0,1.0,0,21.0,10.0,6.0,62.5,Matches,celta vigo
José Fontán,es ESP,DF,21.0,3.1,3,0,0,10,0,0,5,10,3,0.0,1.0,0,17.0,4.0,2.0,66.7,Matches,celta vigo
Okay Yokuşlu,tr TUR,"DF,MF",27.0,1.6,0,0,0,2,2,0,0,2,1,0.0,0.0,0,12.0,6.0,2.0,75.0,Matches,celta vigo
Gabriel Veiga,es ESP,MF,19.0,1.2,0,0,0,1,3,0,3,4,4,0.0,0.0,0,11.0,1.0,10.0,9.1,Matches,celta vigo
Orbelín Pineda,mx MEX,"MF,FW",25.0,1.1,0,0,0,2,4,0,0,0,1,0.0,0.0,0,12.0,1.0,3.0,25.0,Matches,celta vigo
Hugo Álvarez,es ESP,FW,18.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,celta vigo
Miguel Baeza,es ESP,DF,21.0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,celta vigo
Iván Balliu,al ALB,DF,29.0,35.0,10,1,0,42,57,4,111,39,22,0.0,3.0,0,166.0,23.0,33.0,41.1,Matches,rayo vallecano
Francisco Garcia,es ESP,DF,21.0,33.6,4,0,0,24,15,2,128,45,35,0.0,0.0,0,210.0,25.0,37.0,40.3,Matches,rayo vallecano
Álvaro García,es ESP,"FW,MF",28.0,33.3,6,0,0,23,25,11,194,42,23,0.0,0.0,0,187.0,5.0,23.0,17.9,Matches,rayo vallecano
Santi Comesaña,es ESP,MF,24.0,29.8,12,1,1,60,56,1,10,33,56,0.0,0.0,0,213.0,56.0,63.0,47.1,Matches,rayo vallecano
Stole Dimitrievski,mk MKD,GK,27.0,30.8,0,0,0,0,6,0,0,1,0,0.0,0.0,0,24.0,11.0,2.0,84.6,Matches,rayo vallecano
Óscar Valentín,es ESP,MF,26.0,28.5,8,0,0,50,55,0,3,39,53,0.0,1.0,0,218.0,35.0,48.0,42.2,Matches,rayo vallecano
Isaac Palazón Camacho,es ESP,"FW,MF",26.0,25.4,7,0,0,32,69,5,70,13,28,0.0,0.0,0,161.0,46.0,72.0,39.0,Matches,rayo vallecano
Óscar Trejo,ar ARG,MF,33.0,22.3,13,0,0,59,68,4,118,13,24,0.0,0.0,0,151.0,25.0,29.0,46.3,Matches,rayo vallecano
Esteban Saveljich,me MNE,DF,30.0,18.9,4,0,0,23,2,3,1,16,11,0.0,1.0,0,56.0,56.0,36.0,60.9,Matches,rayo vallecano
Sergi Guardiola,es ESP,FW,30.0,19.0,3,0,0,29,29,14,16,4,9,1.0,0.0,0,47.0,23.0,45.0,33.8,Matches,rayo vallecano
Randy Ntekja,fr FRA,"FW,MF",23.0,16.2,2,0,0,41,24,3,9,8,13,2.0,0.0,0,56.0,61.0,67.0,47.7,Matches,rayo vallecano
Unai López,es ESP,MF,25.0,12.9,5,0,0,26,17,5,62,10,9,0.0,0.0,0,76.0,8.0,22.0,26.7,Matches,rayo vallecano
Pathé Ciss,sn SEN,MF,27.0,12.2,5,0,0,19,9,1,0,30,15,0.0,1.0,1,103.0,34.0,22.0,60.7,Matches,rayo vallecano
Nikola Maraš,rs SRB,DF,25.0,11.6,4,0,0,11,4,0,0,15,9,0.0,0.0,0,37.0,29.0,27.0,51.8,Matches,rayo vallecano
Radamel Falcao,co COL,FW,35.0,9.3,1,0,0,17,18,15,4,2,1,0.0,0.0,0,17.0,27.0,33.0,45.0,Matches,rayo vallecano
Mario Suárez,es ESP,DF,34.0,7.9,2,0,0,17,5,0,0,7,4,0.0,1.0,0,55.0,29.0,13.0,69.0,Matches,rayo vallecano
Luca Zidane,fr FRA,GK,23.0,7.2,0,1,0,1,1,0,0,0,0,0.0,1.0,0,11.0,1.0,0.0,100.0,Matches,rayo vallecano
Bebé,cv CPV,FW,31.0,9.6,2,0,0,12,16,6,87,3,5,1.0,0.0,0,47.0,8.0,14.0,36.4,Matches,rayo vallecano
Kévin Rodrigues,pt POR,"DF,FW",27.0,4.8,0,0,0,5,7,0,10,7,11,0.0,0.0,0,33.0,10.0,8.0,55.6,Matches,rayo vallecano
Mario Hernández,es ESP,"DF,FW",22.0,4.4,3,0,0,4,4,1,15,4,4,0.0,0.0,0,20.0,2.0,5.0,28.6,Matches,rayo vallecano
Martín Merquelanz,es ESP,"FW,MF",26.0,1.9,0,0,0,2,2,0,12,0,1,0.0,0.0,0,7.0,3.0,4.0,42.9,Matches,rayo vallecano
Mamadou Sylla,sn SEN,FW,27.0,2.8,2,0,0,8,4,2,5,4,1,0.0,0.0,0,12.0,14.0,8.0,63.6,Matches,rayo vallecano
Andrés Martín,es ESP,"FW,MF",22.0,2.1,0,0,0,3,2,3,2,0,0,0.0,0.0,0,3.0,2.0,2.0,50.0,Matches,rayo vallecano
José Pozo,es ESP,"MF,DF",25.0,0.8,0,0,0,3,2,0,2,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0,Matches,rayo vallecano
Alejandro Asensio,es ESP,FW,20.0,0.1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,rayo vallecano
Álvaro Aguirre,es ESP,FW,21.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,rayo vallecano
Omar Mascarell,es ESP,MF,28.0,27.7,6,0,0,37,22,0,5,48,26,0.0,0.0,0,172.0,42.0,39.0,51.9,Matches,elche
Enzo Roco,cl CHI,DF,28.0,28.4,10,0,0,37,7,1,1,28,20,0.0,2.0,0,149.0,61.0,27.0,69.3,Matches,elche
Fidel,es ESP,MF,31.0,25.1,9,0,0,26,29,7,118,7,23,0.0,1.0,0,141.0,6.0,21.0,22.2,Matches,elche
Édgar Badía,es ESP,GK,29.0,24.0,2,0,0,0,1,0,0,0,0,0.0,0.0,0,44.0,8.0,3.0,72.7,Matches,elche
Helibelton Palacios,co COL,DF,28.0,21.5,6,0,0,28,30,0,37,18,38,0.0,1.0,0,115.0,25.0,22.0,53.2,Matches,elche
Lucas Boyé,ar ARG,FW,25.0,19.0,3,0,0,39,40,13,7,2,13,0.0,0.0,0,65.0,31.0,53.0,36.9,Matches,elche
Gerard Gumbau,es ESP,MF,26.0,21.0,8,1,0,50,22,0,93,23,19,0.0,0.0,0,104.0,15.0,22.0,40.5,Matches,elche
Diego González,es ESP,DF,26.0,19.9,3,1,0,25,3,0,0,19,16,0.0,1.0,0,85.0,27.0,27.0,50.0,Matches,elche
