Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Fran Navarro,es ESP,FW,23.0,28.9,5.0,0.0,0.0,70.0,42.0,8.0,1.0,4.0,8.0,0.0,1.0,0.0,56.0,36.0,73.0,33.0,Matches,gil vicente fc
José Carlos,pt POR,DF,23.0,27.3,7.0,0.0,0.0,20.0,53.0,3.0,65.0,41.0,35.0,0.0,3.0,0.0,160.0,43.0,33.0,56.6,Matches,gil vicente fc
Vitor Carvalho,br BRA,MF,24.0,24.8,9.0,1.0,0.0,62.0,31.0,0.0,1.0,33.0,27.0,0.0,1.0,0.0,153.0,74.0,41.0,64.3,Matches,gil vicente fc
Žiga Frelih,si SVN,GK,23.0,19.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,100.0,Matches,gil vicente fc
Antoine Léautey,fr FRA,FW,25.0,16.2,4.0,0.0,0.0,18.0,16.0,10.0,46.0,10.0,9.0,0.0,0.0,0.0,71.0,2.0,5.0,28.6,Matches,gil vicente fc
Andrew,br BRA,GK,20.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0,Matches,gil vicente fc
Murilo Costa,br BRA,"FW,MF",26.0,9.4,2.0,0.0,0.0,8.0,13.0,1.0,37.0,8.0,5.0,0.0,0.0,0.0,53.0,11.0,26.0,29.7,Matches,gil vicente fc
Bilel Aouacheria,fr FRA,"FW,MF",27.0,7.1,5.0,0.0,0.0,16.0,11.0,0.0,24.0,4.0,3.0,0.0,0.0,0.0,33.0,7.0,13.0,35.0,Matches,gil vicente fc
Giorgi Aburjania,ge GEO,MF,26.0,8.6,8.0,1.0,1.0,16.0,17.0,0.0,8.0,8.0,13.0,1.0,2.0,0.0,50.0,6.0,4.0,60.0,Matches,gil vicente fc
Emmanuel Hackman,tg TOG,DF,26.0,7.4,2.0,0.0,0.0,11.0,6.0,1.0,11.0,11.0,6.0,0.0,1.0,0.0,35.0,37.0,24.0,60.7,Matches,gil vicente fc
Stanislav Kritsyuk,ru RUS,GK,30.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,Matches,gil vicente fc
Matheus Bueno,br BRA,"MF,FW",23.0,7.3,4.0,0.0,0.0,10.0,17.0,1.0,26.0,3.0,7.0,0.0,0.0,0.0,26.0,3.0,7.0,30.0,Matches,gil vicente fc
Henrique Gomes,pt POR,DF,25.0,2.6,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,15.0,2.0,2.0,50.0,Matches,gil vicente fc
Diogo Silva,br BRA,DF,26.0,2.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,5.0,37.5,Matches,gil vicente fc
Elder Santana,br BRA,"FW,MF",28.0,3.7,1.0,0.0,0.0,10.0,15.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,21.0,26.0,44.7,Matches,gil vicente fc
Boubacar Hanne,pt POR,"FW,MF",22.0,2.8,0.0,0.0,0.0,8.0,8.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,13.0,3.0,3.0,50.0,Matches,gil vicente fc
Juan Calero,co COL,FW,22.0,1.6,0.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,75.0,Matches,gil vicente fc
Brian Araújo,fr FRA,GK,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,Matches,gil vicente fc
João Afonso Crispim,br BRA,MF,26.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Matches,gil vicente fc
Jean,br BRA,MF,26.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,Matches,gil vicente fc
Marcelo,br BRA,"FW,MF",24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,gil vicente fc
André Filipe Rio Liberal,pt POR,FW,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,Matches,gil vicente fc
Abdul Mumin,gh GHA,DF,23.0,24.7,11.0,2.0,2.0,25.0,18.0,0.0,3.0,34.0,25.0,0.0,1.0,0.0,113.0,35.0,30.0,53.8,Matches,vitoria guimaraes
Oscar Estupiñan,co COL,FW,24.0,24.1,9.0,1.0,1.0,41.0,19.0,17.0,5.0,2.0,7.0,1.0,0.0,0.0,26.0,120.0,139.0,46.3,Matches,vitoria guimaraes
Bruno Varela,pt POR,GK,26.0,25.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,30.0,6.0,0.0,100.0,Matches,vitoria guimaraes
Tiago Silva,pt POR,MF,28.0,21.9,12.0,0.0,0.0,54.0,41.0,0.0,83.0,22.0,23.0,0.0,0.0,0.0,133.0,7.0,12.0,36.8,Matches,vitoria guimaraes
Rochinha,pt POR,"FW,MF",26.0,21.7,8.0,0.0,0.0,39.0,70.0,0.0,39.0,11.0,16.0,2.0,0.0,0.0,84.0,20.0,24.0,45.5,Matches,vitoria guimaraes
Toni Borevkovic,hr CRO,DF,24.0,22.1,10.0,1.0,1.0,32.0,20.0,0.0,0.0,35.0,11.0,0.0,1.0,0.0,111.0,38.0,15.0,71.7,Matches,vitoria guimaraes
Domingos André Ribeiro Almeida,pt POR,"MF,FW",21.0,20.2,5.0,0.0,0.0,35.0,54.0,1.0,16.0,17.0,21.0,0.0,0.0,0.0,115.0,11.0,15.0,42.3,Matches,vitoria guimaraes
Rúben Lameiras,pt POR,"FW,MF",26.0,17.0,3.0,0.0,0.0,16.0,21.0,9.0,42.0,5.0,11.0,0.0,0.0,0.0,69.0,1.0,16.0,5.9,Matches,vitoria guimaraes
Alfa Semedo,gw GNB,MF,23.0,16.4,8.0,3.0,1.0,37.0,14.0,2.0,6.0,27.0,27.0,0.0,1.0,0.0,105.0,52.0,42.0,55.3,Matches,vitoria guimaraes
Marcus Edwards,eng ENG,FW,22.0,14.3,2.0,1.0,1.0,13.0,29.0,7.0,23.0,2.0,3.0,3.0,0.0,0.0,63.0,3.0,6.0,33.3,Matches,vitoria guimaraes
Tomás Händel,pt POR,MF,20.0,11.5,5.0,0.0,0.0,25.0,5.0,0.0,2.0,13.0,4.0,0.0,0.0,0.0,55.0,18.0,9.0,66.7,Matches,vitoria guimaraes
Jorge Filipe Oliveira Fernandes,pt POR,DF,24.0,13.6,5.0,0.0,0.0,16.0,10.0,0.0,1.0,21.0,21.0,0.0,1.0,0.0,79.0,31.0,25.0,55.4,Matches,vitoria guimaraes
André André,pt POR,MF,31.0,10.4,5.0,0.0,0.0,25.0,38.0,0.0,6.0,8.0,15.0,0.0,0.0,0.0,58.0,6.0,8.0,42.9,Matches,vitoria guimaraes
Maga,pt POR,DF,22.0,12.0,2.0,0.0,0.0,23.0,9.0,1.0,19.0,19.0,17.0,,,0.0,,,,,Matches,vitoria guimaraes
João Ferreira,pt POR,DF,20.0,10.9,3.0,0.0,0.0,28.0,11.0,2.0,25.0,17.0,13.0,0.0,0.0,0.0,56.0,24.0,7.0,77.4,Matches,vitoria guimaraes
Falaye Sacko,ml MLI,DF,26.0,10.3,2.0,0.0,0.0,13.0,9.0,1.0,33.0,13.0,7.0,0.0,0.0,0.0,58.0,9.0,7.0,56.3,Matches,vitoria guimaraes
Ricardo Quaresma,pt POR,"FW,MF",37.0,10.9,4.0,0.0,0.0,11.0,23.0,4.0,123.0,0.0,4.0,0.0,0.0,0.0,33.0,2.0,1.0,66.7,Matches,vitoria guimaraes
Matouš Trmal,cz CZE,GK,22.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,66.7,Matches,vitoria guimaraes
Nicolas Janvier,fr FRA,MF,22.0,12.1,4.0,0.0,0.0,29.0,4.0,0.0,29.0,11.0,13.0,0.0,0.0,0.0,77.0,7.0,11.0,38.9,Matches,vitoria guimaraes
Bruno Duarte,br BRA,"FW,MF",25.0,11.2,3.0,0.0,0.0,15.0,11.0,5.0,11.0,4.0,4.0,1.0,0.0,0.0,21.0,37.0,68.0,35.2,Matches,vitoria guimaraes
André Amaro,co COL,DF,18.0,6.3,3.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,32.0,17.0,7.0,70.8,Matches,vitoria guimaraes
Helder Sá,pt POR,DF,18.0,5.6,1.0,0.0,0.0,7.0,2.0,0.0,18.0,9.0,6.0,0.0,0.0,0.0,33.0,3.0,9.0,25.0,Matches,vitoria guimaraes
Ibrahima Bamba,ci CIV,MF,19.0,3.3,2.0,0.0,0.0,11.0,8.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,22.0,5.0,1.0,83.3,Matches,vitoria guimaraes
Nelson,ao ANG,"FW,MF",23.0,3.8,2.0,0.0,0.0,6.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,18.0,3.0,10.0,23.1,Matches,vitoria guimaraes
Geny Catamo,mz MOZ,"FW,MF",20.0,2.5,0.0,0.0,0.0,7.0,8.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,,Matches,vitoria guimaraes
Herculano Nabian,pt POR,FW,17.0,0.7,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,75.0,Matches,vitoria guimaraes
Gui Guedes,pt POR,MF,19.0,0.7,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,75.0,Matches,vitoria guimaraes
Luís Esteves,pt POR,MF,23.0,0.4,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,Matches,vitoria guimaraes
Sílvio,pt POR,DF,33.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,vitoria guimaraes
Marco André Rocha Pereira,pt POR,GK,34.0,28.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,1.0,75.0,Matches,santa clara
Rui Costa,pt POR,FW,25.0,21.8,3.0,0.0,0.0,24.0,36.0,16.0,34.0,7.0,9.0,0.0,0.0,0.0,81.0,15.0,44.0,25.4,Matches,santa clara
Hidemasa Morita,jp JPN,MF,26.0,25.3,6.0,1.0,1.0,42.0,17.0,1.0,13.0,45.0,18.0,0.0,1.0,0.0,174.0,17.0,19.0,47.2,Matches,santa clara
Ricardinho,pt POR,"FW,MF",22.0,24.0,4.0,0.0,0.0,32.0,31.0,3.0,13.0,13.0,18.0,0.0,0.0,0.0,109.0,10.0,21.0,32.3,Matches,santa clara
Kennedy Boateng,tg TOG,DF,24.0,23.3,4.0,0.0,0.0,28.0,7.0,5.0,0.0,35.0,35.0,0.0,0.0,0.0,113.0,75.0,44.0,63.0,Matches,santa clara
Mansur,br BRA,DF,28.0,22.1,10.0,1.0,1.0,39.0,23.0,1.0,35.0,37.0,18.0,0.0,1.0,0.0,100.0,43.0,37.0,53.8,Matches,santa clara
Anderson Carvalho,br BRA,MF,31.0,21.1,10.0,0.0,0.0,35.0,39.0,0.0,9.0,42.0,40.0,0.0,0.0,0.0,117.0,11.0,15.0,42.3,Matches,santa clara
Rafael Ramos,pt POR,DF,26.0,20.7,6.0,1.0,1.0,24.0,13.0,1.0,79.0,28.0,27.0,0.0,2.0,0.0,115.0,24.0,25.0,49.0,Matches,santa clara
Mikel Villanueva,ve VEN,DF,28.0,19.8,8.0,0.0,0.0,24.0,10.0,1.0,1.0,35.0,17.0,0.0,1.0,0.0,90.0,41.0,28.0,59.4,Matches,santa clara
Crysan,br BRA,FW,25.0,15.9,3.0,1.0,1.0,32.0,32.0,9.0,13.0,7.0,17.0,0.0,0.0,0.0,76.0,38.0,40.0,48.7,Matches,santa clara
Cristian González,uy URU,DF,25.0,14.9,4.0,1.0,0.0,15.0,8.0,1.0,1.0,20.0,14.0,1.0,1.0,0.0,61.0,39.0,30.0,56.5,Matches,santa clara
Allano,br BRA,"FW,MF",26.0,12.1,7.0,2.0,1.0,31.0,40.0,4.0,24.0,10.0,16.0,0.0,0.0,0.0,73.0,9.0,15.0,37.5,Matches,santa clara
Rui Filipe Cunha Correia,pt POR,MF,26.0,13.4,6.0,0.0,0.0,30.0,36.0,1.0,4.0,19.0,8.0,0.0,0.0,0.0,89.0,6.0,5.0,54.5,Matches,santa clara
Paulo Henrique Rodrigues Cabral,pt POR,DF,24.0,13.9,5.0,0.0,0.0,28.0,28.0,0.0,17.0,11.0,5.0,0.0,0.0,0.0,61.0,37.0,25.0,59.7,Matches,santa clara
João Afonso,pt POR,DF,31.0,12.4,0.0,0.0,0.0,10.0,4.0,1.0,2.0,17.0,8.0,0.0,1.0,0.0,48.0,17.0,38.0,30.9,Matches,santa clara
Pierre Sagna,sn SEN,DF,30.0,11.5,3.0,0.0,0.0,16.0,5.0,0.0,42.0,25.0,10.0,0.0,0.0,0.0,62.0,11.0,6.0,64.7,Matches,santa clara
Jean Patric,br BRA,"FW,MF",24.0,6.3,2.0,0.0,0.0,14.0,15.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,18.0,6.0,5.0,54.5,Matches,santa clara
Ricardo Fernandes,pt POR,GK,26.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,Matches,santa clara
Kyosuke Tagawa,jp JPN,"FW,MF",22.0,5.4,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,6.0,33.3,Matches,santa clara
Mohammad Mohebbi,ir IRN,"FW,MF",22.0,5.0,2.0,0.0,0.0,15.0,11.0,7.0,5.0,3.0,8.0,0.0,0.0,0.0,27.0,23.0,25.0,47.9,Matches,santa clara
Julio Romão,br BRA,"MF,DF",23.0,4.0,3.0,1.0,1.0,16.0,10.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,28.0,1.0,2.0,33.3,Matches,santa clara
Oscar Barreto,co COL,"FW,MF",28.0,3.9,1.0,0.0,0.0,5.0,12.0,1.0,6.0,4.0,8.0,0.0,0.0,0.0,24.0,1.0,7.0,12.5,Matches,santa clara
Luiz Phellype,br BRA,FW,27.0,3.1,0.0,0.0,0.0,5.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,33.3,Matches,santa clara
Carlos,br BRA,FW,25.0,2.0,1.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,6.0,6.0,50.0,Matches,santa clara
Rúben Alexandre Gomes Oliveira,pt POR,"MF,FW",26.0,2.1,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0,1.0,66.7,Matches,santa clara
Costinha,pt POR,FW,28.0,0.9,1.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,Matches,santa clara
Mohamed Bouldini,ma MAR,FW,25.0,1.7,1.0,0.0,0.0,10.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,7.0,66.7,Matches,santa clara
Hamidou Keyta,fr FRA,"FW,MF",26.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,33.3,Matches,santa clara
Luis Gómez,co COL,"MF,FW",21.0,0.7,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Matches,santa clara
Rodolfo Furtado,pt POR,GK,23.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,santa clara
Luiz Lúcio Reis Júnior,br BRA,GK,20.0,31.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,6.0,2.0,75.0,Matches,famalicao
Alexandre Penetra,pt POR,DF,19.0,28.9,6.0,2.0,1.0,30.0,12.0,0.0,14.0,68.0,29.0,0.0,1.0,1.0,122.0,39.0,36.0,52.0,Matches,famalicao
Charles Pickel,ch SUI,MF,24.0,26.3,10.0,0.0,0.0,58.0,20.0,1.0,12.0,37.0,29.0,0.0,1.0,0.0,155.0,41.0,43.0,48.8,Matches,famalicao
Simon Banza,fr FRA,FW,24.0,25.9,7.0,1.0,1.0,52.0,96.0,15.0,17.0,9.0,10.0,1.0,0.0,0.0,56.0,91.0,79.0,53.5,Matches,famalicao
Adrián Marín,es ESP,"DF,MF",24.0,25.5,2.0,0.0,0.0,25.0,12.0,5.0,75.0,42.0,22.0,0.0,1.0,0.0,152.0,38.0,34.0,52.8,Matches,famalicao
Riccieli,br BRA,DF,22.0,24.2,10.0,1.0,0.0,25.0,13.0,1.0,1.0,36.0,19.0,0.0,1.0,0.0,123.0,56.0,40.0,58.3,Matches,famalicao
Ivo Rodrigues,pt POR,"FW,MF",26.0,20.7,7.0,0.0,0.0,42.0,65.0,5.0,88.0,17.0,24.0,0.0,0.0,0.0,106.0,17.0,35.0,32.7,Matches,famalicao
Bruno Nascimento,br BRA,"FW,MF",24.0,21.7,2.0,0.0,0.0,25.0,71.0,22.0,42.0,16.0,21.0,0.0,0.0,0.0,118.0,19.0,43.0,30.6,Matches,famalicao
Alex,br BRA,DF,22.0,16.4,5.0,0.0,0.0,18.0,18.0,0.0,0.0,17.0,22.0,1.0,0.0,1.0,72.0,26.0,11.0,70.3,Matches,famalicao
Dylan Batubinsika,fr FRA,DF,25.0,16.7,4.0,0.0,0.0,28.0,6.0,0.0,1.0,41.0,14.0,0.0,1.0,0.0,102.0,47.0,22.0,68.1,Matches,famalicao
Diogo Figueiras,pt POR,DF,30.0,14.1,5.0,0.0,0.0,16.0,5.0,1.0,47.0,18.0,26.0,0.0,1.0,0.0,76.0,5.0,10.0,33.3,Matches,famalicao
Ivan Jaime Pajuelo,es ESP,"MF,FW",20.0,14.0,1.0,0.0,0.0,12.0,42.0,7.0,38.0,11.0,6.0,0.0,0.0,0.0,71.0,10.0,16.0,38.5,Matches,famalicao
João Carlos Teixeira,pt POR,"FW,MF",28.0,8.8,2.0,0.0,0.0,12.0,21.0,1.0,11.0,4.0,3.0,0.0,0.0,0.0,48.0,2.0,6.0,25.0,Matches,famalicao
Hernán De La Fuente,ar ARG,"DF,MF",24.0,10.3,5.0,0.0,0.0,13.0,12.0,2.0,17.0,15.0,14.0,0.0,0.0,0.0,60.0,4.0,4.0,50.0,Matches,famalicao
Heriberto Tavares,pt POR,"FW,MF",24.0,8.4,2.0,0.0,0.0,19.0,16.0,2.0,36.0,6.0,11.0,0.0,0.0,0.0,38.0,14.0,7.0,66.7,Matches,famalicao
Marcos Paulo,br BRA,"FW,MF",20.0,7.6,0.0,0.0,0.0,10.0,8.0,6.0,4.0,5.0,5.0,1.0,0.0,0.0,32.0,3.0,8.0,27.3,Matches,famalicao
Rúben Lima,pt POR,"DF,MF",31.0,6.1,0.0,0.0,0.0,4.0,5.0,0.0,22.0,13.0,5.0,0.0,0.0,0.0,21.0,13.0,4.0,76.5,Matches,famalicao
Pedro Brazão,pt POR,"MF,FW",18.0,4.2,3.0,1.0,1.0,15.0,5.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,20.0,3.0,3.0,50.0,Matches,famalicao
Gustavo Assuncao,pt POR,MF,21.0,6.7,6.0,0.0,0.0,20.0,7.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,44.0,5.0,8.0,38.5,Matches,famalicao
David Tavares,cv CPV,MF,22.0,5.0,5.0,0.0,0.0,18.0,12.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,26.0,3.0,0.0,100.0,Matches,famalicao
Jhonder Cádiz,ve VEN,"FW,DF",26.0,5.0,2.0,0.0,0.0,12.0,14.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,10.0,27.0,20.0,57.4,Matches,famalicao
Pedro David Rosendo Marques,pt POR,"FW,MF",23.0,3.5,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,20.0,Matches,famalicao
Dalberson,br BRA,GK,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0,Matches,famalicao
Ivan Dolček,hr CRO,"DF,MF",21.0,2.2,1.0,0.0,0.0,5.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,Matches,famalicao
Pablo,br BRA,FW,17.0,2.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,5.0,28.6,Matches,famalicao
Lawrence Ofori,gh GHA,MF,23.0,1.7,1.0,0.0,0.0,1.0,6.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,Matches,famalicao
Ivan Zlobin,ru RUS,GK,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,famalicao
Geovani,br BRA,"FW,MF",20.0,0.8,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,,Matches,famalicao
João Neto,br BRA,"MF,FW",18.0,0.7,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,Matches,famalicao
André Ricardo,pt POR,"FW,MF",20.0,0.8,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,Matches,famalicao
Junior Kadile,fr FRA,"MF,FW",18.0,0.5,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,famalicao
Calvin Verdonk,nl NED,FW,24.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Matches,famalicao
Amarildo,br BRA,DF,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Matches,famalicao
Abdulwahab Ibrahim,gh GHA,MF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,Matches,famalicao
Diogo Queirós,pt POR,DF,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,Matches,famalicao
André Franco,pt POR,MF,23.0,28.0,5.0,1.0,0.0,23.0,25.0,8.0,113.0,16.0,19.0,2.0,0.0,0.0,127.0,10.0,16.0,38.5,Matches,estoril
Arthur,br BRA,"FW,MF",23.0,24.4,5.0,1.0,1.0,29.0,34.0,13.0,97.0,15.0,19.0,1.0,0.0,0.0,102.0,9.0,12.0,42.9,Matches,estoril
João Gamboa,pt POR,MF,24.0,23.5,8.0,0.0,0.0,39.0,30.0,0.0,7.0,38.0,11.0,0.0,1.0,0.0,110.0,26.0,32.0,44.8,Matches,estoril
Loreintz Rosier,fr FRA,MF,22.0,25.5,6.0,1.0,1.0,43.0,30.0,5.0,13.0,30.0,33.0,0.0,0.0,0.0,117.0,66.0,23.0,74.2,Matches,estoril
Daniel Leite,pt POR,GK,23.0,24.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,1.0,50.0,Matches,estoril
Nahuel Ferraresi,ve VEN,DF,22.0,22.1,8.0,1.0,0.0,20.0,25.0,0.0,3.0,30.0,22.0,0.0,0.0,0.0,128.0,39.0,21.0,65.0,Matches,estoril
Carles Soria,es ESP,DF,24.0,20.2,4.0,1.0,0.0,22.0,26.0,2.0,54.0,23.0,14.0,0.0,0.0,0.0,96.0,13.0,27.0,32.5,Matches,estoril
Francisco Geraldes,pt POR,MF,26.0,18.2,8.0,0.0,0.0,29.0,46.0,4.0,29.0,14.0,14.0,0.0,1.0,0.0,107.0,6.0,9.0,40.0,Matches,estoril
Bernardo Vital,pt POR,DF,20.0,15.4,3.0,1.0,1.0,19.0,19.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,59.0,27.0,29.0,48.2,Matches,estoril
Rui Fonte,pt POR,FW,31.0,14.2,3.0,0.0,0.0,21.0,32.0,1.0,6.0,5.0,8.0,0.0,0.0,0.0,36.0,40.0,44.0,47.6,Matches,estoril
Bruno Lourenço,pt POR,"FW,MF",23.0,12.7,7.0,0.0,0.0,31.0,23.0,8.0,7.0,3.0,3.0,0.0,0.0,0.0,55.0,10.0,18.0,35.7,Matches,estoril
David Bruno,pt POR,DF,29.0,13.5,4.0,0.0,0.0,14.0,7.0,0.0,45.0,16.0,8.0,0.0,0.0,0.0,82.0,7.0,11.0,38.9,Matches,estoril
Patrick,br BRA,DF,24.0,11.5,2.0,0.0,0.0,15.0,6.0,1.0,2.0,13.0,12.0,0.0,0.0,0.0,49.0,19.0,20.0,48.7,Matches,estoril
Leonardo Ruíz,co COL,FW,25.0,9.7,4.0,0.0,0.0,32.0,10.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,29.0,23.0,31.0,42.6,Matches,estoril
Lucas Áfrico,br BRA,DF,26.0,10.7,3.0,0.0,0.0,17.0,11.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,37.0,25.0,17.0,59.5,Matches,estoril
Jordi Mboula,es ESP,"FW,MF",22.0,10.7,1.0,0.0,0.0,17.0,12.0,5.0,33.0,8.0,4.0,0.0,0.0,0.0,30.0,17.0,15.0,53.1,Matches,estoril
Mosquito,br BRA,GK,25.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,75.0,Matches,estoril
Chiquinho,pt POR,FW,21.0,9.3,5.0,0.0,0.0,25.0,34.0,4.0,39.0,5.0,16.0,2.0,1.0,0.0,39.0,9.0,18.0,33.3,Matches,estoril
André Clóvis,br BRA,FW,23.0,9.7,0.0,0.0,0.0,26.0,20.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,30.0,20.0,33.0,37.7,Matches,estoril
António Xavier,pt POR,"FW,MF",29.0,7.2,1.0,0.0,0.0,7.0,13.0,2.0,24.0,7.0,6.0,0.0,0.0,0.0,38.0,2.0,1.0,66.7,Matches,estoril
Raul Silva,br BRA,DF,31.0,5.6,2.0,1.0,0.0,13.0,5.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,23.0,11.0,9.0,55.0,Matches,estoril
Crespo,pt POR,"MF,FW",24.0,2.9,3.0,0.0,0.0,5.0,14.0,1.0,9.0,2.0,4.0,0.0,0.0,0.0,15.0,2.0,6.0,25.0,Matches,estoril
