Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Sydney van Hooijdonk,nl NED,"FW,MF",21.0,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,3.0,2.0,60.0,Matches,bologna
Ebenezer Annan,gh GHA,DF,18.0,0.3,0,0,0,0,0,0,1,1,1,0.0,0.0,0,2.0,0.0,0.0,,Matches,bologna
Niklas Pyyhtiä,fi FIN,MF,17.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches,bologna
Takehiro Tomiyasu,jp JPN,DF,22.0,0.1,0,0,0,0,0,0,1,1,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,bologna
Andrea Pinamonti,it ITA,FW,22.0,31.9,4,0,0,32,56,19,28,7,6,1.0,0.0,0,62.0,75.0,128.0,36.9,Matches,empoli
Petar Stojanović,si SVN,DF,25.0,30.4,11,1,1,45,22,2,68,27,63,0.0,2.0,0,203.0,14.0,19.0,42.4,Matches,empoli
Szymon Żurkowski,pl POL,MF,23.0,25.6,5,0,0,41,67,0,23,35,33,0.0,1.0,0,162.0,24.0,32.0,42.9,Matches,empoli
Filippo Bandinelli,it ITA,MF,26.0,21.7,10,0,0,53,18,5,68,10,20,0.0,1.0,0,117.0,12.0,31.0,27.9,Matches,empoli
Nedim Bajrami,al ALB,"MF,FW",22.0,22.8,3,0,0,16,14,7,156,3,14,0.0,0.0,0,91.0,0.0,14.0,0.0,Matches,empoli
Liam Henderson,sct SCO,MF,25.0,22.4,4,0,0,59,22,3,87,9,13,2.0,1.0,0,99.0,14.0,15.0,48.3,Matches,empoli
Sebastiano Luperto,it ITA,DF,24.0,21.8,8,1,1,30,5,1,6,45,17,0.0,1.0,0,92.0,44.0,44.0,50.0,Matches,empoli
Samuele Ricci,it ITA,MF,19.0,17.0,1,1,0,17,42,0,6,31,19,0.0,0.0,0,121.0,3.0,4.0,42.9,Matches,empoli
Simone Romagnoli,it ITA,DF,31.0,16.6,3,0,0,17,5,0,1,9,12,0.0,1.0,1,103.0,54.0,33.0,62.1,Matches,empoli
Federico Di Francesco,it ITA,"FW,MF",27.0,15.2,2,0,0,29,27,13,38,9,5,1.0,0.0,0,50.0,2.0,17.0,10.5,Matches,empoli
Mattia Viti,it ITA,DF,19.0,16.6,3,1,1,15,13,1,0,29,16,0.0,0.0,1,83.0,29.0,33.0,46.8,Matches,empoli
Fabiano Parisi,it ITA,DF,20.0,16.4,5,0,0,22,29,0,43,22,19,0.0,1.0,0,138.0,7.0,11.0,38.9,Matches,empoli
Riccardo Marchizza,it ITA,DF,23.0,15.0,4,0,0,19,3,2,42,10,15,0.0,0.0,1,72.0,7.0,9.0,43.8,Matches,empoli
Patrick Cutrone,it ITA,FW,23.0,15.6,1,0,0,13,16,20,21,5,2,1.0,0.0,0,40.0,9.0,30.0,23.1,Matches,empoli
Kristjan Asllani,al ALB,MF,19.0,15.0,2,0,0,13,23,0,29,19,9,0.0,0.0,0,122.0,4.0,6.0,40.0,Matches,empoli
Ardian Ismajli,al ALB,DF,24.0,14.1,7,0,0,17,14,0,3,24,9,0.0,0.0,2,78.0,38.0,21.0,64.4,Matches,empoli
Nicolas Haas,ch SUI,MF,25.0,11.1,3,0,0,18,11,1,15,9,22,0.0,0.0,0,74.0,5.0,15.0,25.0,Matches,empoli
Lorenzo Tonelli,it ITA,DF,31.0,9.7,4,0,0,9,24,1,1,19,9,0.0,0.0,1,54.0,28.0,19.0,59.6,Matches,empoli
Leo Štulac,si SVN,MF,26.0,9.3,1,0,0,7,16,0,25,8,6,0.0,0.0,0,49.0,5.0,6.0,45.5,Matches,empoli
Riccardo Fiamozzi,it ITA,DF,28.0,6.9,1,0,0,3,7,0,11,7,5,0.0,1.0,0,42.0,4.0,6.0,40.0,Matches,empoli
Liberato Cacace,nz NZL,DF,20.0,5.2,1,0,0,9,6,0,11,8,6,0.0,0.0,0,29.0,2.0,6.0,25.0,Matches,empoli
Leonardo Mancuso,it ITA,FW,29.0,4.7,0,0,0,1,2,5,5,1,1,0.0,0.0,0,11.0,1.0,11.0,8.3,Matches,empoli
Valerio Verre,it ITA,MF,27.0,3.4,2,1,0,8,3,0,2,1,2,0.0,0.0,0,29.0,0.0,7.0,0.0,Matches,empoli
Andrea La Mantia,it ITA,"FW,MF",30.0,5.4,0,0,0,6,6,3,1,1,0,1.0,0.0,0,11.0,27.0,17.0,61.4,Matches,empoli
Marco Benassi,it ITA,MF,26.0,4.2,1,0,0,5,5,0,13,3,3,0.0,0.0,0,14.0,7.0,14.0,33.3,Matches,empoli
Tommaso Baldanzi,it ITA,FW,18.0,0.2,0,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,empoli
Bartosz Bereszyński,pl POL,DF,29.0,32.7,12,0,0,34,37,0,60,42,38,0.0,0.0,0,191.0,45.0,20.0,69.2,Matches,sampdoria
Morten Thorsby,no NOR,MF,25.0,32.7,10,0,0,81,37,0,0,25,26,0.0,0.0,0,151.0,166.0,135.0,55.1,Matches,sampdoria
Francesco Caputo,it ITA,FW,33.0,31.0,0,0,0,23,38,36,12,2,2,3.0,0.0,0,61.0,24.0,33.0,42.1,Matches,sampdoria
Omar Colley,gm GAM,DF,28.0,30.5,6,1,0,25,31,1,1,80,36,0.0,1.0,0,182.0,56.0,38.0,59.6,Matches,sampdoria
Emil Audero,it ITA,GK,24.0,28.4,2,0,0,0,6,0,0,2,1,0.0,0.0,0,31.0,7.0,0.0,100.0,Matches,sampdoria
Tommaso Augello,it ITA,DF,26.0,26.6,0,0,0,12,21,1,74,29,20,0.0,0.0,0,172.0,33.0,19.0,63.5,Matches,sampdoria
Alex Ferrari,it ITA,DF,27.0,18.3,4,0,0,29,24,0,7,39,22,0.0,1.0,0,109.0,23.0,21.0,52.3,Matches,sampdoria
Maya Yoshida,jp JPN,DF,32.0,20.3,2,0,0,20,9,0,4,28,10,0.0,0.0,1,119.0,39.0,23.0,62.9,Matches,sampdoria
Fabio Quagliarella,it ITA,FW,38.0,18.5,2,0,0,20,28,15,21,3,2,0.0,0.0,0,51.0,18.0,36.0,33.3,Matches,sampdoria
Albin Ekdal,se SWE,MF,32.0,18.2,11,1,1,31,39,0,2,29,28,0.0,0.0,0,144.0,24.0,17.0,58.5,Matches,sampdoria
Manolo Gabbiadini,it ITA,"FW,MF",29.0,12.7,3,0,0,12,16,6,24,3,4,0.0,0.0,0,37.0,16.0,32.0,33.3,Matches,sampdoria
Tomás Rincón,ve VEN,MF,33.0,13.0,3,0,0,22,31,0,5,18,13,0.0,0.0,0,75.0,14.0,11.0,56.0,Matches,sampdoria
Nicola Murru,it ITA,DF,26.0,10.9,5,0,0,22,6,2,23,7,17,0.0,1.0,0,56.0,11.0,7.0,61.1,Matches,sampdoria
Adrien Silva,pt POR,MF,32.0,12.0,3,1,0,13,17,0,6,23,12,0.0,0.0,0,97.0,11.0,11.0,50.0,Matches,sampdoria
Stefano Sensi,it ITA,"MF,FW",25.0,8.4,1,0,0,18,24,0,6,6,9,0.0,0.0,0,48.0,8.0,4.0,66.7,Matches,sampdoria
Abdelhamid Sabiri,ma MAR,"MF,FW",24.0,9.9,3,0,0,21,34,1,15,7,18,0.0,0.0,0,39.0,26.0,26.0,50.0,Matches,sampdoria
Wladimiro Falcone,it ITA,GK,26.0,9.5,2,0,0,0,1,0,0,1,0,0.0,0.0,0,8.0,3.0,0.0,100.0,Matches,sampdoria
Kristoffer Askildsen,no NOR,MF,20.0,8.4,5,0,0,17,14,0,2,15,6,0.0,0.0,1,43.0,21.0,10.0,67.7,Matches,sampdoria
Mikkel Damsgaard,dk DEN,"MF,FW",21.0,6.4,1,0,0,10,8,0,5,7,13,0.0,0.0,0,41.0,7.0,5.0,58.3,Matches,sampdoria
Valerio Verre,it ITA,"MF,FW",27.0,4.7,0,0,0,8,10,0,16,0,5,0.0,0.0,0,35.0,6.0,7.0,46.2,Matches,sampdoria
Radu Drăgușin,ro ROU,DF,19.0,6.9,1,0,0,6,5,1,4,10,3,0.0,0.0,0,49.0,14.0,7.0,66.7,Matches,sampdoria
Ronaldo Vieira,gw GNB,MF,23.0,5.5,3,0,0,11,4,0,1,5,6,,,0,,,,,Matches,sampdoria
Julian Chabot,de GER,DF,23.0,5.4,5,0,0,10,11,0,1,9,10,0.0,0.0,0,32.0,20.0,11.0,64.5,Matches,sampdoria
Giangiacomo Magnani,it ITA,DF,25.0,2.7,0,0,0,3,1,0,0,7,2,0.0,0.0,0,6.0,7.0,3.0,70.0,Matches,sampdoria
Andrea Conti,it ITA,"DF,MF",27.0,2.6,1,0,0,5,4,0,0,7,2,0.0,0.0,0,5.0,0.0,3.0,0.0,Matches,sampdoria
Riccardo Ciervo,it ITA,"MF,DF",19.0,2.5,0,0,0,3,1,0,9,2,3,0.0,0.0,0,17.0,0.0,3.0,0.0,Matches,sampdoria
Fabio Depaoli,it ITA,"MF,DF",24.0,1.2,1,0,0,8,1,0,3,1,1,0.0,0.0,0,4.0,1.0,3.0,25.0,Matches,sampdoria
Ernesto Torregrossa,ve VEN,FW,29.0,1.3,1,0,0,7,7,5,0,0,1,0.0,0.0,0,3.0,3.0,3.0,50.0,Matches,sampdoria
Simone Trimboli,it ITA,MF,19.0,0.7,1,0,0,2,0,0,0,2,1,0.0,1.0,0,5.0,1.0,1.0,50.0,Matches,sampdoria
Sebastian Giovinco,it ITA,MF,34.0,0.4,0,0,0,2,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,sampdoria
Vladyslav Supriaha,ua UKR,FW,21.0,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,sampdoria
Gerard Yepes,es ESP,"MF,DF",18.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches,sampdoria
Emmanuel Gyasi,gh GHA,"FW,MF",27.0,33.7,10,0,0,48,51,21,23,16,30,0.0,1.0,1,153.0,33.0,67.0,33.0,Matches,spezia
Giulio Maggiore,it ITA,MF,23.0,31.3,9,0,0,64,67,1,13,29,32,0.0,1.0,0,206.0,33.0,42.0,44.0,Matches,spezia
Ivan Provedel,it ITA,GK,27.0,30.7,2,0,0,2,4,0,0,2,0,0.0,2.0,1,50.0,6.0,0.0,100.0,Matches,spezia
Kelvin Amian,fr FRA,DF,23.0,29.4,9,2,1,36,14,1,24,32,42,0.0,0.0,0,105.0,41.0,29.0,58.6,Matches,spezia
Martin Erlic,hr CRO,DF,23.0,28.6,5,0,0,28,20,0,2,28,16,2.0,2.0,0,134.0,55.0,40.0,57.9,Matches,spezia
Simone Bastoni,it ITA,"MF,DF",24.0,25.4,5,1,0,30,35,1,113,30,34,0.0,0.0,0,185.0,25.0,13.0,65.8,Matches,spezia
Arkadiusz Reca,pl POL,DF,26.0,19.7,3,0,0,23,13,0,37,32,19,0.0,1.0,0,98.0,18.0,28.0,39.1,Matches,spezia
Jakub Kiwior,pl POL,MF,21.0,21.8,6,0,0,27,5,2,7,40,27,0.0,1.0,0,102.0,29.0,32.0,47.5,Matches,spezia
Daniele Verde,it ITA,"FW,MF",25.0,21.7,2,0,0,3,15,12,141,18,4,0.0,0.0,0,102.0,1.0,0.0,100.0,Matches,spezia
Rey Manaj,al ALB,FW,24.0,19.6,9,0,0,54,62,11,6,4,12,1.0,0.0,0,57.0,69.0,96.0,41.8,Matches,spezia
Viktor Kovalenko,ua UKR,MF,25.0,14.7,4,0,0,15,20,0,24,13,10,1.0,1.0,0,80.0,13.0,20.0,39.4,Matches,spezia
Salvador Ferrer,es ESP,"DF,MF",23.0,16.6,3,0,0,13,10,0,44,18,18,0.0,0.0,0,82.0,34.0,23.0,59.6,Matches,spezia
Petko Hristov,bg BUL,DF,22.0,13.9,3,0,0,8,18,0,1,19,10,0.0,0.0,0,83.0,37.0,22.0,62.7,Matches,spezia
Jacopo Sala,it ITA,MF,29.0,9.8,3,0,0,11,12,1,6,14,11,0.0,1.0,0,71.0,4.0,4.0,50.0,Matches,spezia
Kevin Agudelo,co COL,"MF,FW",22.0,13.7,2,1,0,36,24,0,22,8,26,0.0,0.0,0,67.0,15.0,14.0,51.7,Matches,spezia
M'Bala Nzola,ao ANG,FW,24.0,11.9,2,0,0,30,7,14,4,0,2,0.0,1.0,0,24.0,28.0,48.0,36.8,Matches,spezia
Janis Antiste,fr FRA,FW,18.0,8.8,0,0,0,15,6,5,12,4,11,0.0,0.0,0,36.0,16.0,19.0,45.7,Matches,spezia
Jeroen Zoet,nl NED,GK,30.0,7.0,0,0,0,1,3,0,0,0,0,0.0,1.0,0,5.0,2.0,1.0,66.7,Matches,spezia
Dávid Strelec,sk SVK,"FW,MF",20.0,5.6,0,0,0,4,6,2,5,2,4,0.0,0.0,0,31.0,11.0,14.0,44.0,Matches,spezia
Eddie Salcedo,it ITA,"MF,FW",19.0,4.8,1,0,0,8,6,2,13,0,1,0.0,0.0,0,14.0,11.0,10.0,52.4,Matches,spezia
Ebrima Colley,gm GAM,"FW,MF",21.0,4.4,1,0,0,10,12,2,18,3,1,0.0,0.0,0,15.0,2.0,5.0,28.6,Matches,spezia
Mehdi Bourabia,ma MAR,MF,29.0,3.1,0,0,0,6,6,0,3,3,1,0.0,0.0,0,20.0,1.0,2.0,33.3,Matches,spezia
Suf Podgoreanu,il ISR,FW,19.0,1.3,0,0,0,2,2,0,7,1,0,0.0,0.0,0,4.0,2.0,0.0,100.0,Matches,spezia
Luca Vignali,it ITA,"DF,MF",25.0,0.9,0,0,0,0,0,1,2,1,1,0.0,0.0,0,6.0,1.0,2.0,33.3,Matches,spezia
Samuel Mráz,sk SVK,FW,24.0,0.6,0,0,0,2,0,1,0,0,0,0.0,0.0,0,4.0,2.0,3.0,40.0,Matches,spezia
Aurélien Nguiamba,fr FRA,MF,22.0,0.6,1,0,0,1,0,0,0,0,2,0.0,0.0,0,6.0,0.0,3.0,0.0,Matches,spezia
Aimar Sher,se SWE,MF,18.0,0.5,0,0,0,0,0,0,0,3,1,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches,spezia
Nicolò Bertola,it ITA,"MF,DF",18.0,0.4,0,0,0,0,0,0,0,3,2,0.0,0.0,0,4.0,1.0,1.0,50.0,Matches,spezia
Lassana Coulibaly,ml MLI,MF,25.0,25.9,3,0,0,34,49,0,13,22,32,0.0,0.0,0,171.0,22.0,23.0,48.9,Matches,salernitana
Luca Ranieri,it ITA,DF,22.0,23.4,9,0,0,16,10,2,66,22,21,0.0,0.0,0,103.0,18.0,16.0,52.9,Matches,salernitana
Milan Đurić,ba BIH,FW,31.0,24.1,6,0,0,24,45,6,2,2,1,1.0,0.0,0,40.0,242.0,83.0,74.5,Matches,salernitana
Vid Belec,si SVN,GK,31.0,21.5,1,0,0,1,1,0,0,0,0,0.0,1.0,0,14.0,1.0,0.0,100.0,Matches,salernitana
Federico Bonazzoli,it ITA,"FW,MF",24.0,20.7,6,0,0,31,66,6,23,6,12,0.0,0.0,0,76.0,11.0,24.0,31.4,Matches,salernitana
Federico Fazio,ar ARG,DF,34.0,15.9,3,1,1,16,15,1,6,27,11,0.0,2.0,0,84.0,54.0,22.0,71.1,Matches,salernitana
Franck Ribéry,fr FRA,"MF,FW",38.0,15.8,3,1,0,31,39,2,43,3,10,0.0,0.0,0,82.0,4.0,13.0,23.5,Matches,salernitana
Luigi Sepe,it ITA,GK,30.0,15.5,2,0,0,0,3,0,0,1,0,0.0,0.0,0,20.0,3.0,0.0,100.0,Matches,salernitana
Grigoris Kastanos,cy CYP,"MF,FW",23.0,15.0,4,1,0,28,35,2,52,22,19,1.0,0.0,0,85.0,18.0,11.0,62.1,Matches,salernitana
Pasquale Mazzocchi,it ITA,DF,26.0,14.1,2,0,0,18,7,1,79,11,19,0.0,0.0,0,62.0,11.0,9.0,55.0,Matches,salernitana
Francesco Di Tacchio,it ITA,MF,31.0,13.9,3,0,0,24,24,0,7,22,7,0.0,0.0,1,85.0,15.0,17.0,46.9,Matches,salernitana
Nadir Zortea,it ITA,"DF,MF",22.0,15.7,3,0,0,14,6,0,85,7,15,0.0,0.0,0,72.0,8.0,17.0,32.0,Matches,salernitana
Éderson,br BRA,MF,22.0,12.7,5,0,0,18,34,1,5,19,18,0.0,0.0,0,62.0,11.0,17.0,39.3,Matches,salernitana
Joel Obi,ng NGA,"MF,DF",30.0,12.7,4,0,0,32,21,0,25,10,14,0.0,0.0,0,56.0,16.0,16.0,50.0,Matches,salernitana
Riccardo Gagliolo,se SWE,DF,31.0,12.6,2,0,0,8,12,0,15,28,12,0.0,0.0,0,68.0,14.0,11.0,56.0,Matches,salernitana
Ivan Radovanović,rs SRB,"DF,MF",32.0,11.7,4,0,0,9,10,0,4,7,7,0.0,0.0,0,60.0,17.0,13.0,56.7,Matches,salernitana
Stefan Strandberg,no NOR,DF,31.0,10.4,2,1,1,8,2,1,4,9,8,0.0,1.0,1,57.0,30.0,14.0,68.2,Matches,salernitana
Simone Verdi,it ITA,"FW,MF",29.0,9.2,3,0,0,11,20,1,69,3,8,0.0,0.0,0,45.0,5.0,11.0,31.3,Matches,salernitana
Wajdi Kechrida,tn TUN,"DF,MF",25.0,10.6,0,0,0,8,1,1,32,8,6,0.0,0.0,0,49.0,2.0,12.0,14.3,Matches,salernitana
Simeon Nwankwo,ng NGA,FW,29.0,9.4,0,0,0,12,14,9,2,3,5,0.0,0.0,0,15.0,19.0,37.0,33.9,Matches,salernitana
Cedric Gondo,ci CIV,FW,24.0,7.8,1,0,0,18,32,3,9,3,2,1.0,0.0,0,34.0,23.0,30.0,43.4,Matches,salernitana
Mamadou Coulibaly,sn SEN,MF,22.0,9.0,1,0,0,16,9,0,8,11,12,1.0,0.0,0,74.0,9.0,8.0,52.9,Matches,salernitana
Emil Bohinen,no NOR,MF,22.0,7.8,5,0,0,16,13,1,20,12,9,0.0,0.0,0,61.0,6.0,13.0,31.6,Matches,salernitana
Matteo Ruggeri,it ITA,DF,19.0,7.5,1,0,0,1,2,1,29,2,4,0.0,0.0,0,40.0,9.0,7.0,56.3,Matches,salernitana
Freddie Veseli,al ALB,DF,28.0,6.6,3,1,1,7,1,0,4,4,2,0.0,2.0,0,27.0,7.0,4.0,63.6,Matches,salernitana
Andrea Schiavone,it ITA,MF,28.0,6.3,1,0,0,10,5,0,29,8,8,0.0,0.0,0,29.0,3.0,3.0,50.0,Matches,salernitana
Radu Drăgușin,ro ROU,DF,19.0,5.4,1,0,0,3,4,0,0,13,4,0.0,0.0,0,28.0,7.0,7.0,50.0,Matches,salernitana
Paweł Jaroszyński,pl POL,DF,26.0,5.7,2,0,0,7,5,0,21,10,5,0.0,0.0,0,40.0,7.0,9.0,43.8,Matches,salernitana
Luka Bogdan,hr CRO,DF,25.0,4.4,0,0,0,2,1,0,1,6,3,0.0,0.0,0,18.0,6.0,8.0,42.9,Matches,salernitana
Filippo Delli Carri,it ITA,DF,22.0,3.7,1,0,0,2,2,0,3,4,4,0.0,0.0,0,18.0,4.0,3.0,57.1,Matches,salernitana
Leonardo Capezzi,it ITA,MF,26.0,1.9,0,0,0,3,1,0,0,0,1,0.0,0.0,0,8.0,1.0,4.0,20.0,Matches,salernitana
Lys Mousset,fr FRA,"MF,FW",25.0,1.8,2,0,0,4,2,1,0,0,0,0.0,1.0,0,5.0,0.0,5.0,0.0,Matches,salernitana
Ramzi Aya,it ITA,DF,30.0,1.5,1,0,0,1,0,0,1,0,1,0.0,0.0,0,8.0,0.0,1.0,0.0,Matches,salernitana
Diego Perotti,ar ARG,"MF,FW",33.0,3.2,1,0,0,5,10,0,22,2,5,0.0,0.0,0,17.0,4.0,6.0,40.0,Matches,salernitana
Edoardo Vergani,it ITA,"FW,MF",20.0,1.1,0,0,0,3,1,1,0,0,2,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches,salernitana
Vincenzo Fiorillo,it ITA,GK,31.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,salernitana
Andrei Motoc,ro ROU,DF,19.0,1.0,0,0,0,0,2,0,0,2,1,0.0,0.0,0,4.0,0.0,1.0,0.0,Matches,salernitana
Mikael,br BRA,"FW,MF",22.0,1.0,0,0,0,3,2,0,0,0,1,0.0,0.0,0,4.0,6.0,7.0,46.2,Matches,salernitana
Alessandro Russo,it ITA,MF,17.0,0.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,salernitana
Mario Perrone,it ITA,DF,18.0,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,salernitana
Alessio Cragno,it ITA,GK,27.0,35.0,3,0,0,1,8,0,0,1,3,0.0,1.0,0,39.0,3.0,3.0,50.0,Matches,cagliari
Răzvan Marin,ro ROU,MF,25.0,31.3,6,1,1,36,31,1,127,10,21,0.0,0.0,0,168.0,20.0,25.0,44.4,Matches,cagliari
Alessandro Deiola,it ITA,MF,25.0,23.7,5,0,0,45,21,1,12,26,22,0.0,0.0,0,149.0,40.0,42.0,48.8,Matches,cagliari
Raoul Bellanova,it ITA,"DF,FW",21.0,27.7,3,0,0,10,35,2,96,21,15,0.0,1.0,0,123.0,15.0,26.0,36.6,Matches,cagliari
Dalbert Henrique,br BRA,"DF,MF",27.0,23.1,9,0,0,38,28,4,73,24,23,0.0,2.0,0,132.0,25.0,37.0,40.3,Matches,cagliari
Alberto Grassi,it ITA,MF,26.0,24.2,6,1,1,28,60,1,5,63,26,0.0,0.0,0,176.0,54.0,28.0,65.9,Matches,cagliari
Andrea Carboni,it ITA,DF,20.0,24.6,6,0,0,18,9,0,25,27,24,0.0,0.0,1,110.0,41.0,38.0,51.9,Matches,cagliari
Charalambos Lykogiannis,gr GRE,"DF,FW",27.0,20.2,2,0,0,29,14,0,95,31,12,0.0,1.0,0,90.0,33.0,29.0,53.2,Matches,cagliari
Giorgio Altare,it ITA,DF,22.0,16.3,5,0,0,35,10,1,27,30,28,0.0,1.0,0,126.0,46.0,34.0,57.5,Matches,cagliari
Nahitan Nández,uy URU,"MF,DF",25.0,16.9,4,0,0,27,33,12,65,9,21,0.0,0.0,0,86.0,44.0,49.0,47.3,Matches,cagliari
Luca Ceppitelli,it ITA,DF,31.0,16.1,3,0,0,18,12,1,7,25,12,0.0,0.0,0,87.0,40.0,22.0,64.5,Matches,cagliari
Leonardo Pavoletti,it ITA,FW,32.0,16.9,9,0,0,45,28,4,3,2,6,1.0,0.0,0,50.0,126.0,121.0,51.0,Matches,cagliari
Matteo Lovato,it ITA,DF,21.0,13.8,4,0,0,16,14,0,0,28,15,0.0,1.0,0,106.0,21.0,23.0,47.7,Matches,cagliari
Keita Baldé,sn SEN,FW,26.0,13.7,2,0,0,27,30,9,8,4,4,1.0,1.0,0,33.0,20.0,46.0,30.3,Matches,cagliari
Gabriele Zappa,it ITA,DF,21.0,12.7,4,1,1,16,11,0,25,14,9,0.0,0.0,0,68.0,12.0,9.0,57.1,Matches,cagliari
Edoardo Goldaniga,it ITA,DF,27.0,10.4,3,0,0,22,13,1,13,22,5,0.0,0.0,0,57.0,28.0,19.0,59.6,Matches,cagliari
Gastón Pereiro,uy URU,"FW,MF",26.0,10.8,1,0,0,16,4,2,40,1,5,0.0,0.0,0,36.0,23.0,30.0,43.4,Matches,cagliari
Martín Cáceres,uy URU,DF,34.0,9.2,3,1,0,7,9,0,12,14,7,0.0,0.0,0,55.0,5.0,5.0,50.0,Matches,cagliari
Diego Godín,uy URU,DF,35.0,9.1,3,0,0,13,3,0,0,13,7,0.0,1.0,0,53.0,18.0,12.0,60.0,Matches,cagliari
Kevin Strootman,nl NED,MF,31.0,7.1,4,0,0,10,10,0,2,10,4,0.0,1.0,0,42.0,5.0,6.0,45.5,Matches,cagliari
Sebastian Walukiewicz,pl POL,DF,21.0,3.4,1,0,0,4,3,0,1,7,5,0.0,0.0,0,14.0,2.0,1.0,66.7,Matches,cagliari
Adam Obert,sk SVK,"DF,MF",18.0,3.0,0,0,0,6,0,0,2,4,5,0.0,0.0,0,13.0,3.0,7.0,30.0,Matches,cagliari
Boris Radunović,rs SRB,GK,25.0,3.0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches,cagliari
Marko Rog,hr CRO,MF,26.0,3.5,0,0,0,11,14,0,3,1,3,0.0,0.0,0,19.0,4.0,5.0,44.4,Matches,cagliari
Daniele Baselli,it ITA,MF,29.0,3.2,1,0,0,2,3,0,17,2,5,0.0,0.0,0,24.0,2.0,3.0,40.0,Matches,cagliari
Diego Farias,br BRA,"MF,FW",31.0,0.7,0,0,0,0,0,0,2,0,1,0.0,0.0,0,5.0,1.0,2.0,33.3,Matches,cagliari
Christian Oliva,uy URU,MF,25.0,0.5,0,0,0,0,0,0,0,0,2,0.0,0.0,0,6.0,0.0,1.0,0.0,Matches,cagliari
Christos Kourfalidis,gr GRE,"MF,FW",18.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,1.0,1.0,50.0,Matches,cagliari
Paolo Faragò,it ITA,MF,28.0,0.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,1.0,1.0,50.0,Matches,cagliari
Luca Gagliano,it ITA,"FW,DF",21.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,4.0,0.0,Matches,cagliari
Giovanni Simeone,ar ARG,FW,26.0,0.1,0,0,0,1,0,0,1,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,cagliari
Milan Badelj,hr CRO,MF,32.0,31.6,4,0,0,39,19,0,10,85,37,1.0,0.0,0,258.0,34.0,28.0,54.8,Matches,genoa
Johan Vásquez,mx MEX,DF,22.0,25.3,7,0,0,31,26,1,17,42,46,0.0,0.0,0,166.0,59.0,61.0,49.2,Matches,genoa
Stefano Sturaro,it ITA,MF,28.0,19.6,12,0,0,53,37,4,37,15,26,0.0,0.0,0,96.0,50.0,50.0,50.0,Matches,genoa
Andrea Cambiaso,it ITA,DF,21.0,19.9,5,1,1,22,16,1,66,23,20,0.0,0.0,0,144.0,7.0,17.0,29.2,Matches,genoa
Mattia Destro,it ITA,FW,30.0,19.4,4,0,0,40,31,19,2,2,4,0.0,0.0,0,30.0,62.0,110.0,36.0,Matches,genoa
Caleb Ekuban,gh GHA,"FW,MF",27.0,19.1,2,0,0,22,32,2,13,9,12,0.0,0.0,0,78.0,36.0,51.0,41.4,Matches,genoa
Domenico Criscito,it ITA,DF,34.0,18.0,4,0,0,21,27,0,50,39,21,0.0,0.0,0,126.0,18.0,17.0,51.4,Matches,genoa
Manolo Portanova,it ITA,"FW,MF",21.0,14.7,4,0,0,45,26,5,40,17,28,0.0,0.0,0,75.0,23.0,33.0,41.1,Matches,genoa
Nicolò Rovella,it ITA,MF,19.0,16.3,5,0,0,26,24,3,110,20,26,0.0,0.0,0,118.0,5.0,15.0,25.0,Matches,genoa
Silvan Hefti,ch SUI,DF,23.0,14.3,1,0,0,13,7,0,33,20,30,0.0,1.0,0,117.0,6.0,15.0,28.6,Matches,genoa
Mattia Bani,it ITA,DF,27.0,13.5,1,0,0,14,19,0,1,20,13,0.0,0.0,0,70.0,42.0,27.0,60.9,Matches,genoa
Leo Skiri Østigård,no NOR,DF,21.0,13.0,4,2,1,15,6,3,0,8,9,0.0,0.0,0,85.0,63.0,19.0,76.8,Matches,genoa
Nikola Maksimović,rs SRB,DF,29.0,12.4,2,0,0,10,8,0,3,12,6,0.0,1.0,0,73.0,33.0,21.0,61.1,Matches,genoa
