Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Gaël Kakuta,cd COD,"MF,FW",30.0,18.6,1,0,0,15,33,5,46,4,14,0.0,0.0,0,76.0,12.0,23.0,34.3,Matches,lens
David Pereira da Costa,pt POR,"MF,FW",20.0,16.3,2,0,0,9,14,0,35,13,12,0.0,0.0,0,69.0,1.0,11.0,8.3,Matches,lens
Massadio Haïdara,ml MLI,DF,28.0,12.0,5,1,0,20,11,0,18,22,21,0.0,0.0,0,63.0,14.0,11.0,56.0,Matches,lens
Wuilker Faríñez,ve VEN,GK,23.0,12.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,20.0,1.0,0.0,100.0,Matches,lens
Christopher Wooh,cm CMR,DF,19.0,11.7,2,0,0,9,11,0,1,21,11,1.0,1.0,0,52.0,27.0,14.0,65.9,Matches,lens
Ignatius Ganago,cm CMR,FW,22.0,11.4,2,0,0,9,10,10,3,2,2,0.0,0.0,0,27.0,19.0,30.0,38.8,Matches,lens
Wesley Saïd,fr FRA,"FW,MF",26.0,7.3,2,0,0,17,6,3,10,2,5,1.0,0.0,0,17.0,6.0,7.0,46.2,Matches,lens
Yannick Cahuzac,fr FRA,MF,36.0,6.9,1,1,0,6,1,1,2,9,2,0.0,0.0,0,27.0,6.0,5.0,54.5,Matches,lens
Deiver Machado,co COL,"DF,MF",27.0,5.8,1,0,0,4,11,2,18,3,14,0.0,0.0,0,33.0,6.0,3.0,66.7,Matches,lens
Patrick Berg,no NOR,MF,23.0,3.4,0,0,0,5,1,0,2,4,6,0.0,0.0,0,28.0,3.0,1.0,75.0,Matches,lens
Corentin Jean,fr FRA,"FW,MF",26.0,2.8,2,0,0,7,5,2,10,1,6,0.0,0.0,0,13.0,3.0,8.0,27.3,Matches,lens
Simon Banza,fr FRA,FW,24.0,1.4,0,0,0,3,7,0,1,1,1,0.0,0.0,0,5.0,6.0,5.0,54.5,Matches,lens
Ismaëlben Boura,fr FRA,DF,20.0,1.1,0,0,0,0,0,0,1,2,2,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,lens
Steven Fortes,cv CPV,DF,29.0,1.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,lens
Ibrahima Baldé,fr FRA,"FW,MF",18.0,0.6,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0.0,2.0,1.0,66.7,Matches,lens
Charles Boli,fr FRA,"MF,DF",22.0,0.4,0,0,0,0,2,0,2,0,1,0.0,0.0,0,2.0,1.0,0.0,100.0,Matches,lens
Brayann Pereira,fr FRA,"DF,MF",18.0,0.2,0,0,0,0,0,0,2,0,1,0.0,0.0,0,1.0,0.0,2.0,0.0,Matches,lens
Lucas Paquetá,br BRA,"MF,FW",23.0,30.0,3,0,0,63,64,6,31,9,38,1.0,0.0,0,189.0,44.0,48.0,47.8,Matches,lyon
Houssem Aouar,fr FRA,"MF,FW",23.0,27.8,1,0,0,27,39,3,21,20,30,0.0,0.0,0,155.0,6.0,21.0,22.2,Matches,lyon
Maxence Caqueret,fr FRA,MF,21.0,25.9,5,0,0,43,28,0,20,43,40,0.0,0.0,0,204.0,12.0,13.0,48.0,Matches,lyon
Karl Toko Ekambi,cm CMR,FW,28.0,25.5,3,0,0,16,16,10,51,20,7,0.0,0.0,0,97.0,33.0,21.0,61.1,Matches,lyon
Emerson Palmieri,it ITA,DF,26.0,25.2,3,1,0,15,23,1,69,27,25,0.0,1.0,0,122.0,42.0,29.0,59.2,Matches,lyon
Moussa Dembélé,fr FRA,FW,25.0,24.5,6,0,0,29,19,10,2,8,9,3.0,0.0,0,44.0,60.0,59.0,50.4,Matches,lyon
Castello Lukeba,fr FRA,DF,18.0,23.3,1,0,0,18,13,1,0,38,19,0.0,2.0,0,179.0,41.0,36.0,53.2,Matches,lyon
Malo Gusto,fr FRA,DF,18.0,20.9,3,0,0,25,20,2,70,33,35,0.0,2.0,1,144.0,16.0,17.0,48.5,Matches,lyon
Thiago Mendes,br BRA,"MF,DF",29.0,20.7,3,1,0,23,16,0,11,34,22,0.0,1.0,0,151.0,26.0,20.0,56.5,Matches,lyon
Leo Dubois,fr FRA,DF,26.0,19.4,5,0,0,18,14,1,76,22,27,1.0,0.0,0,94.0,21.0,19.0,52.5,Matches,lyon
Bruno Guimarães,br BRA,MF,23.0,18.2,2,0,0,31,59,1,28,21,31,1.0,0.0,0,131.0,12.0,10.0,54.5,Matches,lyon
Jérôme Boateng,de GER,DF,32.0,18.0,6,0,0,13,3,0,5,20,15,0.0,0.0,0,107.0,18.0,7.0,72.0,Matches,lyon
Damien Da Silva,fr FRA,DF,33.0,12.5,5,1,1,19,4,0,1,22,9,0.0,1.0,0,54.0,35.0,16.0,68.6,Matches,lyon
Henrique,br BRA,DF,27.0,12.3,3,0,0,13,14,0,21,22,7,0.0,0.0,0,57.0,18.0,13.0,58.1,Matches,lyon
Jason Denayer,be BEL,DF,26.0,11.1,2,0,0,7,5,0,1,16,4,0.0,1.0,0,46.0,16.0,22.0,42.1,Matches,lyon
Romain Faivre,fr FRA,"FW,MF",23.0,9.9,0,0,0,14,17,1,61,3,4,0.0,0.0,0,55.0,2.0,1.0,66.7,Matches,lyon
Xherdan Shaqiri,ch SUI,"FW,MF",29.0,7.5,0,0,0,8,2,3,38,2,3,0.0,0.0,0,34.0,1.0,0.0,100.0,Matches,lyon
Tanguy Ndombele,fr FRA,MF,24.0,7.8,3,0,0,13,19,0,2,3,14,0.0,0.0,0,41.0,6.0,4.0,60.0,Matches,lyon
Tetê,br BRA,"FW,MF",21.0,6.5,1,0,0,4,18,3,20,3,5,0.0,0.0,0,30.0,4.0,6.0,40.0,Matches,lyon
Islam Slimani,dz ALG,FW,33.0,6.4,3,0,0,6,5,11,1,2,2,0.0,0.0,0,18.0,11.0,10.0,52.4,Matches,lyon
Sinaly Diomande,ci CIV,DF,20.0,6.4,2,0,0,5,3,0,0,12,3,0.0,0.0,1,34.0,16.0,5.0,76.2,Matches,lyon
Julian Pollersbeck,de GER,GK,26.0,4.8,0,0,0,0,1,0,0,1,0,0.0,0.0,0,10.0,0.0,0.0,,Matches,lyon
Tino Kadewere,zw ZIM,FW,25.0,5.6,0,1,0,6,5,4,7,4,5,0.0,0.0,0,29.0,6.0,12.0,33.3,Matches,lyon
Rayan Cherki,fr FRA,"FW,MF",17.0,4.9,1,0,0,4,8,3,27,1,2,0.0,0.0,0,18.0,1.0,4.0,20.0,Matches,lyon
Bradley Barcola,fr FRA,"FW,MF",18.0,2.9,0,0,0,5,0,1,4,2,4,0.0,0.0,0,16.0,5.0,5.0,50.0,Matches,lyon
Marcelo,br BRA,DF,34.0,2.0,1,0,0,4,1,0,0,4,3,0.0,0.0,1,12.0,14.0,6.0,70.0,Matches,lyon
Jeff Reine-Adélaïde,fr FRA,"MF,DF",23.0,2.2,0,0,0,4,3,1,1,0,3,0.0,0.0,0,20.0,0.0,2.0,0.0,Matches,lyon
Maxwel Cornet,ci CIV,DF,24.0,0.7,2,1,1,2,1,0,3,1,1,0.0,0.0,0,4.0,0.0,1.0,0.0,Matches,lyon
Andrei Girotto,br BRA,"DF,MF",29.0,35.0,8,0,0,52,28,0,9,69,52,0.0,0.0,0,200.0,106.0,64.0,62.4,Matches,nantes
Ludovic Blas,fr FRA,"MF,FW",23.0,32.9,10,0,0,45,55,4,37,31,18,1.0,0.0,0,172.0,17.0,29.0,37.0,Matches,nantes
Randal Kolo Muani,fr FRA,"FW,MF",22.0,32.8,2,0,0,59,72,18,31,6,14,1.0,1.0,0,107.0,66.0,110.0,37.5,Matches,nantes
Pedro Chirivella,es ESP,MF,24.0,29.3,6,0,0,22,25,0,8,37,31,0.0,0.0,0,168.0,9.0,12.0,42.9,Matches,nantes
Nicolas Pallois,fr FRA,DF,33.0,27.2,8,1,1,17,8,1,6,53,33,0.0,1.0,0,190.0,45.0,25.0,64.3,Matches,nantes
Moses Simon,ng NGA,"FW,MF",26.0,25.9,3,0,0,14,26,4,207,12,11,0.0,0.0,0,119.0,15.0,22.0,40.5,Matches,nantes
Jean-Charles Castelletto,cm CMR,DF,26.0,27.9,8,0,0,42,11,1,8,30,24,0.0,0.0,0,150.0,56.0,31.0,64.4,Matches,nantes
Dennis Appiah,fr FRA,DF,29.0,23.3,4,0,0,39,4,2,38,27,34,0.0,1.0,1,97.0,30.0,39.0,43.5,Matches,nantes
Quentin Merlin,fr FRA,"DF,MF",19.0,21.4,0,0,0,10,4,1,137,27,28,0.0,0.0,0,145.0,10.0,24.0,29.4,Matches,nantes
Fábio,br BRA,DF,31.0,18.5,8,1,0,30,19,1,35,35,40,0.0,2.0,0,107.0,30.0,30.0,50.0,Matches,nantes
Wylan Cyprien,fr FRA,MF,26.0,16.6,3,0,0,19,16,1,70,10,17,0.0,0.0,0,105.0,5.0,13.0,27.8,Matches,nantes
Samuel Moutoussamy,cd COD,MF,24.0,16.8,5,0,0,33,11,0,6,17,32,0.0,0.0,0,98.0,10.0,23.0,30.3,Matches,nantes
Sébastien Corchia,fr FRA,DF,30.0,14.7,0,1,0,22,25,0,79,13,20,0.0,0.0,0,49.0,18.0,8.0,69.2,Matches,nantes
Osman Bukari,gh GHA,"FW,MF",22.0,11.2,1,0,0,14,6,5,15,8,8,0.0,0.0,0,70.0,9.0,13.0,40.9,Matches,nantes
Marcus Coco,fr FRA,"MF,FW",25.0,10.3,3,1,1,21,31,4,24,10,14,0.0,0.0,0,67.0,31.0,32.0,49.2,Matches,nantes
Kalifa Coulibaly,ml MLI,FW,29.0,9.4,1,0,0,11,8,7,3,0,1,0.0,0.0,0,14.0,77.0,41.0,65.3,Matches,nantes
Charles Traore,ml MLI,DF,29.0,8.0,3,0,0,22,7,0,5,15,12,0.0,0.0,0,54.0,15.0,9.0,62.5,Matches,nantes
Roli Pereira de Sa,fr FRA,MF,24.0,6.4,1,0,0,8,5,1,6,6,4,0.0,0.0,0,47.0,6.0,5.0,54.5,Matches,nantes
Willem Geubbels,fr FRA,"FW,MF",19.0,6.0,1,0,0,10,4,5,6,6,5,0.0,0.0,0,16.0,10.0,13.0,43.5,Matches,nantes
Renaud Emond,be BEL,"FW,MF",29.0,2.1,0,0,0,3,3,0,0,0,0,0.0,0.0,0,9.0,5.0,17.0,22.7,Matches,nantes
Abdoulaye Sylla,gn GUI,DF,21.0,1.7,1,0,0,5,0,0,1,1,4,0.0,1.0,0,7.0,2.0,2.0,50.0,Matches,nantes
Jean-Kévin Augustin,fr FRA,"FW,MF",24.0,0.9,1,0,0,1,1,0,0,0,0,0.0,0.0,0,3.0,2.0,1.0,66.7,Matches,nantes
Mohamed Achi,fr FRA,MF,19.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,Matches,nantes
Lohann Doucet,fr FRA,"MF,DF",18.0,0.1,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,1.0,0.0,Matches,nantes
Benjamin André,fr FRA,MF,30.0,30.6,12,1,1,67,57,2,19,50,69,0.0,2.0,0,296.0,97.0,81.0,54.5,Matches,lille
Jonathan David,ca CAN,FW,21.0,31.2,3,0,0,25,47,6,6,5,9,0.0,0.0,0,104.0,26.0,65.0,28.6,Matches,lille
Zeki Çelik,tr TUR,DF,24.0,30.0,10,0,0,39,16,3,66,43,37,1.0,1.0,0,160.0,40.0,22.0,64.5,Matches,lille
Jonathan Bamba,fr FRA,"MF,FW",25.0,27.0,3,0,0,11,56,14,115,21,12,0.0,0.0,0,169.0,16.0,19.0,45.7,Matches,lille
Tiago Djaló,pt POR,DF,21.0,25.9,4,0,0,23,22,1,11,24,39,0.0,0.0,2,190.0,23.0,31.0,42.6,Matches,lille
Sven Botman,nl NED,DF,21.0,25.0,4,0,0,16,13,1,0,26,11,0.0,2.0,0,113.0,57.0,28.0,67.1,Matches,lille
Burak Yılmaz,tr TUR,FW,36.0,24.6,9,1,0,24,23,41,42,2,2,1.0,0.0,0,31.0,26.0,35.0,42.6,Matches,lille
Ivo Grbić,hr CRO,GK,25.0,21.0,3,0,0,0,7,0,0,0,0,0.0,0.0,0,19.0,7.0,0.0,100.0,Matches,lille
Renato Sanches,pt POR,"MF,FW",23.0,18.3,8,1,1,29,27,1,65,14,7,0.0,0.0,0,124.0,11.0,11.0,50.0,Matches,lille
Xeka,pt POR,MF,26.0,18.0,10,0,0,32,17,0,34,24,27,1.0,0.0,0,137.0,22.0,24.0,47.8,Matches,lille
Reinildo Mandava,mz MOZ,DF,27.0,16.9,7,0,0,33,27,1,20,37,23,0.0,0.0,0,102.0,27.0,11.0,71.1,Matches,lille
Timothy Weah,us USA,"MF,FW",21.0,18.0,2,1,0,11,20,6,48,10,7,1.0,0.0,0,74.0,21.0,29.0,42.0,Matches,lille
Leonardo César Jardim,br BRA,GK,26.0,17.0,0,0,0,0,4,0,0,1,0,,,0,,,,,Matches,lille
Gabriel Gudmundsson,se SWE,"DF,MF",22.0,14.9,3,0,0,27,20,5,62,20,31,0.0,0.0,0,79.0,16.0,20.0,44.4,Matches,lille
Jonathan Ikone,fr FRA,"MF,FW",23.0,11.8,1,0,0,13,7,2,8,5,3,0.0,0.0,0,55.0,3.0,6.0,33.3,Matches,lille
Angel Gomes,eng ENG,"MF,FW",20.0,10.6,3,0,0,13,15,0,16,3,13,0.0,0.0,0,39.0,5.0,14.0,26.3,Matches,lille
Amadou Onana,be BEL,MF,19.0,15.1,2,1,0,31,25,2,1,30,31,0.0,0.0,0,100.0,24.0,21.0,53.3,Matches,lille
Yusuf Yazıcı,tr TUR,"MF,FW",24.0,5.7,3,0,0,7,9,1,32,2,5,0.0,0.0,0,35.0,5.0,6.0,45.5,Matches,lille
Edon Zhegrova,xk KVX,"MF,FW",22.0,5.3,2,1,1,5,4,0,30,2,5,0.0,1.0,0,32.0,1.0,2.0,33.3,Matches,lille
Hatem Ben Arfa,fr FRA,"FW,MF",34.0,3.5,1,0,0,7,4,2,7,0,2,0.0,0.0,0,13.0,0.0,5.0,0.0,Matches,lille
Domagoj Bradarić,hr CRO,DF,21.0,4.6,2,0,0,5,7,0,21,10,9,0.0,0.0,0,27.0,5.0,15.0,25.0,Matches,lille
Isaac Lihadji,fr FRA,"MF,FW",19.0,2.6,1,0,0,4,5,0,9,2,3,1.0,0.0,0,15.0,1.0,3.0,25.0,Matches,lille
Cheikh Niasse,sn SEN,"FW,MF",21.0,0.5,1,0,0,1,1,0,0,1,2,0.0,0.0,0,5.0,3.0,1.0,75.0,Matches,lille
Jérémy Pied,fr FRA,"DF,FW",32.0,0.1,0,0,0,0,0,0,3,1,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,lille
Franck Honorat,fr FRA,"FW,MF",24.0,32.2,3,0,0,24,21,5,188,15,38,3.0,0.0,0,148.0,18.0,31.0,36.7,Matches,brest
Jean-Kevin Duverne,fr FRA,DF,24.0,33.4,1,0,0,35,31,3,74,53,44,0.0,0.0,1,205.0,38.0,35.0,52.1,Matches,brest
Brendan Chardonnet,fr FRA,DF,26.0,29.8,6,1,0,26,24,0,3,55,25,0.0,0.0,0,144.0,70.0,44.0,61.4,Matches,brest
Ronaël Pierre-Gabriel,fr FRA,DF,23.0,28.3,6,0,0,27,29,3,38,48,45,0.0,0.0,0,129.0,14.0,25.0,35.9,Matches,brest
Haris Belkebla,dz ALG,MF,27.0,25.7,2,0,0,27,39,0,11,48,23,0.0,0.0,0,171.0,21.0,17.0,55.3,Matches,brest
Steve Mounié,bj BEN,FW,26.0,25.7,2,0,0,43,28,10,10,6,6,0.0,0.0,0,65.0,223.0,120.0,65.0,Matches,brest
Lilian Brassier,fr FRA,DF,21.0,25.1,4,0,0,24,17,0,17,32,24,0.0,1.0,1,153.0,42.0,19.0,68.9,Matches,brest
Christophe Hérelle,mq MTQ,DF,28.0,21.5,6,0,0,20,24,1,1,44,28,0.0,0.0,0,99.0,24.0,24.0,50.0,Matches,brest
Lucien Agoume,fr FRA,MF,19.0,20.8,6,0,0,31,14,0,5,52,31,0.0,1.0,0,148.0,26.0,29.0,47.3,Matches,brest
Romain Faivre,fr FRA,MF,23.0,19.9,1,0,0,15,27,1,115,13,18,0.0,0.0,0,110.0,6.0,14.0,30.0,Matches,brest
Hugo Magnetti,fr FRA,MF,23.0,16.3,4,0,0,26,20,0,9,25,34,0.0,0.0,0,130.0,6.0,9.0,40.0,Matches,brest
Jérémy Le Douaron,fr FRA,"FW,MF",23.0,16.1,0,0,0,17,27,2,43,4,5,0.0,0.0,0,58.0,38.0,53.0,41.8,Matches,brest
Irvin Cardona,fr FRA,"FW,MF",23.0,14.8,2,0,0,16,14,10,21,5,7,0.0,0.0,0,55.0,13.0,19.0,40.6,Matches,brest
Romain Del Castillo,fr FRA,"MF,FW",25.0,10.8,1,1,0,16,20,0,45,7,16,1.0,0.0,0,80.0,4.0,12.0,25.0,Matches,brest
Martin Satriano,uy URU,FW,20.0,10.4,5,0,0,14,13,2,5,2,2,0.0,0.0,0,28.0,14.0,43.0,24.6,Matches,brest
Youcef Belaïli,dz ALG,"MF,FW",29.0,9.2,2,0,0,12,19,2,50,7,1,0.0,1.0,0,49.0,5.0,7.0,41.7,Matches,brest
Jere Uronen,fi FIN,DF,27.0,9.8,0,0,0,4,9,0,18,16,15,0.0,0.0,0,42.0,12.0,7.0,63.2,Matches,brest
Paul Lasne,fr FRA,MF,32.0,9.4,1,0,0,11,15,0,12,24,12,0.0,0.0,0,46.0,9.0,6.0,60.0,Matches,brest
Hianga Mananga Mbock,fr FRA,MF,21.0,8.9,3,0,0,20,10,0,0,5,12,0.0,1.0,0,48.0,11.0,11.0,50.0,Matches,brest
Julien Faussurier,fr FRA,"MF,DF",34.0,5.4,1,0,0,5,7,5,38,5,6,0.0,0.0,0,36.0,5.0,5.0,50.0,Matches,brest
Dénys Bain,fr FRA,DF,28.0,2.0,0,0,0,4,2,0,0,3,3,0.0,0.0,0,11.0,4.0,2.0,66.7,Matches,brest
Youssouph Badji,sn SEN,"FW,MF",19.0,1.5,0,0,0,4,0,1,1,0,0,0.0,0.0,0,2.0,7.0,6.0,53.8,Matches,brest
Rafiki Said Ahamada,km COM,"MF,FW",21.0,1.4,1,0,0,6,3,1,5,0,3,0.0,0.0,0,14.0,4.0,0.0,100.0,Matches,brest
Wout Faes,be BEL,DF,23.0,37.0,2,0,0,21,24,0,3,53,24,0.0,2.0,0,199.0,38.0,32.0,54.3,Matches,reims
Yunis Abdelhamid,ma MAR,DF,33.0,33.1,5,1,0,39,25,0,4,68,27,0.0,1.0,0,195.0,62.0,38.0,62.0,Matches,reims
Azor Matusiwa,nl NED,MF,23.0,27.4,8,1,1,29,30,0,3,62,32,0.0,1.0,0,169.0,27.0,31.0,46.6,Matches,reims
Ghislain Konan,ci CIV,DF,25.0,26.9,1,0,0,17,33,2,84,28,19,0.0,0.0,0,176.0,13.0,11.0,54.2,Matches,reims
Thomas Foket,be BEL,"DF,FW",26.0,24.8,5,0,0,26,27,5,64,33,19,1.0,0.0,0,135.0,15.0,19.0,44.1,Matches,reims
Andrew Gravillon,gp GLP,DF,23.0,23.7,9,2,2,35,21,0,24,33,24,0.0,1.0,0,97.0,32.0,27.0,54.2,Matches,reims
Ilan Kebbal,dz ALG,"MF,FW",23.0,19.7,1,0,0,12,50,7,71,13,15,1.0,0.0,0,122.0,2.0,18.0,10.0,Matches,reims
Marshall Munetsi,zw ZIM,"MF,DF",25.0,20.9,7,0,0,39,21,2,4,43,17,1.0,0.0,0,106.0,59.0,33.0,64.1,Matches,reims
Dion Lopy,sn SEN,MF,19.0,18.2,4,0,0,38,17,1,4,22,29,0.0,1.0,0,121.0,14.0,17.0,45.2,Matches,reims
Nathanael Mbuku,fr FRA,"FW,MF",19.0,15.8,1,0,0,10,39,2,35,11,13,0.0,0.0,0,67.0,10.0,14.0,41.7,Matches,reims
Hugo Ekitike,fr FRA,FW,19.0,14.1,1,1,0,18,31,12,4,6,10,2.0,1.0,0,66.0,26.0,33.0,44.1,Matches,reims
El Bilal Touré,ml MLI,FW,19.0,13.3,2,0,0,20,14,6,4,6,6,0.0,0.0,0,37.0,59.0,58.0,50.4,Matches,reims
Maxime Busi,be BEL,DF,21.0,14.4,3,0,0,19,7,0,30,17,15,0.0,0.0,0,77.0,11.0,19.0,36.7,Matches,reims
Alexis Flips,fr FRA,"MF,DF",21.0,11.7,2,0,0,18,12,1,88,24,21,0.0,0.0,0,88.0,8.0,20.0,28.6,Matches,reims
Banzouzi Locko,fr FRA,"MF,DF",19.0,11.2,4,0,0,15,12,2,10,14,19,0.0,0.0,0,64.0,12.0,16.0,42.9,Matches,reims
Mitchell van Bergen,nl NED,"FW,MF",21.0,10.9,1,0,0,8,4,10,49,4,5,0.0,0.0,0,49.0,3.0,17.0,15.0,Matches,reims
Moreto Cassamã,gw GNB,MF,23.0,8.9,1,0,0,11,22,0,19,9,6,0.0,0.0,0,61.0,3.0,6.0,33.3,Matches,reims
Valon Berisha,xk KVX,"MF,FW",28.0,5.1,2,1,1,13,2,2,27,4,7,0.0,0.0,0,24.0,4.0,3.0,57.1,Matches,reims
Arber Zeneli,xk KVX,FW,26.0,4.5,0,0,0,4,6,1,23,1,0,0.0,0.0,0,19.0,0.0,7.0,0.0,Matches,reims
Jens Cajuste,se SWE,"MF,FW",21.0,4.0,0,0,0,5,8,0,1,5,6,0.0,0.0,0,16.0,3.0,5.0,37.5,Matches,reims
Fraser Hornby,sct SCO,"FW,MF",21.0,3.9,1,0,0,7,6,6,1,4,1,0.0,0.0,0,9.0,16.0,15.0,51.6,Matches,reims
Philippe Koffi,fr FRA,FW,19.0,4.2,1,0,0,8,13,7,3,3,0,0.0,0.0,0,7.0,6.0,16.0,27.3,Matches,reims
Anastasios Donis,gr GRE,"FW,MF",24.0,4.1,0,1,0,9,3,8,24,0,7,0.0,0.0,0,11.0,2.0,5.0,28.6,Matches,reims
Mathieu Cafaro,fr FRA,"MF,FW",24.0,2.1,2,0,0,6,3,0,19,3,2,0.0,0.0,0,9.0,3.0,4.0,42.9,Matches,reims
Martin Adeline,fr FRA,"MF,FW",17.0,3.9,1,0,0,16,2,0,11,11,11,0.0,0.0,0,35.0,3.0,5.0,37.5,Matches,reims
Kamory Doumbia,ml MLI,"MF,FW",18.0,3.9,1,0,0,1,4,1,9,3,2,0.0,0.0,0,26.0,3.0,6.0,33.3,Matches,reims
Xavier Chavalerin,fr FRA,MF,30.0,2.4,0,0,0,3,0,0,4,5,4,0.0,0.0,0,16.0,2.0,4.0,33.3,Matches,reims
Fodé Doucouré,ml MLI,"DF,FW",20.0,1.7,0,0,0,1,1,0,4,4,9,0.0,0.0,0,10.0,1.0,5.0,16.7,Matches,reims
Moustapha Mbow,sn SEN,DF,21.0,1.0,0,0,0,0,0,0,0,1,6,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,reims
Kaj Sierhuis,nl NED,FW,23.0,0.9,0,0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,1.0,3.0,25.0,Matches,reims
Sambou Sissoko,fr FRA,"MF,DF",22.0,2.0,0,0,0,1,4,0,1,2,6,0.0,0.0,0,12.0,4.0,2.0,66.7,Matches,reims
Moussa Doumbia,ml MLI,FW,26.0,1.0,0,0,0,0,2,1,2,0,0,0.0,0.0,0,2.0,0.0,4.0,0.0,Matches,reims
Ibrahim Diakité,gn GUI,MF,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,reims
Jordan Ferri,fr FRA,MF,29.0,32.3,13,1,1,49,72,0,39,30,35,0.0,1.0,0,300.0,17.0,34.0,33.3,Matches,montpellier
Nicolas Cozza,fr FRA,DF,22.0,30.8,2,1,0,24,19,1,24,38,47,0.0,1.0,0,137.0,40.0,35.0,53.3,Matches,montpellier
Florent Mollet,fr FRA,"FW,MF",29.0,29.2,6,0,0,34,50,10,105,24,22,0.0,0.0,0,132.0,13.0,24.0,35.1,Matches,montpellier
Jonas Omlin,ch SUI,GK,27.0,28.7,0,1,0,1,2,0,0,0,1,0.0,0.0,1,58.0,10.0,0.0,100.0,Matches,montpellier
Mamadou Sakho,fr FRA,DF,31.0,28.6,3,0,0,8,9,0,0,41,22,0.0,1.0,0,183.0,47.0,31.0,60.3,Matches,montpellier
Téji Savanier,fr FRA,MF,29.0,26.8,9,2,1,45,77,2,199,25,27,0.0,0.0,0,149.0,13.0,23.0,36.1,Matches,montpellier
Arnaud Souquet,fr FRA,DF,29.0,25.9,4,0,0,28,24,0,77,34,35,0.0,1.0,0,144.0,42.0,33.0,56.0,Matches,montpellier
Stephy Mavididi,eng ENG,"FW,MF",23.0,25.5,4,0,0,23,44,6,26,8,13,0.0,0.0,0,93.0,7.0,36.0,16.3,Matches,montpellier
Valère Germain,fr FRA,FW,31.0,21.9,3,0,0,23,27,7,15,9,14,0.0,0.0,0,54.0,53.0,104.0,33.8,Matches,montpellier
Sepe Elye Wahi,fr FRA,FW,18.0,19.8,2,0,0,18,26,21,11,4,10,2.0,0.0,0,46.0,13.0,60.0,17.8,Matches,montpellier
Maxime Estève,fr FRA,DF,19.0,20.6,2,0,0,10,6,0,0,22,18,0.0,0.0,0,92.0,32.0,27.0,54.2,Matches,montpellier
Mihailo Ristić,rs SRB,DF,25.0,20.0,3,1,0,26,27,0,61,17,32,0.0,0.0,0,115.0,21.0,14.0,60.0,Matches,montpellier
Junior Sambia,fr FRA,"DF,FW",24.0,17.0,5,1,1,18,26,0,50,21,13,0.0,0.0,0,86.0,25.0,19.0,56.8,Matches,montpellier
Thuler,br BRA,DF,22.0,9.5,3,1,1,12,2,0,2,9,12,0.0,1.0,0,36.0,15.0,9.0,62.5,Matches,montpellier
Dimitry Bertaud,fr FRA,GK,23.0,9.3,0,0,0,0,1,0,0,0,0,0.0,0.0,0,10.0,2.0,1.0,66.7,Matches,montpellier
Ambroise Oyongo,cm CMR,DF,30.0,7.3,5,0,0,7,10,1,23,6,4,0.0,1.0,0,32.0,4.0,12.0,25.0,Matches,montpellier
Léo Leroy,fr FRA,MF,21.0,7.0,3,0,0,23,4,0,4,8,21,0.0,0.0,0,47.0,11.0,8.0,57.9,Matches,montpellier
Gaëtan Laborde,fr FRA,FW,27.0,3.8,1,0,0,3,3,0,4,5,2,0.0,0.0,0,15.0,17.0,12.0,58.6,Matches,montpellier
Nicholas Gioacchini,us USA,"FW,MF",21.0,5.5,0,0,0,4,17,3,3,4,5,1.0,0.0,0,31.0,20.0,21.0,48.8,Matches,montpellier
Rémy Cabella,fr FRA,"MF,FW",31.0,3.5,0,0,0,3,3,0,8,5,7,0.0,0.0,0,20.0,0.0,3.0,0.0,Matches,montpellier
Andy Delort,dz ALG,FW,29.0,3.0,0,0,0,6,3,0,14,0,0,0.0,0.0,0,6.0,11.0,9.0,55.0,Matches,montpellier
Sacha Delaye,fr FRA,"MF,FW",19.0,2.9,0,0,0,5,1,0,3,1,6,0.0,0.0,0,13.0,1.0,5.0,16.7,Matches,montpellier
Béni Makouana,cg CGO,"FW,MF",18.0,3.6,4,0,0,10,1,2,9,3,2,0.0,0.0,0,10.0,1.0,9.0,10.0,Matches,montpellier
Pedro Mendes,pt POR,DF,30.0,0.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,2.0,0.0,100.0,Matches,montpellier
Angelo Fulgini,fr FRA,"MF,FW",24.0,32.5,6,0,0,36,84,5,69,22,25,0.0,0.0,0,137.0,33.0,41.0,44.6,Matches,angers
Romain Thomas,fr FRA,DF,33.0,28.5,9,0,0,38,19,0,0,44,37,0.0,0.0,0,153.0,67.0,37.0,64.4,Matches,angers
