Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Bambo Diaby,sn SEN,DF,23.0,4.9,0,0,0,3,4,0,0,7,8,0.0,0.0,1,29.0,11.0,6.0,64.7,Matches,preston north end
Joe Rafferty,ie IRL,"DF,MF",27.0,2.4,0,0,0,2,4,1,6,3,2,0.0,0.0,0,15.0,0.0,4.0,0.0,Matches,preston north end
Matthew Olosunde,us USA,DF,23.0,1.5,0,0,0,0,2,0,2,4,2,0.0,0.0,0,10.0,3.0,4.0,42.9,Matches,preston north end
Declan Rudd,eng ENG,GK,30.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,preston north end
Josh Murphy,eng ENG,"FW,DF",26.0,2.2,0,0,0,4,3,0,13,2,1,0.0,0.0,0,5.0,0.0,7.0,0.0,Matches,preston north end
Connor Wickham,eng ENG,FW,28.0,0.3,0,0,0,2,1,1,0,0,0,0.0,0.0,0,3.0,2.0,1.0,66.7,Matches,preston north end
Mikey O'Neill,eng ENG,FW,17.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,Matches,preston north end
Paul Huntington,eng ENG,DF,33.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,Matches,preston north end
Joe Allen,wls WAL,MF,31.0,38.6,7,1,1,51,41,1,18,79,56,0.0,0.0,0,315.0,52.0,57.0,47.7,Matches,stoke city
Jacob Brown,sct SCO,FW,23.0,36.1,8,0,0,48,66,26,38,16,27,0.0,0.0,0,132.0,115.0,164.0,41.2,Matches,stoke city
Ben Wilmot,eng ENG,DF,21.0,31.6,10,0,0,27,17,1,39,56,36,0.0,1.0,0,215.0,75.0,43.0,63.6,Matches,stoke city
Tommy Smith,eng ENG,DF,29.0,29.8,6,1,0,24,22,2,116,28,24,0.0,0.0,0,144.0,30.0,44.0,40.5,Matches,stoke city
Mario Vrančić,ba BIH,MF,32.0,22.6,3,0,0,37,40,1,134,12,31,0.0,1.0,0,118.0,23.0,30.0,43.4,Matches,stoke city
Taylor Harwood-Bellis,eng ENG,DF,19.0,21.8,3,0,0,17,13,1,6,41,16,0.0,0.0,1,156.0,66.0,44.0,60.0,Matches,stoke city
Lewis Baker,eng ENG,MF,26.0,20.0,1,0,0,19,21,1,87,16,16,0.0,0.0,1,122.0,5.0,6.0,45.5,Matches,stoke city
Phil Jagielka,eng ENG,DF,38.0,19.7,1,0,0,7,13,0,2,34,19,1.0,1.0,0,136.0,51.0,27.0,65.4,Matches,stoke city
Romaine Sawyers,kn SKN,MF,29.0,19.3,2,0,0,33,14,1,6,6,11,0.0,0.0,0,111.0,9.0,13.0,40.9,Matches,stoke city
Josef Bursik,eng ENG,GK,21.0,19.0,1,0,0,1,2,0,0,0,1,0.0,1.0,0,24.0,5.0,1.0,83.3,Matches,stoke city
Steven Fletcher,sct SCO,FW,34.0,16.7,3,0,0,26,13,11,5,6,5,0.0,0.0,0,53.0,100.0,74.0,57.5,Matches,stoke city
Sam Clucas,eng ENG,MF,30.0,16.4,6,0,0,15,8,3,56,15,22,0.0,0.0,0,85.0,26.0,14.0,65.0,Matches,stoke city
James Chester,wls WAL,DF,32.0,15.9,1,0,0,16,5,1,0,25,17,0.0,0.0,0,88.0,49.0,37.0,57.0,Matches,stoke city
Harry Souttar,au AUS,DF,22.0,15.9,3,0,0,12,6,0,1,28,22,0.0,0.0,0,85.0,71.0,20.0,78.0,Matches,stoke city
Jack Bonham,ie IRL,GK,27.0,15.0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,21.0,3.0,0.0,100.0,Matches,stoke city
Nick Powell,eng ENG,"MF,FW",27.0,13.2,2,0,0,18,34,3,30,16,17,0.0,0.0,0,70.0,33.0,42.0,44.0,Matches,stoke city
Leo Skiri Østigård,no NOR,DF,21.0,12.2,4,0,0,8,5,0,11,20,2,0.0,0.0,0,45.0,50.0,27.0,64.9,Matches,stoke city
Adam Davies,wls WAL,GK,29.0,12.0,3,0,0,1,2,0,0,0,1,0.0,0.0,0,12.0,0.0,1.0,0.0,Matches,stoke city
Jordan Thompson,nir NIR,MF,24.0,11.1,4,0,0,7,27,1,30,5,8,0.0,0.0,0,65.0,9.0,15.0,37.5,Matches,stoke city
Tyrese Campbell,eng ENG,FW,21.0,11.7,2,0,0,12,9,5,33,3,1,0.0,0.0,0,44.0,13.0,26.0,33.3,Matches,stoke city
Danny Batth,eng ENG,DF,30.0,10.1,3,0,0,14,3,0,0,15,10,0.0,0.0,0,56.0,49.0,16.0,75.4,Matches,stoke city
Josh Maja,ng NGA,FW,22.0,10.1,1,0,0,14,13,8,5,4,5,0.0,0.0,0,32.0,12.0,36.0,25.0,Matches,stoke city
Morgan Fox,wls WAL,DF,27.0,7.8,1,1,0,1,3,1,18,7,11,0.0,0.0,0,39.0,14.0,8.0,63.6,Matches,stoke city
Sam Surridge,eng ENG,FW,23.0,7.7,3,1,0,12,12,5,7,2,3,2.0,0.0,0,17.0,21.0,43.0,32.8,Matches,stoke city
Jaden Philogene Bidace,eng ENG,FW,19.0,6.0,0,0,0,11,7,0,9,6,8,0.0,0.0,0,41.0,3.0,13.0,18.8,Matches,stoke city
D'Margio Wright-Phillips,eng ENG,"FW,MF",19.0,5.5,0,0,0,6,9,0,8,5,6,0.0,0.0,0,24.0,4.0,12.0,25.0,Matches,stoke city
Tom Ince,eng ENG,"MF,DF",29.0,5.0,2,0,0,8,5,0,13,3,3,0.0,0.0,0,24.0,4.0,5.0,44.4,Matches,stoke city
Liam Moore,jm JAM,DF,28.0,3.4,0,0,0,3,2,0,0,3,0,0.0,0.0,0,11.0,6.0,5.0,54.5,Matches,stoke city
Demeaco Duhaney,eng ENG,"DF,FW",22.0,2.3,0,0,0,0,1,0,7,5,1,0.0,0.0,0,12.0,6.0,4.0,60.0,Matches,stoke city
William Forrester,eng ENG,DF,20.0,2.3,0,0,0,0,1,0,1,5,1,0.0,0.0,0,6.0,5.0,14.0,26.3,Matches,stoke city
Tom Sparrow,wls WAL,FW,18.0,1.0,0,0,0,0,1,0,0,1,1,0.0,0.0,0,4.0,3.0,0.0,100.0,Matches,stoke city
Abdallah Sima,sn SEN,FW,20.0,0.8,0,0,0,2,2,2,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches,stoke city
Joël Piroe,nl NED,"FW,MF",21.0,38.6,4,0,0,43,23,30,9,10,15,0.0,1.0,0,96.0,22.0,47.0,31.9,Matches,swansea city
Kyle Naughton,eng ENG,DF,32.0,36.5,5,0,0,11,22,0,8,33,23,0.0,1.0,0,310.0,24.0,24.0,50.0,Matches,swansea city
Ben Cabango,wls WAL,DF,21.0,34.1,7,0,0,34,37,1,6,47,28,0.0,0.0,1,149.0,81.0,68.0,54.4,Matches,swansea city
Ryan Manning,ie IRL,DF,25.0,33.3,8,2,1,44,80,2,74,43,39,0.0,1.0,0,187.0,35.0,43.0,44.9,Matches,swansea city
Flynn Downes,eng ENG,"MF,DF",22.0,31.9,12,1,1,41,51,0,0,39,36,0.0,0.0,0,218.0,29.0,42.0,40.8,Matches,swansea city
Jamie Paterson,eng ENG,MF,29.0,32.8,3,0,0,22,52,5,97,16,22,0.0,0.0,0,133.0,1.0,12.0,7.7,Matches,swansea city
Cyrus Christie,ie IRL,"DF,FW",28.0,22.3,8,0,0,18,17,14,35,26,29,0.0,0.0,1,108.0,29.0,34.0,46.0,Matches,swansea city
Ben Hamer,eng ENG,GK,33.0,21.0,0,0,0,0,6,0,0,0,0,0.0,0.0,0,31.0,3.0,0.0,100.0,Matches,swansea city
Korey Smith,eng ENG,"MF,DF",30.0,20.7,6,0,0,21,21,1,16,6,10,0.0,0.0,0,100.0,8.0,20.0,28.6,Matches,swansea city
Joël Latibeaudière,eng ENG,DF,21.0,20.7,5,0,0,34,35,8,16,16,25,0.0,0.0,0,75.0,34.0,29.0,54.0,Matches,swansea city
Michael Obafemi,ie IRL,FW,21.0,22.5,3,0,0,18,22,6,5,9,3,1.0,0.0,0,34.0,7.0,41.0,14.6,Matches,swansea city
Olivier Ntcham,cm CMR,"MF,FW",25.0,20.9,4,0,0,15,13,0,22,13,9,0.0,0.0,0,115.0,13.0,13.0,50.0,Matches,swansea city
Andy Fisher,eng ENG,GK,23.0,20.0,1,0,0,1,5,0,0,0,0,0.0,1.0,0,27.0,1.0,0.0,100.0,Matches,swansea city
Ethan Laird,eng ENG,DF,20.0,17.9,1,0,0,14,49,7,36,9,18,0.0,0.0,0,60.0,28.0,42.0,40.0,Matches,swansea city
Hannes Wolf,at AUT,"DF,FW",22.0,17.2,5,0,0,28,13,6,17,7,17,0.0,0.0,0,83.0,13.0,23.0,36.1,Matches,swansea city
Ryan Bennett,eng ENG,DF,31.0,16.0,6,1,0,15,1,0,5,19,11,0.0,1.0,0,62.0,27.0,25.0,51.9,Matches,swansea city
Jake Bidwell,eng ENG,DF,28.0,15.1,2,0,0,12,10,11,49,6,8,0.0,0.0,0,39.0,25.0,30.0,45.5,Matches,swansea city
Jay Fulton,sct SCO,MF,27.0,8.2,1,0,0,13,17,0,3,9,10,0.0,0.0,0,46.0,11.0,12.0,47.8,Matches,swansea city
Steven Benda,de GER,GK,22.0,5.0,1,0,0,2,1,0,0,0,1,0.0,1.0,0,12.0,2.0,0.0,100.0,Matches,swansea city
Liam Cullen,wls WAL,"MF,FW",22.0,4.8,0,0,0,8,3,1,2,2,4,0.0,0.0,0,16.0,7.0,19.0,26.9,Matches,swansea city
Rhys Williams,eng ENG,DF,20.0,3.3,0,0,0,1,0,0,0,4,2,0.0,0.0,0,12.0,8.0,2.0,80.0,Matches,swansea city
Brandon Cooper,wls WAL,DF,21.0,3.9,0,0,0,4,10,0,0,1,0,0.0,0.0,0,25.0,10.0,8.0,55.6,Matches,swansea city
Jamal Lowe,jm JAM,FW,27.0,3.1,0,0,0,2,4,1,1,0,3,0.0,0.0,0,5.0,3.0,10.0,23.1,Matches,swansea city
Finley Burns,eng ENG,DF,18.0,2.3,0,0,0,1,4,0,0,3,2,0.0,0.0,0,10.0,2.0,2.0,50.0,Matches,swansea city
Cameron Congreve,wls WAL,FW,17.0,1.4,0,0,0,0,2,0,3,0,2,0.0,0.0,0,5.0,1.0,0.0,100.0,Matches,swansea city
Liam Walsh,eng ENG,MF,23.0,1.5,1,0,0,2,4,0,2,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0,Matches,swansea city
Yan Dhanda,eng ENG,MF,22.0,0.8,0,0,0,1,2,0,3,1,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,swansea city
Kyle Joseph,sct SCO,"FW,DF",19.0,1.3,0,0,0,6,0,0,0,1,1,0.0,0.0,0,8.0,4.0,7.0,36.4,Matches,swansea city
Morgan Whittaker,eng ENG,"MF,DF",20.0,0.9,0,0,0,2,0,1,1,0,0,0.0,0.0,0,2.0,0.0,3.0,0.0,Matches,swansea city
Kenneth Dougall,au AUS,MF,28.0,37.2,4,0,0,33,48,0,54,28,59,0.0,0.0,0,289.0,55.0,57.0,49.1,Matches,blackpool
Josh Bowler,eng ENG,MF,22.0,31.4,6,0,0,28,60,6,93,16,24,1.0,0.0,0,134.0,1.0,23.0,4.2,Matches,blackpool
Keshi Anderson,eng ENG,"MF,FW",26.0,29.0,6,0,0,32,68,4,32,28,28,1.0,0.0,0,190.0,24.0,43.0,35.8,Matches,blackpool
James Husband,eng ENG,DF,27.0,28.0,5,0,0,26,33,0,38,51,26,1.0,0.0,0,181.0,117.0,70.0,62.6,Matches,blackpool
Gary Madine,eng ENG,FW,30.0,27.2,4,0,0,47,29,16,4,2,9,1.0,0.0,0,66.0,202.0,198.0,50.5,Matches,blackpool
Daniel Grimshaw,eng ENG,GK,23.0,25.2,2,0,0,0,3,0,0,1,0,0.0,0.0,0,24.0,9.0,1.0,90.0,Matches,blackpool
Richard Keogh,ie IRL,DF,34.0,24.6,0,0,0,7,14,0,1,21,13,0.0,0.0,0,133.0,77.0,52.0,59.7,Matches,blackpool
Callum Connolly,eng ENG,"DF,MF",23.0,24.6,10,1,0,40,24,1,45,25,24,0.0,0.0,0,123.0,71.0,51.0,58.2,Matches,blackpool
Jerry Yates,eng ENG,FW,24.0,22.9,4,0,0,29,17,33,6,6,10,0.0,0.0,0,75.0,33.0,73.0,31.1,Matches,blackpool
Dujon Sterling,eng ENG,DF,21.0,22.4,2,0,0,18,23,0,54,30,26,0.0,0.0,0,123.0,35.0,29.0,54.7,Matches,blackpool
Chris Maxwell,wls WAL,GK,31.0,20.5,0,0,0,0,6,0,0,0,0,0.0,0.0,0,31.0,5.0,0.0,100.0,Matches,blackpool
Shayne Lavery,nir NIR,FW,22.0,20.4,3,0,0,30,25,12,18,3,27,0.0,0.0,0,53.0,39.0,104.0,27.3,Matches,blackpool
Jordan Gabriel,eng ENG,DF,22.0,18.2,5,1,1,12,22,0,38,22,23,1.0,1.0,0,82.0,43.0,35.0,55.1,Matches,blackpool
Ryan Wintle,eng ENG,MF,24.0,17.9,3,0,0,12,4,0,44,26,11,0.0,0.0,0,127.0,18.0,15.0,54.5,Matches,blackpool
CJ Hamilton,ie IRL,MF,26.0,16.3,1,0,0,14,17,4,43,11,15,1.0,0.0,0,81.0,31.0,52.0,37.3,Matches,blackpool
Reece James,eng ENG,"DF,MF",27.0,14.0,3,0,0,9,4,0,43,17,22,0.0,0.0,0,83.0,14.0,20.0,41.2,Matches,blackpool
Luke Garbutt,eng ENG,DF,28.0,15.2,4,0,0,17,7,0,93,18,12,0.0,0.0,0,90.0,32.0,27.0,54.2,Matches,blackpool
Jordan Thorniley,eng ENG,DF,24.0,11.7,0,0,0,4,6,0,2,25,10,0.0,0.0,0,59.0,44.0,25.0,63.8,Matches,blackpool
Kevin Stewart,jm JAM,MF,27.0,9.7,2,0,0,28,7,0,3,19,20,0.0,0.0,0,93.0,6.0,2.0,75.0,Matches,blackpool
Tyreece John-Jules,eng ENG,"FW,MF",20.0,6.6,1,0,0,8,15,2,3,2,6,0.0,0.0,0,20.0,8.0,24.0,25.0,Matches,blackpool
Owen Dale,eng ENG,"MF,FW",22.0,7.8,0,0,0,5,14,0,16,7,7,0.0,0.0,0,34.0,10.0,16.0,38.5,Matches,blackpool
Charlie Kirk,eng ENG,MF,23.0,6.2,0,0,0,2,3,3,45,1,3,0.0,0.0,0,32.0,3.0,4.0,42.9,Matches,blackpool
Demetri Mitchell,eng ENG,"MF,FW",24.0,5.4,1,0,0,14,16,5,13,3,6,0.0,0.0,0,15.0,2.0,21.0,8.7,Matches,blackpool
Sonny Carey,eng ENG,"MF,FW",20.0,5.5,2,0,0,3,8,0,15,3,3,1.0,0.0,0,31.0,0.0,6.0,0.0,Matches,blackpool
Jake Beesley,eng ENG,FW,24.0,3.8,0,0,0,4,5,1,0,3,1,0.0,0.0,0,11.0,31.0,27.0,53.4,Matches,blackpool
Grant Ward,eng ENG,MF,26.0,3.7,0,0,0,4,4,0,3,8,2,0.0,0.0,0,29.0,5.0,3.0,62.5,Matches,blackpool
Oliver Casey,eng ENG,DF,20.0,3.9,0,0,0,1,1,0,1,9,2,0.0,0.0,0,18.0,11.0,6.0,64.7,Matches,blackpool
Ethan Robson,eng ENG,MF,24.0,2.0,0,0,0,4,3,0,5,3,3,0.0,0.0,0,15.0,1.0,3.0,25.0,Matches,blackpool
Daníel Leó Grétarsson,is ISL,DF,25.0,1.8,0,0,0,0,3,0,0,2,4,0.0,0.0,0,7.0,4.0,2.0,66.7,Matches,blackpool
Matty Virtue,eng ENG,MF,24.0,1.7,1,0,0,3,0,0,5,2,1,0.0,0.0,0,11.0,6.0,2.0,75.0,Matches,blackpool
Stuart Moore,eng ENG,GK,26.0,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches,blackpool
Luke Mariette,,MF,,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches,blackpool
Chris Martin,sct SCO,FW,32.0,42.5,5,0,0,49,35,19,30,8,7,0.0,0.0,0,127.0,300.0,376.0,44.4,Matches,bristol city
Daniel Bentley,eng ENG,GK,28.0,37.3,3,0,0,1,7,0,0,0,0,0.0,1.0,1,34.0,6.0,1.0,85.7,Matches,bristol city
Alex Scott,eng ENG,"MF,DF",17.0,30.6,11,0,0,35,72,4,116,47,27,0.0,0.0,0,189.0,28.0,32.0,46.7,Matches,bristol city
Tomáš Kalas,cz CZE,DF,28.0,34.1,5,0,0,14,24,0,21,70,12,0.0,0.0,0,162.0,120.0,59.0,67.0,Matches,bristol city
Matty James,eng ENG,MF,30.0,30.9,1,0,0,34,22,0,129,32,31,0.0,0.0,0,176.0,34.0,56.0,37.8,Matches,bristol city
Robert Atkinson,eng ENG,DF,23.0,29.6,4,0,0,23,29,0,6,59,44,0.0,1.0,0,148.0,146.0,67.0,68.5,Matches,bristol city
Jay Dasilva,eng ENG,DF,23.0,29.4,3,0,0,20,4,1,96,21,17,0.0,0.0,0,202.0,19.0,41.0,31.7,Matches,bristol city
Han-Noah Massengo,fr FRA,MF,20.0,27.1,2,0,0,26,51,0,15,31,32,0.0,1.0,0,195.0,28.0,46.0,37.8,Matches,bristol city
Antoine Semenyo,gh GHA,FW,21.0,23.7,8,0,0,55,30,30,36,5,15,0.0,0.0,0,73.0,43.0,79.0,35.2,Matches,bristol city
Cameron Pring,eng ENG,"DF,MF",23.0,22.7,7,0,0,39,29,0,46,36,39,0.0,1.0,0,141.0,37.0,51.0,42.0,Matches,bristol city
Zak Vyner,eng ENG,DF,24.0,19.6,0,0,0,15,7,0,31,37,17,0.0,2.0,0,125.0,40.0,40.0,50.0,Matches,bristol city
Timm Klose,ch SUI,DF,33.0,17.3,4,0,0,16,5,0,4,38,23,0.0,1.0,0,106.0,55.0,27.0,67.1,Matches,bristol city
Callum O'Dowda,ie IRL,"DF,MF",26.0,13.9,3,0,0,10,21,7,63,13,15,1.0,0.0,0,58.0,30.0,45.0,40.0,Matches,bristol city
Joe Williams,eng ENG,MF,24.0,13.9,8,0,0,19,19,1,26,19,21,0.0,0.0,0,104.0,14.0,18.0,43.8,Matches,bristol city
Nathan Baker,eng ENG,DF,30.0,11.1,1,0,0,9,10,0,3,17,3,0.0,1.0,0,33.0,63.0,33.0,65.6,Matches,bristol city
George Tanner,eng ENG,"DF,FW",21.0,10.7,0,0,0,6,5,0,20,22,14,0.0,0.0,0,50.0,15.0,13.0,53.6,Matches,bristol city
Robbie Cundy,eng ENG,DF,24.0,10.0,1,0,0,8,12,0,0,18,6,0.0,0.0,0,51.0,30.0,11.0,73.2,Matches,bristol city
Tyreeq Bakinson,eng ENG,MF,22.0,9.5,3,0,0,5,3,2,3,8,6,0.0,0.0,0,69.0,17.0,16.0,51.5,Matches,bristol city
Andy King,wls WAL,MF,32.0,8.3,3,1,1,7,11,0,10,4,11,0.0,0.0,0,55.0,13.0,8.0,61.9,Matches,bristol city
Max O'Leary,ie IRL,GK,24.0,8.7,0,0,0,0,6,0,0,0,0,0.0,0.0,0,12.0,2.0,0.0,100.0,Matches,bristol city
Nahki Wells,bm BER,FW,31.0,13.2,3,0,0,26,20,17,28,3,10,0.0,0.0,0,56.0,12.0,39.0,23.5,Matches,bristol city
Ayman Benarous,eng ENG,"MF,DF",18.0,6.7,1,0,0,12,15,0,9,19,8,0.0,0.0,0,37.0,6.0,12.0,33.3,Matches,bristol city
Sam Bell,eng ENG,DF,19.0,2.7,1,0,0,2,2,1,11,1,3,0.0,0.0,0,19.0,1.0,3.0,25.0,Matches,bristol city
Danny Simpson,eng ENG,"DF,FW",34.0,2.6,2,0,0,2,1,0,4,5,2,0.0,0.0,0,7.0,6.0,2.0,75.0,Matches,bristol city
Kasey Palmer,jm JAM,"FW,MF",24.0,2.3,0,0,0,2,1,1,0,2,3,0.0,0.0,0,9.0,5.0,13.0,27.8,Matches,bristol city
Ryley Towler,eng ENG,DF,20.0,0.5,1,0,0,2,0,0,0,2,0,0.0,1.0,0,1.0,1.0,1.0,50.0,Matches,bristol city
Duncan Idehen,eng ENG,DF,19.0,0.4,0,0,0,0,0,0,0,2,0,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,bristol city
Tommy Conway,eng ENG,"MF,DF",18.0,0.3,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches,bristol city
Aden Flint,eng ENG,DF,32.0,36.3,8,1,0,30,14,6,6,67,21,0.0,0.0,0,174.0,208.0,84.0,71.2,Matches,cardiff city
Mark McGuinness,ie IRL,DF,20.0,32.2,9,0,0,44,14,2,4,55,26,0.0,1.0,0,159.0,119.0,76.0,61.0,Matches,cardiff city
Curtis Nelson,eng ENG,DF,28.0,29.7,7,0,0,32,9,1,7,42,26,0.0,0.0,1,156.0,115.0,50.0,69.7,Matches,cardiff city
Alex Smithies,eng ENG,GK,31.0,29.0,2,0,0,0,2,0,0,0,1,0.0,0.0,1,15.0,4.0,1.0,80.0,Matches,cardiff city
Joe Ralls,eng ENG,MF,27.0,25.0,7,0,0,34,12,0,116,26,34,0.0,0.0,0,152.0,25.0,48.0,34.2,Matches,cardiff city
Will Vaulks,wls WAL,MF,27.0,23.3,8,0,0,34,11,1,72,34,29,0.0,0.0,0,170.0,49.0,25.0,66.2,Matches,cardiff city
Marlon Pack,eng ENG,MF,30.0,23.0,6,0,0,43,23,0,21,20,18,0.0,0.0,0,178.0,60.0,31.0,65.9,Matches,cardiff city
Joel Bagan,ie IRL,"DF,MF",21.0,22.8,5,0,0,19,2,2,69,19,36,0.0,0.0,0,110.0,36.0,50.0,41.9,Matches,cardiff city
Cody Drameh,eng ENG,DF,19.0,21.4,3,0,0,9,22,0,73,21,53,0.0,0.0,0,129.0,22.0,36.0,37.9,Matches,cardiff city
Ryan Wintle,eng ENG,MF,24.0,20.2,4,0,0,10,9,0,9,16,10,0.0,0.0,0,128.0,18.0,14.0,56.3,Matches,cardiff city
Ryan John Giles,eng ENG,"DF,MF",21.0,19.6,2,0,0,9,13,3,218,9,6,0.0,0.0,0,107.0,7.0,10.0,41.2,Matches,cardiff city
Mark Harris,wls WAL,"FW,MF",22.0,17.1,6,0,0,18,22,13,10,3,4,0.0,0.0,0,50.0,9.0,55.0,14.1,Matches,cardiff city
Dillon Phillips,eng ENG,GK,26.0,17.0,1,0,0,1,3,0,0,0,1,0.0,1.0,0,10.0,9.0,0.0,100.0,Matches,cardiff city
Thomas Doyle,eng ENG,MF,19.0,16.1,4,0,0,19,15,0,101,10,14,0.0,0.0,0,110.0,2.0,10.0,16.7,Matches,cardiff city
Jordan Hugill,eng ENG,FW,29.0,15.6,3,0,0,33,34,12,4,3,4,0.0,0.0,0,34.0,69.0,95.0,42.1,Matches,cardiff city
Sean Morrison,eng ENG,DF,30.0,14.6,2,1,0,12,12,3,0,24,12,0.0,0.0,0,84.0,75.0,38.0,66.4,Matches,cardiff city
Rubin Colwill,wls WAL,"MF,FW",19.0,18.5,1,0,0,17,12,2,37,4,14,0.0,0.0,0,97.0,19.0,51.0,27.1,Matches,cardiff city
Kieffer Moore,wls WAL,FW,28.0,16.7,1,0,0,33,31,10,11,3,5,0.0,0.0,0,52.0,115.0,99.0,53.7,Matches,cardiff city
James Collins,ie IRL,"FW,MF",30.0,14.3,5,0,0,40,26,12,12,4,10,0.0,0.0,0,44.0,52.0,89.0,36.9,Matches,cardiff city
Leandro Bacuna,cw CUW,"MF,FW",29.0,11.4,4,1,0,17,4,4,15,5,4,0.0,0.0,0,32.0,12.0,18.0,40.0,Matches,cardiff city
Isaak Davies,wls WAL,"FW,MF",19.0,13.3,1,0,0,18,21,8,24,3,5,0.0,0.0,0,42.0,8.0,48.0,14.3,Matches,cardiff city
Alfie Doughty,eng ENG,"DF,FW",21.0,5.3,1,0,0,9,3,1,12,7,5,0.0,0.0,0,27.0,3.0,5.0,37.5,Matches,cardiff city
Ciaron Brown,nir NIR,DF,23.0,4.7,0,0,0,1,6,0,11,12,3,0.0,0.0,0,23.0,11.0,14.0,44.0,Matches,cardiff city
Oliver Denham,wls WAL,DF,19.0,4.5,2,0,0,6,1,0,0,2,9,0.0,0.0,0,30.0,6.0,11.0,35.3,Matches,cardiff city
Max Watters,eng ENG,"FW,MF",22.0,3.6,0,0,0,3,2,5,6,0,1,1.0,0.0,0,8.0,6.0,9.0,40.0,Matches,cardiff city
Sam Bowen,wls WAL,MF,20.0,2.7,0,0,0,4,1,0,1,1,2,0.0,0.0,0,14.0,1.0,1.0,50.0,Matches,cardiff city
Thomas Sang,eng ENG,"DF,MF",22.0,2.5,0,0,0,2,1,0,4,2,4,0.0,0.0,0,13.0,5.0,4.0,55.6,Matches,cardiff city
Eli King,wls WAL,MF,18.0,1.9,0,0,0,1,1,0,1,3,2,0.0,0.0,0,9.0,2.0,3.0,40.0,Matches,cardiff city
Kieron Evans,wls WAL,"MF,FW",19.0,1.6,0,0,0,1,3,1,8,1,1,0.0,0.0,0,4.0,0.0,3.0,0.0,Matches,cardiff city
Uche Ikpeazu,ug UGA,"FW,DF",26.0,2.8,2,0,0,15,14,3,4,0,3,0.0,0.0,0,7.0,11.0,12.0,47.8,Matches,cardiff city
Keane Lewis-Potter,eng ENG,"FW,MF",20.0,46.0,3,0,0,19,54,24,127,36,16,0.0,0.0,0,204.0,20.0,37.0,35.1,Matches,hull city
Richard Smallwood,eng ENG,MF,30.0,38.0,10,0,0,69,22,1,14,70,58,0.0,0.0,0,273.0,73.0,58.0,55.7,Matches,hull city
George Honeyman,eng ENG,MF,26.0,33.2,9,0,0,46,69,7,192,16,59,0.0,1.0,0,180.0,14.0,37.0,27.5,Matches,hull city
Greg Docherty,sct SCO,MF,24.0,31.6,6,0,0,40,26,1,47,31,41,0.0,0.0,0,242.0,31.0,35.0,47.0,Matches,hull city
Sean McLoughlin,ie IRL,DF,24.0,30.9,4,0,0,15,18,0,1,56,20,0.0,0.0,0,179.0,84.0,59.0,58.7,Matches,hull city
Matt Ingram,eng ENG,GK,27.0,28.7,0,0,0,0,8,0,0,3,0,0.0,0.0,0,21.0,5.0,0.0,100.0,Matches,hull city
Ryan Longman,eng ENG,"DF,FW",20.0,23.0,1,0,0,22,9,4,86,16,32,0.0,0.0,0,153.0,19.0,40.0,32.2,Matches,hull city
Di'Shon Bernard,eng ENG,DF,20.0,23.8,8,0,0,29,17,3,6,34,25,0.0,0.0,0,124.0,53.0,43.0,55.2,Matches,hull city
Callum Elder,au AUS,DF,26.0,21.8,2,0,0,15,10,3,132,26,24,0.0,0.0,0,104.0,49.0,35.0,58.3,Matches,hull city
Alfie Jones,eng ENG,DF,23.0,20.2,3,0,0,6,3,0,4,24,17,0.0,0.0,0,120.0,49.0,29.0,62.8,Matches,hull city
Lewie Coyle,eng ENG,DF,25.0,19.5,2,1,1,10,48,1,66,23,23,0.0,0.0,0,116.0,24.0,28.0,46.2,Matches,hull city
Josh Magennis,nir NIR,FW,30.0,15.2,1,0,0,15,11,19,15,1,4,0.0,0.0,0,34.0,45.0,87.0,34.1,Matches,hull city
Mallik Wilks,eng ENG,FW,22.0,15.0,2,0,0,15,15,9,12,3,2,1.0,0.0,0,45.0,21.0,38.0,35.6,Matches,hull city
Nathan Baxter,eng ENG,GK,22.0,16.0,2,0,0,0,3,0,0,0,0,0.0,0.0,0,14.0,3.0,1.0,75.0,Matches,hull city
Brandon Fleming,eng ENG,DF,21.0,14.7,3,0,0,13,40,0,59,29,35,0.0,0.0,0,87.0,21.0,31.0,40.4,Matches,hull city
Tom Eaves,eng ENG,FW,29.0,14.0,5,1,1,59,6,14,7,3,5,0.0,0.0,0,24.0,80.0,75.0,51.6,Matches,hull city
