name,position,played_minutes,appearances,first_squad,substitute_in,substitute_out,goals,avg_goals,yellow_cards,yellow_red_cards,red_cards,club
J. Reine-Adélaïde,Midfielder,233.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,troyes
K. Azamoum,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
K. Dong,Midfielder,55.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
L. Agoumé,Midfielder,1030.0,14.0,13.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,troyes
L. Lumeka,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
M. Hamdi,Defender,68.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
M. Lis,Goalkeeper,630.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,troyes
Mama Baldé,Attacker,2371.0,30.0,27.0,3.0,8.0,12.0,0.4,4.0,1.0,1.0,troyes
P. Yade,Attacker,541.0,12.0,6.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,troyes
R. Fage,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
R. Kohon,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
R. Kouamé,Midfielder,2301.0,27.0,27.0,0.0,8.0,1.0,0.04,7.0,0.0,0.0,troyes
R. Ripart,Midfielder,1318.0,26.0,15.0,11.0,11.0,4.0,0.15,4.0,0.0,0.0,troyes
Rony Lopes,Midfielder,1989.0,27.0,25.0,2.0,15.0,5.0,0.19,2.0,0.0,0.0,troyes
T. Baldé,Defender,1904.0,27.0,22.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,troyes
T. Zoukrou,Defender,248.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,troyes
W. Odobert,Attacker,1594.0,30.0,17.0,13.0,12.0,4.0,0.13,0.0,0.0,0.0,troyes
X. Chavalerin,Midfielder,1971.0,29.0,20.0,9.0,2.0,2.0,0.07,3.0,0.0,0.0,troyes
Y. Larouci,Defender,1481.0,25.0,17.0,8.0,9.0,1.0,0.04,1.0,0.0,0.0,troyes
Y. Salmier,Defender,2475.0,30.0,29.0,1.0,4.0,1.0,0.03,5.0,0.0,1.0,troyes
A. Bamba,Defender,906.0,16.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,angers sco
A. Hunou,Attacker,2064.0,29.0,26.0,3.0,19.0,4.0,0.14,2.0,0.0,0.0,angers sco
A. Kalla,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
A. Salama,Attacker,1245.0,25.0,12.0,13.0,8.0,3.0,0.12,1.0,0.0,0.0,angers sco
A. Sima,Attacker,1427.0,29.0,15.0,14.0,10.0,3.0,0.1,0.0,0.0,0.0,angers sco
B. Mendy,Midfielder,2497.0,30.0,30.0,0.0,9.0,0.0,0.0,7.0,1.0,0.0,angers sco
C. Hountondji,Defender,2853.0,33.0,32.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,angers sco
D. N'Diaye,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
F. El Melali,Midfielder,765.0,15.0,9.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,angers sco
F. Ghoulam,Defender,482.0,7.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,angers sco
G. Nadje,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
H. Abdelli,Midfielder,1697.0,25.0,19.0,6.0,8.0,0.0,0.0,3.0,0.0,0.0,angers sco
H. Šabanović,Defender,396.0,10.0,5.0,5.0,2.0,1.0,0.1,1.0,0.0,1.0,angers sco
I. Chetti,Defender,205.0,6.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,angers sco
I. Dramé,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
I. Niane,Attacker,843.0,12.0,11.0,1.0,8.0,2.0,0.17,0.0,0.0,0.0,angers sco
J. Bahoya,Attacker,211.0,8.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,angers sco
J. Kalumba,Attacker,397.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,angers sco
J. Mbock,Attacker,23.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
L. Diony,Attacker,437.0,8.0,5.0,3.0,3.0,1.0,0.12,1.0,0.0,0.0,angers sco
L. Rao-Lisoa,Defender,110.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
M. Blažič,Defender,1773.0,21.0,20.0,1.0,2.0,2.0,0.1,4.0,0.0,0.0,angers sco
M. Zinga,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
N. Bentaleb,Midfielder,2222.0,27.0,26.0,1.0,5.0,4.0,0.15,4.0,1.0,0.0,angers sco
O. Camara,Defender,521.0,9.0,6.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,angers sco
P. Bernardoni,Goalkeeper,2250.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
P. Capelle,Midfielder,1277.0,23.0,14.0,9.0,6.0,0.0,0.0,8.0,0.0,0.0,angers sco
S. Akkal,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
S. Doumbia,Defender,1773.0,23.0,21.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,angers sco
S. Thioub,Midfielder,667.0,22.0,6.0,16.0,6.0,1.0,0.05,3.0,0.0,0.0,angers sco
T. Borne,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
U. Eneme-Ella,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
W. Taibi,Midfielder,180.0,11.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,angers sco
Y. Belkdim,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
Y. Fofana,Goalkeeper,720.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,angers sco
Y. Gaya,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
Y. Valery,Defender,2054.0,25.0,25.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,angers sco
Z. Ould Khaled,Defender,40.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,angers sco
