Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Rade Krunić,ba BIH,MF,29-246,23,18,1657.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.1,1.1,1.1,2.2,31.0,73.0,21.0,0.0,0.05,0.05,0.0,0.05,0.06,0.06,0.12,0.06,0.12,Matches,milan
Ciprian Tătărușanu,ro ROU,GK,37-121,16,16,1440.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03,Matches,milan
Malick Thiaw,de GER,DF,21-306,20,15,1363.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.2,1.0,6.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches,milan
Alexis Saelemaekers,be BEL,"FW,DF",23-348,30,14,1402.0,15.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,4.1,6.6,52.0,52.0,143.0,0.13,0.19,0.32,0.13,0.32,0.16,0.27,0.42,0.16,0.42,Matches,milan
Simon Kjær,dk DEN,DF,34-076,17,12,1006.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan
Divock Origi,be BEL,FW,28-053,27,10,1026.0,11.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.1,2.1,1.2,3.3,24.0,18.0,79.0,0.18,0.09,0.26,0.18,0.26,0.19,0.1,0.29,0.19,0.29,Matches,milan
Ante Rebić,hr CRO,"FW,MF",29-262,23,10,979.0,10.9,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,3.5,3.5,2.0,5.5,17.0,29.0,92.0,0.28,0.18,0.46,0.28,0.46,0.32,0.19,0.5,0.32,0.5,Matches,milan
Charles De Ketelaere,be BEL,"MF,FW",22-092,32,9,1116.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,45.0,59.0,69.0,0.0,0.08,0.08,0.0,0.08,0.16,0.16,0.32,0.16,0.32,Matches,milan
Tommaso Pobega,it ITA,MF,23-330,19,9,883.0,9.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.3,1.7,8.0,36.0,22.0,0.2,0.0,0.2,0.2,0.2,0.15,0.03,0.17,0.15,0.17,Matches,milan
Matteo Gabbia,it ITA,DF,23-232,12,6,613.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,milan
Fodé Ballo-Touré,sn SEN,DF,26-158,10,5,523.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.9,11.0,25.0,31.0,0.17,0.0,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15,Matches,milan
Sergiño Dest,us USA,DF,22-219,8,2,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,11.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17,Matches,milan
Aster Vranckx,be BEL,MF,20-249,9,2,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.12,0.02,0.12,Matches,milan
Alessandro Florenzi,it ITA,DF,32-091,6,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.2,1.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.54,0.34,0.54,Matches,milan
Zlatan Ibrahimović,se SWE,FW,41-250,4,1,146.0,1.6,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2,0.4,0.2,0.6,0.0,4.0,10.0,0.62,0.0,0.62,0.0,0.0,0.72,0.11,0.84,0.24,0.35,Matches,milan
Yacine Adli,fr FRA,"MF,FW",22-316,6,1,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.22,0.05,0.22,Matches,milan
Tiemoué Bakayoko,fr FRA,MF,28-297,3,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan
Marko Lazetić,rs SRB,FW,19-139,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63,Matches,milan
Antonio Mirante,it ITA,GK,39-337,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,milan
Andrea Bozzolan,it ITA,DF,19-107,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan
Andreas Jungdal,dk DEN,GK,21-108,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan
Lapo Nava,it ITA,GK,19-139,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,milan
Teun Koopmeiners,nl NED,MF,25-102,33,32,2858.0,31.8,10.0,4.0,14.0,8.0,2.0,4.0,7.0,0.0,7.6,4.3,6.4,10.7,60.0,186.0,106.0,0.31,0.13,0.44,0.25,0.38,0.24,0.2,0.44,0.14,0.34,Matches,atalanta
Rafael Tolói,it ITA,DF,32-243,32,32,2785.0,30.9,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,2.8,2.8,1.2,4.0,21.0,148.0,29.0,0.06,0.03,0.1,0.06,0.1,0.09,0.04,0.13,0.09,0.13,Matches,atalanta
Giorgio Scalvini,it ITA,DF,19-181,32,29,2335.0,25.9,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,0.4,2.4,22.0,158.0,34.0,0.08,0.08,0.15,0.08,0.15,0.08,0.01,0.09,0.08,0.09,Matches,atalanta
Éderson,br BRA,MF,23-338,35,25,2215.0,24.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,2.3,4.2,37.0,93.0,62.0,0.04,0.04,0.08,0.04,0.08,0.08,0.09,0.17,0.08,0.17,Matches,atalanta
Joakim Mæhle,dk DEN,"DF,MF",26-021,34,25,2210.0,24.6,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,3.0,3.0,2.9,5.9,81.0,137.0,186.0,0.12,0.12,0.24,0.12,0.24,0.12,0.12,0.24,0.12,0.24,Matches,atalanta
Juan Musso,ar ARG,GK,29-035,24,24,2077.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta
Mario Pašalić,hr CRO,"MF,FW",28-121,32,24,1772.0,19.7,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,5.7,5.7,2.2,7.9,24.0,82.0,83.0,0.25,0.1,0.36,0.25,0.36,0.29,0.11,0.4,0.29,0.4,Matches,atalanta
Rasmus Højlund,dk DEN,FW,20-126,32,20,1833.0,20.4,9.0,2.0,11.0,9.0,0.0,0.0,1.0,0.0,9.5,9.5,2.4,11.8,40.0,37.0,224.0,0.44,0.1,0.54,0.44,0.54,0.47,0.12,0.58,0.47,0.58,Matches,atalanta
Berat Djimsiti,al ALB,DF,30-111,24,20,1797.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.2,0.8,7.0,45.0,9.0,0.0,0.05,0.05,0.0,0.05,0.03,0.01,0.04,0.03,0.04,Matches,atalanta
Ademola Lookman,ng NGA,"FW,MF",25-233,31,20,1728.0,19.2,13.0,6.0,19.0,10.0,3.0,3.0,3.0,0.0,9.1,6.7,6.6,13.3,73.0,79.0,185.0,0.68,0.31,0.99,0.52,0.83,0.47,0.34,0.82,0.35,0.69,Matches,atalanta
Davide Zappacosta,it ITA,DF,30-364,21,18,1472.0,16.4,4.0,2.0,6.0,4.0,0.0,0.0,4.0,0.0,1.5,1.5,1.6,3.2,48.0,55.0,101.0,0.24,0.12,0.37,0.24,0.37,0.09,0.1,0.2,0.09,0.2,Matches,atalanta
Hans Hateboer,nl NED,DF,29-152,17,17,1397.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,1.5,2.8,16.0,55.0,73.0,0.06,0.06,0.13,0.06,0.13,0.09,0.1,0.18,0.09,0.18,Matches,atalanta
Duván Zapata,co COL,FW,32-070,25,16,1391.0,15.5,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,3.9,3.9,1.1,5.1,35.0,40.0,140.0,0.13,0.13,0.26,0.13,0.26,0.25,0.07,0.33,0.25,0.33,Matches,atalanta
Merih Demiral,tr TUR,DF,25-097,28,14,1534.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.7,0.7,0.5,1.2,3.0,26.0,4.0,0.06,0.0,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07,Matches,atalanta
Marco Sportiello,it ITA,GK,31-031,15,14,1340.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta
Luis Muriel,co COL,"FW,MF",32-055,29,10,1072.0,11.9,3.0,3.0,6.0,2.0,1.0,1.0,2.0,2.0,2.8,2.0,3.5,5.6,53.0,71.0,124.0,0.25,0.25,0.5,0.17,0.42,0.24,0.3,0.53,0.17,0.47,Matches,atalanta
Caleb Okoli,it ITA,DF,21-332,17,9,959.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.5,4.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,atalanta
Matteo Ruggeri,it ITA,"DF,MF",20-334,15,8,829.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.9,1.5,22.0,55.0,65.0,0.0,0.11,0.11,0.0,0.11,0.06,0.1,0.16,0.06,0.16,Matches,atalanta
José Luis Palomino,ar ARG,DF,33-156,15,8,759.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.3,0.8,3.0,29.0,3.0,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.1,0.06,0.1,Matches,atalanta
Brandon Soppy,fr FRA,DF,21-109,15,8,643.0,7.1,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.6,2.0,23.0,33.0,35.0,0.0,0.42,0.42,0.0,0.42,0.05,0.23,0.27,0.05,0.27,Matches,atalanta
Jeremie Boga,ci CIV,"MF,FW",26-158,23,5,782.0,8.7,2.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,2.8,4.7,64.0,53.0,78.0,0.23,0.58,0.81,0.23,0.81,0.22,0.33,0.54,0.22,0.54,Matches,atalanta
Ruslan Malinovskyi,ua UKR,"MF,FW",30-037,15,5,553.0,6.1,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,2.0,2.6,19.0,50.0,36.0,0.16,0.33,0.49,0.16,0.49,0.1,0.33,0.43,0.1,0.43,Matches,atalanta
Nadir Zortea,it ITA,"DF,MF",23-356,9,1,222.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,11.0,9.0,13.0,0.41,0.0,0.41,0.41,0.41,0.05,0.23,0.28,0.05,0.28,Matches,atalanta
Lukáš Vorlický,cz CZE,"MF,FW",21-143,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,atalanta
Tommaso De Nipoti,it ITA,MF,19-322,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta
Francesco Rossi,it ITA,GK,32-044,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atalanta
Lorenzo Bernasconi,it ITA,DF,19-206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Tommaso Bertini,it ITA,GK,19-148,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Mannah Chiwisa,zm ZAM,MF,19-180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Matteo Colombo,it ITA,MF,19-093,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Tommaso Del Lungo,it ITA,DF,19-201,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Alessandro Falleni,it ITA,FW,20-032,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Leonardo Mendicino,it ITA,MF,16-350,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Endri Muhameti,al ALB,MF,18-333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Marco Palestra,it ITA,DF,18-099,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,atalanta
Bryan Cristante,it ITA,"MF,DF",28-099,36,34,2938.0,32.6,1.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,2.6,1.9,1.4,3.3,16.0,142.0,27.0,0.03,0.03,0.06,0.03,0.06,0.08,0.04,0.12,0.06,0.1,Matches,roma
Gianluca Mancini,it ITA,DF,27-054,35,33,2859.0,31.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,1.6,3.9,17.0,93.0,19.0,0.03,0.06,0.09,0.03,0.09,0.07,0.05,0.12,0.07,0.12,Matches,roma
Roger Ibanez,br BRA,DF,24-199,33,32,2796.0,31.1,3.0,0.0,3.0,3.0,0.0,0.0,11.0,1.0,3.0,3.0,0.6,3.5,24.0,77.0,9.0,0.1,0.0,0.1,0.1,0.1,0.1,0.02,0.11,0.1,0.11,Matches,roma
Chris Smalling,eng ENG,DF,33-200,32,31,2808.0,31.2,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,1.7,1.7,0.4,2.1,5.0,51.0,7.0,0.1,0.03,0.13,0.1,0.13,0.05,0.01,0.07,0.05,0.07,Matches,roma
Lorenzo Pellegrini,it ITA,MF,26-356,32,29,2545.0,28.3,4.0,5.0,9.0,2.0,2.0,3.0,5.0,0.0,8.0,5.7,6.9,12.5,58.0,106.0,113.0,0.14,0.18,0.32,0.07,0.25,0.28,0.24,0.53,0.2,0.44,Matches,roma
Nicola Zalewski,pl POL,DF,21-138,33,26,2198.0,24.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.3,1.3,1.2,2.5,92.0,85.0,99.0,0.08,0.04,0.12,0.08,0.12,0.05,0.05,0.1,0.05,0.1,Matches,roma
Tammy Abraham,eng ENG,FW,25-251,38,24,2188.0,24.3,8.0,3.0,11.0,8.0,0.0,0.0,2.0,0.0,10.8,10.8,3.6,14.5,35.0,54.0,141.0,0.33,0.12,0.45,0.33,0.45,0.45,0.15,0.6,0.45,0.6,Matches,roma
Paulo Dybala,ar ARG,"MF,FW",29-207,25,21,1738.0,19.3,12.0,6.0,18.0,7.0,5.0,5.0,5.0,0.0,9.3,5.3,6.9,12.2,56.0,75.0,109.0,0.62,0.31,0.93,0.36,0.67,0.48,0.36,0.83,0.28,0.63,Matches,roma
Leonardo Spinazzola,it ITA,DF,30-077,26,18,1656.0,18.4,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,107.0,63.0,87.0,0.05,0.22,0.27,0.05,0.27,0.06,0.11,0.16,0.06,0.16,Matches,roma
Nemanja Matić,rs SRB,MF,34-313,35,16,1850.0,20.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,2.6,3.6,50.0,134.0,17.0,0.1,0.1,0.19,0.1,0.19,0.05,0.13,0.17,0.05,0.17,Matches,roma
Zeki Çelik,tr TUR,DF,26-113,24,16,1502.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.3,0.3,1.6,1.9,34.0,67.0,76.0,0.0,0.06,0.06,0.0,0.06,0.02,0.09,0.12,0.02,0.12,Matches,roma
Stephan El Shaarawy,it ITA,"DF,MF",30-226,29,14,1523.0,16.9,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,5.5,5.5,1.4,6.9,58.0,66.0,136.0,0.41,0.12,0.53,0.41,0.53,0.33,0.08,0.41,0.33,0.41,Matches,roma
Nicolò Zaniolo,it ITA,"MF,FW",23-343,13,12,890.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.9,2.9,0.9,3.8,34.0,19.0,69.0,0.1,0.0,0.1,0.1,0.1,0.29,0.09,0.39,0.29,0.39,Matches,roma
Andrea Belotti,it ITA,FW,29-172,31,11,1145.0,12.7,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.5,2.7,1.6,4.3,21.0,13.0,94.0,0.0,0.16,0.16,0.0,0.16,0.27,0.13,0.4,0.21,0.34,Matches,roma
Edoardo Bove,it ITA,MF,21-025,22,10,994.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.5,0.9,1.4,9.0,33.0,26.0,0.09,0.0,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13,Matches,roma
Georginio Wijnaldum,nl NED,MF,32-211,14,10,769.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,0.7,2.9,16.0,18.0,33.0,0.23,0.0,0.23,0.23,0.23,0.26,0.08,0.34,0.26,0.34,Matches,roma
Rick Karsdorp,nl NED,DF,28-119,13,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,1.5,16.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.19,0.03,0.19,Matches,roma
Mohamed Camara,gn GUI,MF,26-102,15,8,696.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.4,1.0,13.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,Matches,roma
Ola Solbakken,no NOR,"MF,FW",24-276,14,7,503.0,5.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,1.6,2.2,5.0,14.0,35.0,0.18,0.36,0.54,0.18,0.54,0.11,0.29,0.4,0.11,0.4,Matches,roma
Diego Llorente,es ESP,DF,29-298,9,5,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,Matches,roma
Marash Kumbulla,al ALB,DF,23-122,7,5,259.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,roma
Benjamin Tahirovic,ba BIH,MF,20-099,11,4,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,roma
Mile Svilar,rs SRB,GK,23-287,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,roma
Cristian Volpato,it ITA,MF,19-207,7,2,227.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,1.2,1.5,8.0,18.0,24.0,0.4,0.4,0.79,0.4,0.79,0.14,0.47,0.61,0.14,0.61,Matches,roma
Filippo Missori,it ITA,DF,19-078,3,2,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,roma
Eldor Shomurodov,uz UZB,FW,27-346,6,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,roma
Matías Viña,uy URU,DF,25-213,3,1,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,roma
Jordan Majchrzak,pl POL,FW,18-245,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,roma
Niccolò Pisilli,it ITA,MF,18-260,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,roma
Felix Afena-Gyan,gh GHA,FW,20-142,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Gabriele Baldi,it ITA,GK,18-290,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Pietro Boer,it ITA,GK,21-029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Luigi Cherubini,it ITA,FW,19-146,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Ebrima Darboe,gm GAM,MF,22-004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Jacopo Del Bello,it ITA,GK,18-258,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Matteo Falasca,it ITA,DF,19-044,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Giacomo Faticanti,it ITA,MF,18-314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Dimitrios Keramitsis,gr GRE,DF,18-344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Corentin Louakima,fr FRA,DF,20-102,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Jan Oliveras,es ESP,DF,18-338,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Riccardo Pagano,it ITA,MF,18-194,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,roma
Filip Kostić,rs SRB,"DF,FW",30-221,37,33,2565.0,28.5,3.0,8.0,11.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,7.1,9.4,101.0,78.0,230.0,0.11,0.28,0.39,0.11,0.39,0.08,0.25,0.33,0.08,0.33,Matches,juventus
Adrien Rabiot,fr FRA,MF,28-068,32,31,2748.0,30.5,8.0,4.0,12.0,8.0,0.0,0.0,9.0,0.0,6.2,5.8,2.3,8.2,72.0,133.0,109.0,0.26,0.13,0.39,0.26,0.39,0.2,0.08,0.28,0.19,0.27,Matches,juventus
Gleison Bremer,br BRA,DF,26-084,30,30,2633.0,29.3,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.9,4.9,1.7,6.6,8.0,54.0,4.0,0.14,0.03,0.17,0.14,0.17,0.17,0.06,0.23,0.17,0.23,Matches,juventus
Manuel Locatelli,it ITA,MF,25-153,32,29,2447.0,27.2,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.5,1.5,1.8,3.2,25.0,134.0,37.0,0.0,0.07,0.07,0.0,0.07,0.05,0.07,0.12,0.05,0.12,Matches,juventus
Wojciech Szczęsny,pl POL,GK,33-053,28,28,2472.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,juventus
Juan Cuadrado,co COL,"DF,FW",35-015,31,24,2078.0,23.1,1.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,1.4,1.4,2.7,4.2,48.0,92.0,125.0,0.04,0.13,0.17,0.04,0.17,0.06,0.12,0.18,0.06,0.18,Matches,juventus
Dušan Vlahović,rs SRB,FW,23-133,27,22,1924.0,21.4,10.0,2.0,12.0,8.0,2.0,3.0,1.0,0.0,9.7,7.3,2.4,9.8,22.0,40.0,117.0,0.47,0.09,0.56,0.37,0.47,0.45,0.11,0.57,0.34,0.46,Matches,juventus
Alex Sandro,br BRA,DF,32-135,25,21,1787.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.9,1.1,51.0,97.0,25.0,0.0,0.05,0.05,0.0,0.05,0.01,0.05,0.05,0.01,0.05,Matches,juventus
Arkadiusz Milik,pl POL,FW,29-102,27,17,1587.0,17.6,7.0,1.0,8.0,7.0,0.0,1.0,3.0,1.0,6.5,5.7,2.1,7.7,10.0,34.0,85.0,0.4,0.06,0.45,0.4,0.45,0.37,0.12,0.49,0.32,0.44,Matches,juventus
Nicolò Fagioli,it ITA,MF,22-118,26,17,1521.0,16.9,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,1.3,2.8,27.0,56.0,56.0,0.18,0.18,0.36,0.18,0.36,0.09,0.08,0.17,0.09,0.17,Matches,juventus
Federico Gatti,it ITA,DF,24-351,18,16,1448.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,1.5,2.0,18.0,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.13,0.03,0.13,Matches,juventus
Ángel Di María,ar ARG,"FW,MF",35-116,26,15,1362.0,15.1,4.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,3.1,2.3,4.5,6.7,56.0,96.0,95.0,0.26,0.26,0.53,0.2,0.46,0.2,0.29,0.5,0.15,0.44,Matches,juventus
